Date,PFG
2015-12-24,-0.0008752311255628697
2015-12-28,-0.001971262797920148
2015-12-29,0.012947412728761432
2015-12-30,-0.01494842782690764
2015-12-31,-0.010776324629476863
2016-01-04,-0.020898136101740405
2016-01-05,0.002270861893851839
2016-01-06,-0.04123290682230574
2016-01-07,-0.04938541562706278
2016-01-08,-0.002236927423682422
2016-01-11,-0.01569515374479913
2016-01-12,0.004302878482782102
2016-01-13,-0.03477832006516579
2016-01-14,0.018015822759899214
2016-01-15,-0.02769980769585778
2016-01-19,-0.010023831362623414
2016-01-20,-0.028243583620659596
2016-01-21,0.010145316756090317
2016-01-22,0.033115824875708855
2016-01-25,-0.021807299558450288
2016-01-26,0.01907026320339633
2016-01-27,-0.00896158755076859
2016-01-28,-0.0037230806438959263
2016-01-29,0.014415113235501043
2016-02-01,-0.0013155473899411074
2016-02-02,-0.07588930379104053
2016-02-03,0.013401776969411916
2016-02-04,0.02250982732866702
2016-02-05,0.01293319139181448
2016-02-08,-0.027981468766636985
2016-02-09,0.005589900526400848
2016-02-10,0.0008335674171617846
2016-02-11,-0.0463758439327544
2016-02-12,0.03028518099866928
2016-02-16,0.030525861225147777
2016-02-17,0.0301701551276361
2016-02-18,-0.01011716191855827
2016-02-19,-0.00995179888490172
2016-02-22,0.01548509823641897
2016-02-23,-0.012038340333348496
2016-02-24,0.005415461694384671
2016-02-25,0.01642881006250807
2016-02-26,0.019342619110918502
2016-02-29,-0.017155893145246792
2016-03-01,0.04522605520649625
2016-03-02,-0.0012654988906179998
2016-03-03,0.0002557877395299446
2016-03-04,0.006394021394953375
2016-03-07,0.00406624558149038
2016-03-08,-0.03366234291807613
2016-03-09,0.0036666609127760097
2016-03-10,0.003653476221727958
2016-03-11,0.049401911482815475
2016-03-14,-0.013875110806001234
2016-03-15,-0.011306529097114604
2016-03-16,0.014231517730504128
2016-03-17,0.018792339229051214
2016-03-18,0.018937324733882654
2016-03-21,-0.005068996331584197
2016-03-22,-0.013100290203199694
2016-03-23,-0.02261553192361665
2016-03-24,-0.021629626241817634
2016-03-28,0.010282448189963711
2016-03-29,0.0025446200034813238
2016-03-30,0.009390705410995848
2016-03-31,-0.00804572830206396
2016-04-01,0.010899520340916347
2016-04-04,-0.01579729248629802
2016-04-05,-0.016560548056025803
2016-04-06,0.023056878856556384
2016-04-07,-0.020258128591552738
2016-04-08,0.008787249567802302
2016-04-11,0.015373136251986663
2016-04-12,0.01741144167070985
2016-04-13,0.0322417986454584
2016-04-14,-0.0038441447710207965
2016-04-15,-0.002894704828022454
2016-04-18,0.00967607387033187
2016-04-19,0.01149953675752946
2016-04-20,0.0260544867786201
2016-04-21,-0.0004619327429900011
2016-04-22,0.018475660474917888
2016-04-25,-0.01519260086886487
2016-04-26,0.011052486022732122
2016-04-27,0.002732517788718969
2016-04-28,-0.026345534591832864
2016-04-29,-0.004432323780194869
2016-05-02,0.014760984864002902
2016-05-03,-0.035557487880698235
2016-05-04,0.00502812299594102
2016-05-05,0.006431526256223785
2016-05-06,-0.0011837282192607157
2016-05-09,-0.006871809765041648
2016-05-10,0.024814836899281767
2016-05-11,-0.010011758349937838
2016-05-12,-0.0016460769448447543
2016-05-13,-0.013662931840467407
2016-05-16,0.006925582735262337
2016-05-17,-0.0018969757939865106
2016-05-18,0.03303192268033661
2016-05-19,-0.025534423872723422
2016-05-20,0.0195935785409469
2016-05-23,-0.0013891601659816732
2016-05-24,0.02318572932570917
2016-05-25,0.006344944437390421
2016-05-26,-0.00833155806883612
2016-05-27,0.00840155612153115
2016-05-31,0.003377797828457263
2016-06-01,-0.007854734083982406
2016-06-02,0.0025100201229966146
2016-06-03,-0.02526732531448428
2016-06-06,0.014946259530976391
2016-06-07,0.0016105614351396014
2016-06-08,0.0055137283370649826
2016-06-09,-0.01439379061238133
2016-06-10,-0.015298749033135883
2016-06-13,-0.017419963014879247
2016-06-14,-0.007666652272796393
2016-06-15,0.005070296403067331
2016-06-16,0.012010523161985143
2016-06-17,0.0049845944123456665
2016-06-20,0.012989986616369853
2016-06-21,0.008393381974006742
2016-06-22,0.010404630549154303
2016-06-23,0.018764462396944293
2016-06-24,-0.10242608069990977
2016-06-27,-0.04554550179786632
2016-06-28,0.024121873997263732
2016-06-29,0.03174612059361914
2016-06-30,0.020098798960008102
2016-07-01,0.000486817089212499
2016-07-05,-0.040116937425499266
2016-07-06,0.010385162390442515
2016-07-07,0.007270055834659894
2016-07-08,0.0350923457461898
2016-07-11,0.012502694960822236
2016-07-12,0.025409626860431356
2016-07-13,-0.0006947253115026086
2016-07-14,0.02155263102445626
2016-07-15,0.004083849938898876
2016-07-18,-0.0011298825810069912
2016-07-19,0.0004522592123765712
2016-07-20,0.004974169763051872
2016-07-21,-0.003824496753775497
2016-07-22,0.008808032826705503
2016-07-25,0.0006710146329775846
2016-07-26,0.0031318269189186676
2016-07-27,-0.004013859389159324
2016-07-28,0.0011192254174439142
2016-07-29,0.04294351794447815
2016-08-01,-0.008578274409634656
2016-08-02,-0.020549394168272728
2016-08-03,0.012146970535444002
2016-08-04,0.0010907107375550673
2016-08-05,0.028334671893832653
2016-08-08,0.011021802068481135
2016-08-09,0.0
2016-08-10,-0.015094346372432343
2016-08-11,0.003831419364087596
2016-08-12,-0.008057616822440439
2016-08-15,0.00705416648712931
2016-08-16,-0.0031839069621817373
2016-08-17,0.01064703557146185
2016-08-18,-0.0012635867031038917
2016-08-19,-0.005907873444562228
2016-08-22,0.001061643207758145
2016-08-23,0.010811940694686939
2016-08-24,-0.00041973658928740054
2016-08-25,0.006923918573383814
2016-08-26,0.0056263425817482116
2016-08-29,0.018027121510226563
2016-08-30,0.00753134106127562
2016-08-31,-0.0004078589441495195
2016-09-01,-0.0038713911821904867
2016-09-02,0.0034777996936679045
2016-09-06,-0.0010195084494349915
2016-09-07,0.002040774037132209
2016-09-08,-0.00285120024091734
2016-09-09,-0.012050824154013595
2016-09-12,0.011784325147444763
2016-09-13,-0.010012689295315624
2016-09-14,-0.0012378846177145686
2016-09-15,0.011779233280467816
2016-09-16,-0.012050824154013595
2016-09-19,0.009303587219203102
2016-09-20,0.00430132825770535
2016-09-21,0.01509306972341995
2016-09-22,0.002210130964072965
2016-09-23,-0.0016042184871152276
2016-09-26,-0.007630343651121696
2016-09-27,0.02023451630183426
2016-09-28,0.01983362061750049
2016-09-29,-0.017891930751264273
2016-09-30,0.019999805220162425
2016-10-03,-0.001941125390724996
2016-10-04,-0.004668399421930314
2016-10-05,0.028532536800574215
2016-10-06,-0.001520194654047402
2016-10-07,-0.0055182277425744886
2016-10-10,0.010906540463458292
2016-10-11,-0.006246452017056092
2016-10-12,0.00399992747367639
2016-10-13,-0.013280039537925559
2016-10-14,0.006152758959915294
2016-10-17,-0.001337404497454675
2016-10-18,0.007079804882629714
2016-10-19,0.0022797393291711376
2016-10-20,0.0009480984045340257
2016-10-21,-0.0034092001730741117
2016-10-24,0.007221720497497364
2016-10-25,-0.0007546413737247182
2016-10-26,0.0009440390732720072
2016-10-27,0.01037523431568843
2016-10-28,0.03192704882665365
2016-10-31,-0.012122504705908588
2016-11-01,-0.00824163584039872
2016-11-02,-0.012742692786722576
2016-11-03,-0.0024313087034976144
2016-11-04,-0.0037504533000092266
2016-11-07,0.022397716233218068
2016-11-08,0.003129800868026056
2016-11-09,0.029546587409916114
2016-11-10,0.031729229778412193
2016-11-11,-0.010020871180602686
2016-11-14,0.00017461798393569872
2016-11-15,0.0069797165684550855
2016-11-16,-0.010223766775543708
2016-11-17,0.011729699462385224
2016-11-18,-0.0022494135794081105
2016-11-21,0.0024280125864475366
2016-11-22,-0.0020760997468440845
2016-11-23,0.012655980991181925
2016-11-25,-0.0013695819710246582
2016-11-28,-0.021772736870649845
2016-11-29,0.002278376811067684
2016-11-30,0.00874269785086046
2016-12-01,0.018337533601226363
2016-12-02,-0.009089584187193078
2016-12-05,0.02924910069083153
2016-12-06,-0.0008409632418391322
2016-12-07,0.021373480312467663
2016-12-08,0.002801001739101583
2016-12-09,-0.009201462947052041
2016-12-12,-0.014261937902104727
2016-12-13,0.0013457964920806642
2016-12-14,-0.013440759462436613
2016-12-15,0.0061308776927175845
2016-12-16,-0.02166546059660268
2016-12-19,0.0006921723678106062
2016-12-20,0.01573271696192058
2016-12-21,0.006127747260847194
2016-12-22,-0.011673362175525392
2016-12-23,-0.00017107190294041175
2016-12-27,0.005478652387746585
2016-12-28,-0.012429567378697715
2016-12-29,-0.0025866503430103105
2016-12-30,0.0001729389550892968
2017-01-03,0.012443827237548444
2017-01-04,0.00904760138297278
2017-01-05,-0.010150622309364477
2017-01-06,0.005982163226225357
2017-01-09,-0.011383176259941674
2017-01-10,0.007905010343219221
2017-01-11,0.005626813531344643
2017-01-12,-0.0018649912241465172
2017-01-13,0.00271765345959607
2017-01-17,-0.01287457858492036
2017-01-18,0.020765139060916482
2017-01-19,-0.019838473586957117
2017-01-20,-0.0010291741289518708
2017-01-23,-0.008585346913933756
2017-01-24,0.014548001258877674
2017-01-25,0.018265538597239228
2017-01-26,-0.018105085683889355
2017-01-27,-0.009732035202877576
2017-01-30,-0.0044831531975385586
2017-01-31,-0.011257174139480575
2017-02-01,0.001927100792704195
2017-02-02,0.005418814502759384
2017-02-03,0.0332118432854136
2017-02-06,0.0008416710562590968
2017-02-07,0.004203845323841104
2017-02-08,0.0020093176933337897
2017-02-09,0.012366106143185895
2017-02-10,0.004622083081737616
2017-02-13,0.020210306832151748
2017-02-14,-0.00048321879853008287
2017-02-15,0.010795976146748876
2017-02-16,-0.0020724733071161294
2017-02-17,-0.007667423825083786
2017-02-21,0.004829346718348448
2017-02-22,0.006568515107071793
2017-02-23,0.0006365083087349621
2017-02-24,-0.0019087277163427618
2017-02-27,0.0004781363056525212
2017-02-28,-0.0038229279695289886
2017-03-01,0.02366480113459435
2017-03-02,-0.01352832921555347
2017-03-03,0.013714020985062803
2017-03-06,-0.003146341831366861
2017-03-07,-0.005207294522133754
2017-03-08,0.00047573310562532
2017-03-09,0.0
2017-03-10,0.007452169783231266
2017-03-13,0.0006294834495232937
2017-03-14,-0.008965274930233913
2017-03-15,0.013014032788447372
2017-03-16,0.005796553293047735
2017-03-17,-0.011837881089591051
2017-03-20,-0.005201876277239115
2017-03-21,-0.029313753391640884
2017-03-22,0.010447014004847155
2017-03-23,0.004523466122546171
2017-03-24,-0.00016093863435018285
2017-03-27,-0.0009648650459046504
2017-03-28,0.014490226393738315
2017-03-29,-0.00856983943927736
2017-03-30,0.010244830174070518
2017-03-31,0.0
2017-04-03,-0.000316968833159903
2017-04-04,-0.003804171105747489
2017-04-05,-0.010978425284611126
2017-04-06,0.00916982945748912
2017-04-07,-0.002550363976281278
2017-04-10,0.0015981051645661548
2017-04-11,0.0036699019388428678
2017-04-12,-0.015421165490596134
2017-04-13,-0.006781911099676519
2017-04-17,0.01820850053713663
2017-04-18,-0.0038319446840484606
2017-04-19,-0.004968794868836723
2017-04-20,0.013530712261925704
2017-04-21,-0.0017481789043746199
2017-04-24,0.017672226119123113
2017-04-25,0.006727249584612682
2017-04-26,-0.0006217219576142297
2017-04-27,0.013528271543493453
2017-04-28,-0.0007670963408392684
2017-05-01,-0.002456544718644871
2017-05-02,-0.0009236031835549996
2017-05-03,-0.0001540092551692851
2017-05-04,-0.007241718298097832
2017-05-05,-0.001397056360990967
2017-05-08,-0.0060613542813944266
2017-05-09,-0.007662263484778498
2017-05-10,0.006303098516960093
2017-05-11,-0.005010878327516677
2017-05-12,-0.008498600765092235
2017-05-15,0.011269888781172854
2017-05-16,0.0042377980564589635
2017-05-17,-0.04032498908790172
2017-05-18,-0.01384363230943153
2017-05-19,0.004624232576320164
2017-05-22,0.009863507839945163
2017-05-23,0.004557989709418342
2017-05-24,0.004051322323835871
2017-05-25,0.011297375756079475
2017-05-26,0.0014366035368511554
2017-05-30,-0.003665222876565788
2017-05-31,0.006237719097142547
2017-06-01,0.026101167739416287
2017-06-02,-0.0018728932373341944
2017-06-05,-0.010475233620667379
2017-06-06,-0.019276388837341063
2017-06-07,0.005477872158920594
2017-06-08,0.019547940305139733
2017-06-09,0.020116214331290294
2017-06-12,0.0009244726269457271
2017-06-13,0.008773502287027446
2017-06-14,-0.002746441842100711
2017-06-15,-0.0024479697580267468
2017-06-16,0.0023001868415759574
2017-06-19,0.008110480515884921
2017-06-20,-0.0130541786227939
2017-06-21,-0.017840511723278274
2017-06-22,-0.01832151328966991
2017-06-23,-0.0017545555182417738
2017-06-26,0.007670315497056768
2017-06-27,0.0053917082527414895
2017-06-28,0.020346935551158074
2017-06-29,-0.0024735637721883252
2017-06-30,-0.0071283985694132745
2017-07-03,0.01076944694335391
2017-07-05,-0.007875179562403023
2017-07-06,-0.0020232775566376704
2017-07-07,0.007641990196762816
2017-07-10,0.011608200839379856
2017-07-11,-0.00305996219753335
2017-07-12,0.005371111972554132
2017-07-13,0.006716662334635526
2017-07-14,0.00227457804235498
2017-07-17,0.0036305334579778137
2017-07-18,0.0010553805730266763
2017-07-19,0.004366579519980984
2017-07-20,-0.012143743773995519
2017-07-21,0.008043538161105257
2017-07-24,-0.0006021479309986644
2017-07-25,0.011750596099799226
2017-07-26,-0.007444684113428579
2017-07-27,-0.0004502564777633111
2017-07-28,0.011106256134993941
2017-07-31,-0.009203138347436357
2017-08-01,-0.00044910693682642666
2017-08-02,-0.0008993153741674309
2017-08-03,-0.0016505264608924763
2017-08-04,0.007362874861914559
2017-08-07,-0.007905561136318906
2017-08-08,-0.00420995343831021
2017-08-09,-0.003623408050337451
2017-08-10,-0.023640153880965742
2017-08-11,-0.0017074125167904075
2017-08-14,0.010727909803958546
2017-08-15,-0.00015384170921717288
2017-08-16,0.002461527685022613
2017-08-17,-0.034223518868806924
2017-08-18,0.0
2017-08-21,-0.0031784496525814054
2017-08-22,0.002231901861642127
2017-08-23,0.0015908652682534719
2017-08-24,0.0015879276090375871
2017-08-25,0.004122345160003649
2017-08-28,-0.00015784111265892964
2017-08-29,-0.010423570411558836
2017-08-30,0.005949717517436559
2017-08-31,-0.0006391843393844798
2017-09-01,0.01263572257969181
2017-09-05,-0.023534877699844414
2017-09-06,-0.008573165838913321
2017-09-07,-0.022352914661183165
2017-09-08,0.012516743639559458
2017-09-11,0.01994394592549953
2017-09-12,0.009534622142828963
2017-09-13,-0.0035218523937441404
2017-09-14,-0.0038551946838668583
2017-09-15,0.00806311167194762
2017-09-18,-0.0014394998495849132
2017-09-19,0.007689469460419263
2017-09-20,0.0034974500617359627
2017-09-21,-0.003009738878813506
2017-09-22,0.0030188247530409384
2017-09-25,0.004119587717434259
2017-09-26,-0.00031565981367809304
2017-09-27,0.018307890623701972
2017-09-28,-0.008059519290897876
2017-09-29,0.005312628428772337
2017-10-02,0.009014596611826242
2017-10-03,0.006469475118160872
2017-10-04,0.00734630600462971
2017-10-05,0.011394292999828304
2017-10-06,0.0012022119774717233
2017-10-09,-0.0009003644218448237
2017-10-10,0.013665853788505045
2017-10-11,-0.0029630920107435177
2017-10-12,0.00044575799689994255
2017-10-13,-0.0017823900775556512
2017-10-16,0.0016368131447488388
2017-10-17,0.0037135208911962536
2017-10-18,0.004883973241617712
2017-10-19,0.003976522333829946
2017-10-20,-0.00616111755546378
2017-10-23,0.00767512602324838
2017-10-24,0.0043942455090990595
2017-10-25,-0.012979477393979533
2017-10-26,0.007683217999958192
2017-10-27,-0.0014662269717544696
2017-10-30,-0.023201051701783992
2017-10-31,-0.010072046412068936
2017-11-01,0.019437902584338085
2017-11-02,0.026217847018128015
2017-11-03,-0.008274074930469832
2017-11-06,0.013173238892375094
2017-11-07,-0.0015890609695690117
2017-11-08,-0.008971084552741315
2017-11-09,-0.0010222302463789301
2017-11-10,-0.005261534374021992
2017-11-13,-0.0004407049286972997
2017-11-14,0.004409822670342622
2017-11-15,0.0035121587849886726
2017-11-16,-0.0026249374676104997
2017-11-17,0.0036554207833605634
2017-11-20,0.0026224100586591526
2017-11-21,-0.003923513059660433
2017-11-22,-0.0021877743379501435
2017-11-24,0.0036547357660801083
2017-11-27,0.0004370670237008323
2017-11-28,0.01994788291930427
2017-11-29,0.021270121348449633
2017-11-30,-0.010483404918383621
2017-12-01,0.003129470763194586
2017-12-04,0.004679597750709696
2017-12-05,-0.0023995823583695675
2017-12-06,0.0019806040629548605
2017-12-07,0.0024005275587217767
2017-12-08,0.01084658021172924
2017-12-11,-0.003205086978517846
2017-12-12,-0.010485155624402553
2017-12-13,-0.0074880105732755275
2017-12-14,-0.005124135871920177
2017-12-15,0.0068677110103514405
2017-12-18,0.0
2017-12-19,0.006962905256673979
2017-12-20,0.005503984215564417
2017-12-21,-0.00014071315373109794
2017-12-22,0.00028103641304189075
2017-12-26,0.000982563892057975
2017-12-27,-0.0036453585004078137
2017-12-28,0.004502529959881318
2017-12-29,-0.011626074637749118
2018-01-02,-0.002551100609328394
2018-01-03,0.0021312820160561685
2018-01-04,0.013044072096613846
2018-01-05,0.0076977194118037495
2018-01-08,0.0029166169396663832
2018-01-09,0.010525190301028164
2018-01-10,0.005618363865463438
2018-01-11,0.006814061192284893
2018-01-12,0.0044668430450627294
2018-01-16,-0.01765295325232885
2018-01-17,0.007544960076915075
2018-01-18,0.0004085233069697214
2018-01-19,0.007757107564664967
2018-01-22,-0.0010804537588999796
2018-01-23,-0.005543030426205742
2018-01-24,0.005981423478959025
2018-01-25,0.003514107287329482
2018-01-26,0.010503481920978386
2018-01-29,-0.007196454963559362
2018-01-30,-0.08053685302932323
2018-01-31,-0.013138578754234076
2018-02-01,0.012721538352908013
2018-02-02,-0.03082062902526561
2018-02-05,-0.04220062584804374
2018-02-06,0.015578456367442817
2018-02-07,-0.009606352643858673
2018-02-08,-0.05538178819288064
2018-02-09,0.01672741197616978
2018-02-12,0.0073299988926915915
2018-02-13,-0.0019404704150212115
2018-02-14,0.025113464447806377
2018-02-15,-0.00632206902377197
2018-02-16,0.0028633030723566044
2018-02-20,-0.005551484953677743
2018-02-21,0.009569435974481566
2018-02-22,-0.0146920031106752
2018-02-23,0.012506243678135354
2018-02-26,0.013143236870026831
2018-02-27,-0.006408374118968108
2018-02-28,-0.01950602951270064
2018-03-01,-0.018289669698445365
2018-03-02,0.006756823203835083
2018-03-05,0.004583256519402168
2018-03-06,0.0035847946956608645
2018-03-07,-0.00016208325758770847
2018-03-08,-0.003410459366186225
2018-03-09,0.027375065541596744
2018-03-12,0.0
2018-03-13,-0.0058683161219641455
2018-03-14,-0.01005117848149506
2018-03-15,-0.0012892538220398153
2018-03-16,0.002259004743648818
2018-03-19,-0.007889184530772475
2018-03-20,0.001947499100933392
2018-03-21,0.007450656865478633
2018-03-22,-0.036495237630644994
2018-03-23,-0.036208992314783806
2018-03-26,0.025450432663659095
2018-03-27,-0.007428798101954404
2018-03-28,0.010375776865013675
2018-03-29,0.025420933024038916
2018-04-02,-0.024462445894220974
2018-04-03,0.012958746194092319
2018-04-04,0.014121975908764961
2018-04-05,0.004423301778127442
2018-04-06,-0.027727913890632228
2018-04-09,0.00033552782386747637
2018-04-10,0.024148967467940263
2018-04-11,-0.014573659613010936
2018-04-12,0.01445675833725546
2018-04-13,-0.006551941966241981
2018-04-16,0.0067600818807558305
2018-04-17,-0.01326572428774131
2018-04-18,0.010622419831807228
2018-04-19,0.0018065684443353547
2018-04-20,-0.001803310640237421
2018-04-23,0.009361150655865291
2018-04-24,-0.006670989252231085
2018-04-25,0.0004915447510327464
2018-04-26,0.0031106765313693163
2018-04-27,-0.013220420429740032
2018-04-30,-0.020509512083875858
2018-05-01,-0.015535073639596497
2018-05-02,-0.025729167281093646
2018-05-03,-0.016901119781875362
