Date,RSG
2017-04-24,0.010097920878774813
2017-04-25,-0.0020306658313109516
2017-04-26,-0.010330186735944769
2017-04-27,0.00173948510579236
2017-04-28,-0.005525739944498342
2017-05-01,0.004921549785220858
2017-05-02,0.00047385540821642813
2017-05-03,-0.0052104912254408164
2017-05-04,0.001587154459284923
2017-05-05,0.002060203865636101
2017-05-08,-0.0009488977747355021
2017-05-09,-0.00253288941312102
2017-05-10,0.009522177979058188
2017-05-11,-0.004244668798615181
2017-05-12,-0.010419888122944365
2017-05-15,0.0033505628593806236
2017-05-16,-0.011289720289309857
2017-05-17,-0.014956701886390422
2017-05-18,0.006857150175274329
2017-05-19,-0.004702403026452084
2017-05-22,0.008309015400986386
2017-05-23,0.007593944334780556
2017-05-24,0.0008018268290250763
2017-05-25,0.006890088237119896
2017-05-26,0.003660062585419732
2017-05-30,-0.003012558083294481
2017-05-31,0.01160934635789368
2017-06-01,0.012891165604083543
2017-06-02,0.003880057878240306
2017-06-05,-0.007421003777270951
2017-06-06,-0.0031153838504381914
2017-06-07,0.0017188975986024424
2017-06-08,-0.006395515967513865
2017-06-09,0.0037678604974895613
2017-06-12,0.003597028159693094
2017-06-13,0.003272696330031355
2017-06-14,-0.0035726474644424133
2017-06-15,0.01106790779546829
2017-06-16,-0.0007707862342093419
2017-06-19,0.004628486544407728
2017-06-20,-0.00829356154498928
2017-06-21,-0.007588401772726017
2017-06-22,-0.002965143295764139
2017-06-23,0.002347806917385009
2017-06-26,0.00031227592807159255
2017-06-27,-0.001248781796588605
2017-06-28,0.003907552387622859
2017-06-29,-0.01063997962404073
2017-06-30,0.00790749435815763
2017-07-03,0.0009415935744929715
2017-07-05,0.002821715579417017
2017-07-06,-0.0060964805669767586
2017-07-07,0.008021164257878022
2017-07-10,0.0039009645648742097
2017-07-11,-0.001554241596214645
2017-07-12,0.0029576019455359592
2017-07-13,-0.0018624578197788955
2017-07-14,0.0021769668319175928
2017-07-17,0.0029477632852026314
2017-07-18,0.0029395690845692712
2017-07-19,-0.001542494375667669
2017-07-20,0.0007723046941308098
2017-07-21,0.0018523284631590808
2017-07-24,-0.0060087198394788155
2017-07-25,0.007285320455022948
2017-07-26,-0.0027701075024857413
2017-07-27,0.009259318739833766
2017-07-28,-0.016819557368274562
2017-07-31,-0.0012441938463453317
2017-08-01,0.005605847068980818
2017-08-02,-0.00030993482102947834
2017-08-03,0.0035627360577097367
2017-08-04,-0.0009260546344794784
2017-08-07,-0.0004634899972842943
2017-08-08,-0.004018329178486324
2017-08-09,-0.0009314206708772588
2017-08-10,-0.004659693963768752
2017-08-11,-0.0015605478983388155
2017-08-14,0.009690424606954018
2017-08-15,-0.0006192750950727577
2017-08-16,0.00139419879509739
2017-08-17,-0.008043209219082748
2017-08-18,-0.0037424081327006586
2017-08-21,0.004069273341719137
2017-08-22,0.010911984655695317
2017-08-23,-0.007401650164729601
2017-08-24,-0.00326230570759678
2017-08-25,0.003272983179303468
2017-08-28,0.0003106091725562088
2017-08-29,0.007609683013714896
2017-08-30,0.003082812825602854
2017-08-31,0.002458630662451
2017-09-01,-0.0007667326303090194
2017-09-05,-0.008590256593565826
2017-09-06,-0.002475414423596334
2017-09-07,0.0021716316757176557
2017-09-08,0.013155914037308092
2017-09-11,0.012526629694935787
2017-09-12,0.0067895691513253364
2017-09-13,-0.005994364391647022
2017-09-14,0.0076886775277229535
2017-09-15,0.0007483788314923689
2017-09-18,0.0007472357560249776
2017-09-19,-0.001194865872645945
2017-09-20,-0.004038518036197591
2017-09-21,-0.006607475848634192
2017-09-22,0.0016626759821096737
2017-09-25,0.004225734713278806
2017-09-26,-0.0018034642936226586
2017-09-27,0.0025596380052450574
2017-09-28,-0.0036041546919420853
2017-09-29,0.0008331127688843143
2017-10-02,0.007720316528276205
2017-10-03,-0.00030027286340694737
2017-10-04,-0.04868519540710281
2017-10-05,0.006160028142218943
2017-10-06,-0.008163176306338116
2017-10-09,0.006964073855873609
2017-10-10,-0.003772321222742736
2017-10-11,-0.0009466343639912278
2017-10-12,0.005527481814742163
2017-10-13,-0.005340054227759183
2017-10-16,-0.009000501038176179
2017-10-17,0.0036648309635294307
2017-10-18,0.0006348142836090087
2017-10-19,0.00983673244243799
2017-10-20,0.008483907913552136
2017-10-23,-0.0007789186746004484
2017-10-24,-0.00358598037095903
2017-10-25,-0.0021905411011114984
2017-10-26,0.02509030495377984
2017-10-27,0.00015282647820358264
2017-10-30,0.0018352869393309934
2017-10-31,-0.0065647540349335065
2017-11-01,-0.007991306798881936
2017-11-02,0.003872805917853883
2017-11-03,-0.013888687336651162
2017-11-06,-0.005477242690495432
2017-11-07,0.009283883544702443
2017-11-08,-0.0040537900418278205
2017-11-09,-0.0017218562365175494
2017-11-10,-0.005018223333700167
2017-11-13,0.007249955334477365
2017-11-14,0.00015638526363503935
2017-11-15,-0.01220268923049228
2017-11-16,0.0015838804908061554
2017-11-17,-0.012650187726985118
2017-11-20,0.003523338412367849
2017-11-21,0.005426129199852969
2017-11-22,-0.010317278709900624
2017-11-24,-0.0003210110741902472
2017-11-27,0.005133950970574563
2017-11-28,0.013567523375650259
2017-11-29,0.012755922232343009
2017-11-30,0.0097962894968886
2017-12-01,-0.011087127549592957
2017-12-04,0.012612842076104691
2017-12-05,0.0007687246030345651
2017-12-06,0.0030730667282463653
2017-12-07,-0.0006124132086983147
2017-12-08,-0.0015328968835262025
2017-12-11,0.001688815022407919
2017-12-12,-0.006896846249368038
2017-12-13,0.005247066727074756
2017-12-14,-0.0044520535925776095
2017-12-15,0.01912086625617193
2017-12-18,0.005296073433733062
2017-12-19,-0.014148293127074107
2017-12-20,0.011908598034518603
2017-12-21,0.007241593809260483
2017-12-22,0.0025468653726072876
2017-12-26,-0.002390808663188304
2017-12-27,0.0023965383277839702
2017-12-28,0.007171459251103851
2017-12-29,0.008126643511553677
2018-01-02,-0.015234322435186187
2018-01-03,0.004806194625067484
2018-01-04,0.02301936542356553
2018-01-05,-0.002630023705516127
2018-01-08,-0.0013184480500284534
2018-01-09,-0.002787120886434513
2018-01-10,-0.006619644813465775
2018-01-11,0.010809992222153841
2018-01-12,0.0017582241269895604
2018-01-16,-0.004241364325921704
2018-01-17,0.0023500260648308124
2018-01-18,-0.00498161001485653
2018-01-19,0.004269960544146523
2018-01-22,0.0011733067737857983
2018-01-23,0.0
2018-01-24,-0.002196916334972321
2018-01-25,0.005430622185881084
2018-01-26,0.011679238288700766
2018-01-29,-0.012410017634202908
2018-01-30,-0.0024839217282170978
2018-01-31,0.0077633153115459486
2018-02-01,-0.00014502560310070134
2018-02-02,-0.007995532189217891
2018-02-05,-0.04835878681585826
2018-02-06,-0.005851758663295792
2018-02-07,0.0006196633224655468
2018-02-08,-0.02910235352147994
2018-02-09,-0.012117224492432355
2018-02-12,0.010652033972474717
2018-02-13,0.010539832580365838
2018-02-14,0.01959554683900877
2018-02-15,-0.004649690192482736
2018-02-16,0.014325503878196422
2018-02-20,-0.004298296776102828
2018-02-21,0.0012335280370738833
2018-02-22,0.007699209427735054
2018-02-23,0.014669963208032932
2018-02-26,0.008885559951984145
2018-02-27,0.0008955221203381658
2018-02-28,0.0019390206022618095
2018-03-01,-0.007145000799148482
2018-03-02,-0.0023988707472304416
2018-03-05,0.02088973841970887
2018-03-06,0.002208046345535175
2018-03-07,-0.0030841138697755843
2018-03-08,0.004861665702389217
2018-03-09,0.010264326270147395
2018-03-12,-0.0007259440636274705
2018-03-13,0.0021786040167171006
2018-03-14,-0.007971015258933956
2018-03-15,0.001753406704274374
2018-03-16,0.0027707994587578
2018-03-19,-0.0021815176467445685
2018-03-20,-0.0004371573351704683
2018-03-21,-0.008457365558662833
2018-03-22,-0.02058839381270261
2018-03-23,-0.017417412579797342
2018-03-26,0.01803188715844728
2018-03-27,-0.010207314351913688
2018-03-28,-0.0013647057506575022
2018-03-29,0.011067860738434465
2018-04-02,-0.005888523428659198
2018-04-03,0.019592651646878734
2018-04-04,0.009385183097907257
2018-04-05,0.00531253035916146
2018-04-06,-0.018643465853454222
2018-04-09,0.00029924695901284437
2018-04-10,0.010169437639559797
2018-04-11,-0.02975608038961819
2018-04-12,0.0016783642582602898
2018-04-13,-0.001980333868397577
2018-04-16,0.001526281260178619
2018-04-17,0.0050288897681676215
2018-04-18,0.000151600616397074
2018-04-19,-0.0010611081813868273
2018-04-20,-0.005160280264263628
2018-04-23,0.0024406720848684227
2018-04-24,-0.012022143852401745
2018-04-25,0.002310482228337074
2018-04-26,0.003073738427884276
2018-04-27,0.003523728707358398
