Date,HIG
2016-11-21,0.001269752741418273
2016-11-22,0.00528467582679748
2016-11-23,0.009251147966494067
2016-11-25,-0.002708305019556212
2016-11-28,-0.009609621724352313
2016-11-29,-0.005510525085372309
2016-11-30,0.004262210040715253
2016-12-01,0.013795026640280428
2016-12-02,-0.007326844622425055
2016-12-05,0.004217171944870035
2016-12-06,0.013020012421895988
2016-12-07,-0.014925223772088936
2016-12-08,0.009890408756153768
2016-12-09,0.011460724836453329
2016-12-12,0.0008243332803226089
2016-12-13,-0.006587436352048948
2016-12-14,-0.008495319633626486
2016-12-15,0.002507410967501622
2016-12-16,-0.00667034451242543
2016-12-19,0.00377699910305318
2016-12-20,0.0037635560543767266
2016-12-21,0.004166113630021506
2016-12-22,-0.0010371119174887866
2016-12-23,0.0018685486122878014
2016-12-27,0.0
2016-12-28,-0.010777310275773666
2016-12-29,-0.0002095084065850683
2016-12-30,-0.001466577129220048
2017-01-03,0.0020984078807817497
2017-01-04,0.01675374713695521
2017-01-05,-0.004119397370991096
2017-01-06,0.002068218499344354
2017-01-09,-0.007842819452219207
2017-01-10,0.007488953793155062
2017-01-11,0.0016516515233633289
2017-01-12,-0.005771911678946751
2017-01-13,0.0020733643038353122
2017-01-17,0.004345151283582371
2017-01-18,0.01771724563379462
2017-01-19,-0.023481678133587147
2017-01-20,0.001451149463629342
2017-01-23,-0.01262705329990732
2017-01-24,0.004193286154165365
2017-01-25,0.009394320042486193
2017-01-26,0.004550080698557668
2017-01-27,0.0074123353262691705
2017-01-30,0.000612640771130657
2017-01-31,-0.005106032770111568
2017-02-01,-0.005543013524439533
2017-02-02,-0.009702851363418197
2017-02-03,-0.013341359931391183
2017-02-06,0.004648137903500382
2017-02-07,-0.004206223086848704
2017-02-08,-0.006335693901217354
2017-02-09,0.010414379457827971
2017-02-10,0.006731160444091611
2017-02-13,0.00397003953996844
2017-02-14,0.009364899038345254
2017-02-15,0.0020620120353553872
2017-02-16,0.0
2017-02-17,-0.0049382858535389484
2017-02-21,0.011786979305262069
2017-02-22,-0.00490516659130813
2017-02-23,0.002053964925659457
2017-02-24,-0.0034845454688516853
2017-02-27,0.006376250907444758
2017-02-28,-0.0008179506001060322
2017-03-01,0.01636346999792271
2017-03-02,-0.008896022040476126
2017-03-03,0.002651983278697978
2017-03-06,-0.007324292810446331
2017-03-07,-0.002664578125659456
2017-03-08,-0.003288459581553216
2017-03-09,0.01628886496817894
2017-03-10,0.008723651085523976
2017-03-13,-0.0032173403368971343
2017-03-14,0.0038335640741968824
2017-03-15,0.002411709919626581
2017-03-16,-0.021255272959656346
2017-03-17,-0.0006147734840517005
2017-03-20,-0.010659939432375531
2017-03-21,-0.011396388272040037
2017-03-22,0.001886362984543588
2017-03-23,-0.0048117672165076675
2017-03-24,-0.005045330531921799
2017-03-27,0.0025355058321081536
2017-03-28,0.005058090156973005
2017-03-29,-0.008597461487078517
2017-03-30,0.011209915723819908
2017-03-31,0.005438106256765662
2017-04-03,0.0012484748690406722
2017-04-04,-0.004571113982616892
2017-04-05,-0.0031311326571500375
2017-04-06,0.006700187566923921
2017-04-07,-0.005199406064990142
2017-04-10,0.005226581182891765
2017-04-11,0.0027040223867811353
2017-04-12,-0.008089716476425424
2017-04-13,-0.0018818328768950288
2017-04-17,0.013199295896928476
2017-04-18,-0.01385441700446699
2017-04-19,-0.009016711763180085
2017-04-20,0.00782878313395341
2017-04-21,-0.007348190811028776
2017-04-24,0.0016920280516008468
2017-04-25,0.008235005367735804
2017-04-26,0.007539131575691416
2017-04-27,0.002702145593206362
2017-04-28,0.0024877708002646326
2017-05-01,0.007237266200502912
2017-05-02,0.0012321649641056087
2017-05-03,0.005535901252343267
2017-05-04,0.006525116046337542
2017-05-05,0.0028362025573940297
2017-05-08,-0.0026259900159867344
2017-05-09,-0.0022282910558386604
2017-05-10,0.00994755783813317
2017-05-11,-0.004221366233945423
2017-05-12,-0.00928534200738751
2017-05-15,0.0024451924983015516
2017-05-16,0.0016257180068499633
2017-05-17,-0.0077108805191477
2017-05-18,-0.004294650656513466
2017-05-19,-0.005545375457634449
2017-05-22,0.007848119785688779
2017-05-23,0.007172107030568586
2017-05-24,0.0016276516611293257
2017-05-25,0.009953061558760856
2017-05-26,-0.009854974391977467
2017-05-30,0.0010204049381761227
2017-05-31,0.006931624740411202
2017-06-01,0.009111312488276013
2017-06-02,-0.004012645325418118
2017-06-05,-0.003827581989103823
2017-06-06,0.002628798604311422
2017-06-07,0.002621906141107022
2017-06-08,0.02031783405452825
2017-06-09,0.015575876076236117
2017-06-12,-0.007571620853367267
2017-06-13,0.010759054752154995
2017-06-14,0.003483617775451364
2017-06-15,0.0003859201432570014
2017-06-16,0.01041037966197722
2017-06-19,0.0007633325065274921
2017-06-20,-0.004194388336025923
2017-06-21,-0.009189986474643641
2017-06-22,-0.002898981122911537
2017-06-23,-0.002906615177903582
2017-06-26,0.011078787149070735
2017-06-27,0.0034600909644220135
2017-06-28,0.010153206472062637
2017-06-29,0.00037930679717601556
2017-06-30,-0.0034124668027313287
2017-07-03,0.005135837503952079
2017-07-05,-0.002460060650692819
2017-07-06,-0.0028454918164889653
2017-07-07,0.003234231970868251
2017-07-10,0.0026548020491032887
2017-07-11,-0.0022694702576367964
2017-07-12,0.0022746324683708963
2017-07-13,0.0077550715879932675
2017-07-14,0.0015015651705272415
2017-07-17,0.004122771644359036
2017-07-18,-0.0001865172193904474
2017-07-19,0.005973660794189595
2017-07-20,-0.0020414079899924165
2017-07-21,0.00018599296783960995
2017-07-24,-0.0016730326644872617
2017-07-25,0.00446903842005697
2017-07-26,-0.013347887151723414
2017-07-27,-0.005637473191875575
2017-07-28,0.03590375010005942
2017-07-31,0.0032833625101920116
2017-08-01,0.012909016087221392
2017-08-02,-0.0014358234894541466
2017-08-03,0.0037745686970438452
2017-08-04,0.008058960042091057
2017-08-07,-0.005684763471211163
2017-08-08,0.0014289906633417893
2017-08-09,0.0033902594282295695
2017-08-10,-0.009068377985175458
2017-08-11,0.005562401123857308
2017-08-14,0.007316228645556366
2017-08-15,0.0063773534116480235
2017-08-16,-0.0052808238415530395
2017-08-17,-0.016103504009755132
2017-08-18,-0.0007189635651941861
2017-08-21,-0.005040301093223953
2017-08-22,0.005065834424009319
2017-08-23,-0.007379679617868451
2017-08-24,-0.009428817388384192
2017-08-25,0.007321961180998926
2017-08-28,-0.009812914544796603
2017-08-29,-0.0029361090336009754
2017-08-30,0.004620861096912066
2017-08-31,-0.005151733369006761
2017-09-01,-0.0003700183314681027
2017-09-05,-0.02164640644746585
2017-09-06,-0.0020804263402989243
2017-09-07,-0.02141345678548634
2017-09-08,0.02962799333876731
2017-09-11,0.014482022465488242
2017-09-12,-0.0018538777384154992
2017-09-13,-0.006129572042816389
2017-09-14,-0.0033636607831634135
2017-09-15,0.007125689324946283
2017-09-18,0.002233976764918877
2017-09-19,0.010774666276040179
2017-09-20,0.01323275307285976
2017-09-21,-0.014148316885966739
2017-09-22,0.00183989285275854
2017-09-25,0.00422422345709772
2017-09-26,0.004023301854809924
2017-09-27,0.0025502262718579694
2017-09-28,0.0014531649725435525
2017-09-29,0.0056244273824224145
2017-10-02,0.003066801179653522
2017-10-03,-0.0032373835447429
2017-10-04,0.004691508593692495
2017-10-05,-0.0034124321490844878
2017-10-06,0.002342713450858458
2017-10-09,-0.0007189243209014817
2017-10-10,0.006296990464053742
2017-10-11,-0.0010727337485865185
2017-10-12,-0.0001788456523863502
2017-10-13,0.0023271145136025684
2017-10-16,0.001607619232164792
2017-10-17,-0.004814874185813722
2017-10-18,-0.0051959201778448705
2017-10-19,0.01711075819069463
2017-10-20,0.00035445304834436087
2017-10-23,-0.04301662175548093
2017-10-24,0.01516835507386749
2017-10-25,-0.0007288661061640722
2017-10-26,0.013129159310176108
2017-10-27,-0.006479345875791687
2017-10-30,-0.00036277225379754974
2017-10-31,-0.0023557929614725914
2017-11-01,0.0036332417271183193
2017-11-02,0.008325539897901635
2017-11-03,0.002333543684984729
2017-11-06,0.0008952773268133818
2017-11-07,-0.009840459050999506
2017-11-08,-0.002529621669769999
2017-11-09,0.0009056570286198884
2017-11-10,0.004886878065792022
2017-11-13,0.0030619113908332274
2017-11-14,0.009516867293251519
2017-11-15,0.008004243629513352
2017-11-16,-0.011646385224962863
2017-11-17,0.002321287579714504
2017-11-20,-0.005165941353667103
2017-11-21,0.004297325027851517
2017-11-22,-0.00552691654774895
2017-11-24,-0.0025098306307483886
2017-11-27,0.002875723220708837
2017-11-28,0.015949909822854824
2017-11-29,0.01693435504163432
2017-11-30,0.0006965199650175169
2017-12-01,-0.000173989135310193
2017-12-04,-0.01619379204420679
2017-12-05,-0.03292021540022749
2017-12-06,0.005124401095281783
2017-12-07,-0.0027312336945184423
2017-12-08,0.007303126759364842
2017-12-11,0.0045316476170642606
2017-12-12,0.011006618459472595
2017-12-13,-0.008566642548485492
2017-12-14,-0.006120639720990972
2017-12-15,0.00978087646632364
2017-12-18,-0.0019731935991378347
2017-12-19,0.01959019375918536
2017-12-20,-0.006698314579103304
2017-12-21,-0.007453384092191762
2017-12-22,-0.006794204518111635
2017-12-26,0.007560641997288675
2017-12-27,0.005538631153501283
2017-12-28,0.0049753175973654695
2017-12-29,-0.004950686360397527
2018-01-02,-0.017945695504528847
2018-01-03,-0.007960992509401521
2018-01-04,0.010395723073823637
2018-01-05,-0.004332111129769278
2018-01-08,-0.006889129117013226
2018-01-09,0.0034685416609989694
2018-01-10,0.001273471021448369
2018-01-11,0.0009082894333611868
2018-01-12,0.003630270645140543
2018-01-16,-0.000904182764169259
2018-01-17,0.017921963893155812
2018-01-18,-0.002489709468573964
2018-01-19,-0.00231798839508246
2018-01-22,0.0016081233998055389
2018-01-23,0.011061856170973217
2018-01-24,0.026116049478343673
2018-01-25,0.005847051707914774
2018-01-26,0.010600158604747723
2018-01-29,-0.011673023030131513
2018-01-30,-0.0029102065947521627
2018-01-31,0.00875548162475348
2018-02-01,0.00016992685152450449
2018-02-02,-0.012931764483130492
2018-02-05,-0.04188907439409062
2018-02-06,-0.008096482418593176
2018-02-07,0.013241425024947517
2018-02-08,-0.04511290474230556
2018-02-09,0.01199858948693655
2018-02-12,-0.008892226770397138
2018-02-13,0.008785120963708648
2018-02-14,0.010375949412633867
2018-02-15,-0.0012835811674402064
2018-02-16,-0.005876040026164042
2018-02-20,-0.005910354890719449
2018-02-21,0.002415420225305498
2018-02-22,-0.013530959710727486
2018-02-23,0.015407643871499843
2018-02-26,0.0085123149910038
2018-02-27,-0.01266082490876208
2018-02-28,-0.017840642571305798
2018-03-01,-0.01778582903236836
2018-03-02,0.002129424316830386
2018-03-05,0.04191591502589653
2018-03-06,0.008898957237679639
2018-03-07,-0.0027565138102761955
2018-03-08,0.0016584136585180431
2018-03-09,0.03256066903334731
2018-03-12,-0.016568641078379742
2018-03-13,-0.016123167549859874
2018-03-14,-0.008101423533485086
2018-03-15,-0.0011141797751383908
2018-03-16,0.00223009342405156
2018-03-19,-0.008900358024364174
2018-03-20,0.0041159713241638585
2018-03-21,-0.005030861527709485
2018-03-22,-0.028464258779363094
2018-03-23,-0.030647615658400018
2018-03-26,0.023662574793414937
2018-03-27,-0.007187067695586413
2018-03-28,0.012130552219225654
2018-03-29,-0.004059258942632704
2018-04-02,-0.02057468282391095
2018-04-03,0.006539838085412031
2018-04-04,0.018901299212685574
2018-04-05,0.008695856072422403
2018-04-06,-0.020689705643053946
2018-04-09,0.0015646397912945087
2018-04-10,0.01367195386357456
2018-04-11,-0.007128819528483321
2018-04-12,0.009508857307048313
2018-04-13,-0.0067282622002344805
2018-04-16,0.007161073887965497
2018-04-17,-0.005764987919295694
2018-04-18,0.0009663447110108692
2018-04-19,0.004634150151255012
2018-04-20,0.0
2018-04-23,-0.0013453419898208363
2018-04-24,-0.014049241584523364
2018-04-25,0.011711839429815463
2018-04-26,0.00713888017678066
2018-04-27,0.04559385818622941
2018-04-30,-0.013558129879728709
2018-05-01,0.0011141329775765652
2018-05-02,-0.029870009887379978
