Date,MOH
2016-10-20,-0.003933633272353854
2016-10-21,0.021634585941282092
2016-10-24,0.0016806466238838969
2016-10-25,-0.003020139425908508
2016-10-26,-0.023561052748623634
2016-10-27,-0.005515334234738045
2016-10-28,-0.053899489934653655
2016-10-31,-0.0032973127802280455
2016-11-01,-0.008638140452512433
2016-11-02,-0.0014830926658164767
2016-11-03,-0.015781698462420612
2016-11-04,0.015280162213511694
2016-11-07,0.068376074434086
2016-11-08,0.021913014287533894
2016-11-09,-0.1577603285885275
2016-11-10,0.017983418053422184
2016-11-11,-0.05657011171883608
2016-11-14,0.050494457974282536
2016-11-15,0.028239532120851063
2016-11-16,0.01110244824951545
2016-11-17,0.007705673801862822
2016-11-18,0.00019113594476616314
2016-11-21,0.002102458161184595
2016-11-22,-0.008201417178579251
2016-11-23,0.010769257178673275
2016-11-25,0.0007609798284822222
2016-11-28,-0.003612141296970961
2016-11-29,0.02251479314274496
2016-11-30,-0.013621935811863883
2016-12-01,-0.003216079865297705
2016-12-02,0.01062822903561722
2016-12-05,0.001877905617297504
2016-12-06,0.00618560150877534
2016-12-07,-0.0014903470678068187
2016-12-08,0.02052243134576681
2016-12-09,-0.010237684926513335
2016-12-12,-0.02253419346983576
2016-12-13,0.03344672182551878
2016-12-14,-0.005485449709154655
2016-12-15,-0.016179464570516555
2016-12-16,0.016258695082633334
2016-12-19,0.005332789539059357
2016-12-20,0.001097519211644915
2016-12-21,-0.0016444391255372448
2016-12-22,-0.009882886558553738
2016-12-23,0.015896499715484236
2016-12-27,0.0027292854508305098
2016-12-28,0.005262219421439562
2016-12-29,-0.01642598957306929
2016-12-30,-0.0042210194503349285
2017-01-03,-0.012347920930167455
2017-01-04,0.03601418734242312
2017-01-05,0.017110964609270196
2017-01-06,0.010979261882102742
2017-01-09,-0.005605179435434149
2017-01-10,0.021137938229051745
2017-01-11,0.015525231882524526
2017-01-12,-0.005945277398867632
2017-01-13,-0.0008543957052193907
2017-01-17,0.0029074425414090665
2017-01-18,0.006821308493218048
2017-01-19,-0.004742591288146469
2017-01-20,0.015656943667839318
2017-01-23,-0.03669568725721095
2017-01-24,-0.015481008494718118
2017-01-25,0.005830421200551328
2017-01-26,-0.005972249266912089
2017-01-27,0.01431350717630231
2017-01-30,-0.02508714988024907
2017-01-31,0.01358116777456031
2017-02-01,0.012341271741487247
2017-02-02,0.0055730323881229005
2017-02-03,0.004502915032476684
2017-02-06,-0.004655180306270212
2017-02-07,0.00034644825779084343
2017-02-08,-0.0010389848188920858
2017-02-09,0.020627534576769913
2017-02-10,0.01664401366267998
2017-02-13,-0.010357482886118596
2017-02-14,0.00253203421559256
2017-02-15,0.008418925831596313
2017-02-16,-0.17882783759593435
2017-02-17,-0.01931681083864234
2017-02-21,0.02571017396301012
2017-02-22,0.0020213962331427915
2017-02-23,0.004438192900091842
2017-02-24,-0.019280961374179784
2017-02-27,-0.0006144295078658324
2017-02-28,-0.005942641804533189
2017-03-01,0.018346799322617846
2017-03-02,0.011943322557972147
2017-03-03,0.0
2017-03-06,-0.013802808926559162
2017-03-07,-0.015821476498330656
2017-03-08,-0.0008244211696197823
2017-03-09,-0.032590718466919744
2017-03-10,-0.024946736579464335
2017-03-13,-0.009840384155784476
2017-03-14,-0.023189029712179066
2017-03-15,0.01831339320990777
2017-03-16,0.0026642746324501143
2017-03-17,0.015500459816311762
2017-03-20,-0.028783246342266033
2017-03-21,-0.011899474250108844
2017-03-22,-0.004998805144198815
2017-03-23,-0.02489153071018524
2017-03-24,0.04637001187022993
2017-03-27,0.027529085358888095
2017-03-28,-0.0037028571010743194
2017-03-29,-0.01268040685988292
2017-03-30,0.014171820013527237
2017-03-31,-0.004366828957883873
2017-04-03,0.037719326277593224
2017-04-04,-0.02662718363607719
2017-04-05,0.0008683695101510125
2017-04-06,0.015618248254548384
2017-04-07,-0.0074754053054764125
2017-04-10,0.012911522667526487
2017-04-11,0.016571038545866834
2017-04-12,-0.01233020211917002
2017-04-13,0.00867540969050995
2017-04-17,0.003356485593775549
2017-04-18,-0.003972453149330368
2017-04-19,0.00860621017348695
2017-04-20,-0.003954185842368174
2017-04-21,-0.00104469779404337
2017-04-24,0.013595433852983785
2017-04-25,0.014857639998054006
2017-04-26,-0.012403428356371204
2017-04-27,0.001235358733127745
2017-04-28,0.023853584658312332
2017-05-01,0.02028516374696898
2017-05-02,0.17618112002667274
2017-05-03,0.07364019290173895
2017-05-04,0.01215898302016738
2017-05-05,0.023101801831971303
2017-05-08,0.015204006195853825
2017-05-09,-0.0048932654078920335
2017-05-10,0.015645999734886784
2017-05-11,-0.023767644652909592
2017-05-12,0.008866791851109612
2017-05-15,0.006405486708907837
2017-05-16,0.004588590870202802
2017-05-17,-0.01989105715166062
2017-05-18,0.007215925754013419
2017-05-19,0.005671600797283016
2017-05-22,-0.008014261465407735
2017-05-23,-0.0035906325092582847
2017-05-24,-0.00015018222912355217
2017-05-25,0.007358545128575811
2017-05-26,-0.0031305766061479057
2017-05-30,-0.00852399688069927
2017-05-31,-0.026093563760216543
2017-06-01,0.03267772371571964
2017-06-02,-0.006898606514207706
2017-06-05,0.006191422910857058
2017-06-06,0.020861465510223054
2017-06-07,-0.006468609728409458
2017-06-08,0.011097957675037406
2017-06-09,-0.0016098435153497626
2017-06-12,-0.012899514322281203
2017-06-13,0.010692029400928282
2017-06-14,0.01704383931413922
2017-06-15,-0.011846282582540058
2017-06-16,0.005701745335501052
2017-06-19,0.012356424811868605
2017-06-20,0.0005743956903780933
2017-06-21,0.000717609809684383
2017-06-22,0.022658742658773212
2017-06-23,0.00028052549636536916
2017-06-26,-0.003224496719884562
2017-06-27,-0.011392370970142451
2017-06-28,0.0021340378990630793
2017-06-29,-0.012208980416588355
2017-06-30,-0.005748800163158041
2017-07-03,-0.00708294104666074
2017-07-05,0.00815253368307034
2017-07-06,-0.0015884564671705403
2017-07-07,0.011570770304021538
2017-07-10,-0.00042892162210039775
2017-07-11,0.0030038488552743825
2017-07-12,0.014689086408329999
2017-07-13,0.0
2017-07-14,-0.013352137136514064
2017-07-17,0.0008547747948268736
2017-07-18,0.004127539235837974
2017-07-19,0.007654050499992904
2017-07-20,0.013504104140113826
2017-07-21,-0.012491346117395441
2017-07-24,-0.007730190301651119
2017-07-25,-0.013031135819111195
2017-07-26,0.00043052208905702827
2017-07-27,-0.014345144357098993
2017-07-28,0.018774573318526944
2017-07-31,-0.04571424211774555
2017-08-01,0.0014969830771356385
2017-08-02,-0.009865525367051986
2017-08-03,-0.05917871822712395
2017-08-04,-0.04043646453953631
2017-08-07,-0.020234098660703137
2017-08-08,0.0001706489419213142
2017-08-09,-0.005631365613484762
2017-08-10,-0.012699531022025257
2017-08-11,0.009038770533588147
2017-08-14,-0.008440962449775657
2017-08-15,-0.009207828028997778
2017-08-16,-0.004383657817835229
2017-08-17,0.04808030293991017
2017-08-18,0.00201651403069536
2017-08-21,0.005869503066439519
2017-08-22,0.009336468448898128
2017-08-23,-0.0004955829788638733
2017-08-24,0.013055708766169571
2017-08-25,0.011908638683880923
2017-08-28,0.01853944137530328
2017-08-29,0.005064889099058778
2017-08-30,-0.00929134098563611
2017-08-31,0.017326341682271096
2017-09-01,0.00390625
2017-09-05,0.018210088232611943
2017-09-06,-0.0117700499024459
2017-09-07,0.004949724474424322
2017-09-08,0.0010774156304296234
2017-09-11,0.012915072663999494
2017-09-12,-0.00212506671956747
2017-09-13,0.005019802886798708
2017-09-14,0.0010594777531034438
2017-09-15,0.007257383752088842
2017-09-18,-0.009306555404095085
2017-09-19,-0.05878789497144299
2017-09-20,0.007405069334825987
2017-09-21,-0.001118624280492475
2017-09-22,0.04495283072696932
2017-09-25,-0.011941193860089405
2017-09-26,0.016268909319316016
2017-09-27,0.01448398583135635
2017-09-28,0.015779912953356456
2017-09-29,0.017310339720849166
2017-10-02,-0.003635834674709404
2017-10-03,-0.01620202270822224
2017-10-04,-0.005638054513494195
2017-10-05,0.005222413026662487
2017-10-06,0.007273235027356328
2017-10-09,-0.017683420828898955
2017-10-10,-0.022502248988813478
2017-10-11,-0.02424803164910594
2017-10-12,-0.002516572153214769
2017-10-13,-0.03374328999423282
2017-10-16,-0.02317229434125012
2017-10-17,0.028065490946307392
2017-10-18,0.025186857556082076
2017-10-19,0.008717692752105544
2017-10-20,0.011942208414824185
2017-10-23,0.02872668370011877
2017-10-24,-0.00015097564121457907
2017-10-25,0.005887672135052258
2017-10-26,-0.01650905777374423
2017-10-27,0.024568909512328707
2017-10-30,-0.007149176823094683
2017-10-31,0.017551726742708773
2017-11-01,0.005159936085404215
2017-11-02,0.012026982856466306
2017-11-03,0.14753623630689527
2017-11-06,-0.002525851824594083
2017-11-07,-0.018359135426770368
2017-11-08,-0.012511301895726912
2017-11-09,0.0005224780146673158
2017-11-10,0.003916489004359036
2017-11-13,0.01313396770077535
2017-11-14,0.001796937274648469
2017-11-15,-0.023702831917749134
2017-11-16,-0.006561680052816987
2017-11-17,-0.012021084140030114
2017-11-20,0.0033426928324598038
2017-11-21,-0.0017323727589543259
2017-11-22,0.007342082438603237
2017-11-24,-0.00503574420922781
2017-11-27,0.0
2017-11-28,-0.0011987741754146963
2017-11-29,0.031737631025622104
2017-11-30,0.011244604967083793
2017-12-01,-0.0016615191330183743
2017-12-04,-0.008065513359303167
2017-12-05,-0.012519375047449821
2017-12-06,-0.029015830070822424
2017-12-07,0.0022883048438593345
2017-12-08,0.008729539804875674
2017-12-11,-0.01704165582339867
2017-12-12,0.0033861573046154447
2017-12-13,0.013633834798483235
2017-12-14,-0.006924978937627335
2017-12-15,0.022797330765715218
2017-12-18,0.005113505129260121
2017-12-19,-0.001956711697276514
2017-12-20,0.024702644580811617
2017-12-21,-0.03979595262574265
2017-12-22,-0.016604676145980046
2017-12-26,0.02471973336796096
2017-12-27,0.020564164856872846
2017-12-28,0.006199991840430297
2017-12-29,-0.015661119342826102
2018-01-02,0.017214393447715137
2018-01-03,-0.010641049116085766
2018-01-04,0.006090465619477792
2018-01-05,0.03799583940537099
2018-01-08,0.02655425134988887
2018-01-09,0.03541641709519183
2018-01-10,-0.007004507096245116
2018-01-11,-0.007641593171180405
2018-01-12,0.016704134244076352
2018-01-16,0.044395217573317325
2018-01-17,0.026107375197938154
2018-01-18,0.019571549401677046
2018-01-19,-0.02068886511104684
2018-01-22,0.0015245495682991717
2018-01-23,0.0032618834226540994
2018-01-24,-0.002926158587724381
2018-01-25,0.000652147376019041
2018-01-26,0.004670870264819493
2018-01-29,-0.0075683529506966885
2018-01-30,-0.008279792228457317
2018-01-31,0.0036251986760407195
2018-02-01,0.0013135151683485446
2018-02-02,-0.009291714826453412
2018-02-05,-0.03354298805755174
2018-02-06,-0.05891079173938352
2018-02-07,-0.00934121849103109
2018-02-08,-0.04494251327155818
2018-02-09,0.00577002936226223
2018-02-12,-0.0006374687685044567
2018-02-13,-0.037377220665761324
2018-02-14,-0.029287027713831626
2018-02-15,-0.008873740967630162
2018-02-16,-0.0066115115375678934
2018-02-20,-0.0036051320899705974
2018-02-21,-0.010019499228885453
2018-02-22,0.005903825872205726
2018-02-23,0.01928458538141431
2018-02-26,0.014532458501701706
2018-02-27,-0.012567571691564638
2018-02-28,-0.010537794529660416
2018-03-01,-0.005809208583838821
2018-03-02,0.015442413087999762
2018-03-05,0.01507053714639306
2018-03-06,-0.0013496892841652341
2018-03-07,0.010271687500650994
2018-03-08,0.0
2018-03-09,0.009899636973505377
2018-03-12,0.004238968126634379
2018-03-13,0.004353012025882563
2018-03-14,0.0011820852115398406
2018-03-15,-0.004722557975839536
2018-03-16,0.012653210092521183
2018-03-19,0.0003904565740195931
2018-03-20,0.013270838342005264
2018-03-21,0.005264556709924317
2018-03-22,-0.01647721165464311
2018-03-23,-0.03116885098544031
2018-03-26,0.02761401112766637
2018-03-27,0.014218579256726205
2018-03-28,0.017234679587017743
2018-03-29,0.02642564248398971
2018-04-02,-0.029810275435426692
2018-04-03,0.012823698316932086
2018-04-04,0.011909296948921178
2018-04-05,0.024033726611350392
2018-04-06,-0.024074587527223468
2018-04-09,0.0024792931966832743
2018-04-10,0.015209542299552403
2018-04-11,-0.016930565353013738
2018-04-12,0.007557931077574631
2018-04-13,0.0014756855267139546
2018-04-16,0.020751409152125477
2018-04-17,0.018645532334527815
2018-04-18,0.006613102935469906
2018-04-19,-0.00457530970697273
2018-04-20,0.005303530768759668
2018-04-23,0.00011716889189172797
2018-04-24,-0.0072675552095951
2018-04-25,-0.01216198783332767
2018-04-26,-0.000717250601979802
2018-04-27,0.0156699188026157
2018-04-30,-0.019550154169291845
2018-05-01,-0.010090046100788341
2018-05-02,0.005703113340895127
2018-05-03,0.011462410824314206
2018-05-04,0.0010735576276379444
2018-05-07,-0.016444200232700212
2018-05-08,-0.0019384984290601315
2018-05-09,-0.005098302779172337
2018-05-10,0.01390921672014045
2018-05-11,0.008423641281470218
