Date,RJF
2016-01-13,-0.04299815854601585
2016-01-14,0.01793067452500119
2016-01-15,-0.02328404959025121
2016-01-19,0.003109569364097675
2016-01-20,-0.02314543959887183
2016-01-21,-0.054579960405096495
2016-01-22,0.017229958743143703
2016-01-25,-0.05851315450356742
2016-01-26,0.008644850097717205
2016-01-27,0.00648605062812968
2016-01-28,-0.016800765491590597
2016-01-29,0.025514749090604916
2016-02-01,0.010043244085797376
2016-02-02,-0.05310723186076405
2016-02-03,-0.0047732389026364785
2016-02-04,0.03764984158316942
2016-02-05,0.0030044783072187276
2016-02-08,-0.03364069780386758
2016-02-09,0.01096788531011228
2016-02-10,-0.012971617450265427
2016-02-11,-0.033930774636135586
2016-02-12,0.014098973478128496
2016-02-16,0.029756025254688234
2016-02-17,0.02581691331111924
2016-02-18,-0.002077967735835462
2016-02-19,0.015039311728671345
2016-02-22,0.008433999778530987
2016-02-23,-0.01808313966637931
2016-02-24,-0.011970501305284542
2016-02-25,0.027492860253867102
2016-02-26,0.019501217705106377
2016-02-29,-0.02491091385539146
2016-03-01,0.0440236863255592
2016-03-02,0.007646951872620322
2016-03-03,0.004336341827390511
2016-03-04,-0.0012953142070816215
2016-03-07,0.004107207739931562
2016-03-08,-0.022604876560510023
2016-03-09,0.001982598201803576
2016-03-10,0.00021945031066095133
2016-03-11,0.042856942111872964
2016-03-14,-0.004214450863518904
2016-03-15,-0.019259395351409858
2016-03-16,-0.0012950394987403246
2016-03-17,0.019879413483454345
2016-03-18,0.018220272708483476
2016-03-21,0.0037451151938541205
2016-03-22,-0.0026946640636875685
2016-03-23,-0.015381603305138603
2016-03-24,-0.009921869314465148
2016-03-28,0.00319820329447551
2016-03-29,0.014452925966247365
2016-03-30,0.004628398244150178
2016-03-31,-0.0029318124052449823
2016-04-01,0.0037808721014955804
2016-04-04,-0.011508799129543501
2016-04-05,-0.02582533183344582
2016-04-06,0.024988876598095455
2016-04-07,-0.057027801227039765
2016-04-08,0.0033722425567950243
2016-04-11,0.01075514333977301
2016-04-12,0.02482808424528593
2016-04-13,0.0482374973555717
2016-04-14,-0.00020662746591693093
2016-04-15,-0.01692466794416969
2016-04-18,0.0
2016-04-19,0.014276983077007976
2016-04-20,0.013454348740105315
2016-04-21,0.08701025006825636
2016-04-22,0.01315250859178585
2016-04-25,-0.007789047309960884
2016-04-26,0.011027837331347934
2016-04-27,-0.004067070068888401
2016-04-28,-0.01856346626398897
2016-04-29,-0.01323952154947361
2016-05-02,0.01207526004114956
2016-05-03,-0.027272289907911973
2016-05-04,-0.00623042687644948
2016-05-05,-0.0005880338046455602
2016-05-06,-0.0043128335251277905
2016-05-09,-0.008466333140535798
2016-05-10,0.03772825497811061
2016-05-11,-0.019900269745075083
2016-05-12,0.0013666592553056578
2016-05-13,-0.01715734688746784
2016-05-16,0.007141469481761087
2016-05-17,0.0005908379012300458
2016-05-18,0.03543295895209786
2016-05-19,-0.019581520160288024
2016-05-20,0.015900653942172438
2016-05-23,-0.0013364515113791775
2016-05-24,0.023700472605598488
2016-05-25,0.013816461773751065
2016-05-26,0.003314870110219026
2016-05-27,0.016703144604682807
2016-05-31,0.012276992829404865
2016-06-01,0.0024967716279271635
2016-06-02,0.006582543542935859
2016-06-03,-0.02191595777645039
2016-06-06,0.015359597865737484
2016-06-07,-0.015483302867865811
2016-06-08,-0.0025306221535988938
2016-06-09,-0.017216273947293304
2016-06-10,-0.025262869061238646
2016-06-13,-0.011351031954610291
2016-06-14,-0.017030370043670584
2016-06-15,0.012264405471146267
2016-06-16,-0.0005771147493969231
2016-06-17,0.0013470629216241203
2016-06-20,0.011914024278840918
2016-06-21,-0.00455749478449885
2016-06-22,0.004196512326863688
2016-06-23,0.025455911867689807
2016-06-24,-0.09429379968609464
2016-06-27,-0.03845388835465513
2016-06-28,0.005956204069732962
2016-06-29,0.029517799872914585
2016-06-30,0.016914116333430762
2016-07-01,-0.01359018577178206
2016-07-05,-0.030228358304944303
2016-07-06,0.01526718879715494
2016-07-07,0.022138860079578437
2016-07-08,0.022476225836027153
2016-07-11,0.003397427800822417
2016-07-12,0.036646296620408636
2016-07-13,-0.012296155774914275
2016-07-14,0.014977666199714523
2016-07-15,0.012073813105071718
2016-07-18,0.0071955891163102415
2016-07-19,-0.005640289608595861
2016-07-20,0.010588014305522364
2016-07-21,0.004115848327234994
2016-07-22,0.003540358208111938
2016-07-25,0.0031564051542725124
2016-07-26,0.007958485419947703
2016-07-27,0.004774197884468423
2016-07-28,0.00347176579642694
2016-07-29,-0.00018212052569743786
2016-08-01,-0.010746115840228554
2016-08-02,-0.014914664858558635
2016-08-03,0.017009316142452047
2016-08-04,-0.001103064615621152
2016-08-05,0.02483905522946861
2016-08-08,0.003411681294472224
2016-08-09,-0.0014315331637151374
2016-08-10,-0.0026876359028057406
2016-08-11,0.009162752170029709
2016-08-12,-0.0012461294815686585
2016-08-15,0.015507681897253711
2016-08-16,-0.0047391037728001795
2016-08-17,-0.004762361470993626
2016-08-18,-0.0030124218386684554
2016-08-19,-0.0019547893675537775
2016-08-22,-0.001959200074591827
2016-08-23,0.005174529270158823
2016-08-24,-0.002307767460954513
2016-08-25,0.006939665614416279
2016-08-26,0.010249400934411845
2016-08-29,0.003148234550047757
2016-08-30,0.014646906936860438
2016-08-31,-0.0003437097355557528
2016-09-01,-0.008767274684006954
2016-09-02,0.007457456969539145
2016-09-06,-0.009296137680952277
2016-09-07,0.007993238342739684
2016-09-08,0.00017238811166508938
2016-09-09,-0.010685882788177614
2016-09-12,0.012717839169801293
2016-09-13,-0.02236373839724215
2016-09-14,-0.006686650288270424
2016-09-15,0.016651367521288263
2016-09-16,-0.018121260161768293
2016-09-19,0.0017747806694243806
2016-09-20,0.009211559855166085
2016-09-21,0.01421811442020915
2016-09-22,0.015057013282492537
2016-09-23,-0.010912113229124998
2016-09-26,-0.023443994482679087
2016-09-27,0.006177854126493854
2016-09-28,0.010175449620757115
2016-09-29,-0.012722242225807201
2016-09-30,0.027537365815632375
2016-10-03,-0.0030918791177313443
2016-10-04,0.009133348777820238
2016-10-05,0.015709900230237883
2016-10-06,-0.003698227200936266
2016-10-07,-0.005062336155255864
2016-10-10,0.0008477578660364138
2016-10-11,-0.012031850196919658
2016-10-12,-0.0036022554903309967
2016-10-13,-0.011705954496129323
2016-10-14,0.013760506132306949
2016-10-17,-0.0027490578232148843
2016-10-18,0.007064300520454703
2016-10-19,0.009238773720415372
2016-10-20,-0.00305143685068221
2016-10-21,-0.0010202588724146366
2016-10-24,0.0010213008636821286
2016-10-25,-0.004421158698210803
2016-10-26,0.009906040184835874
2016-10-27,0.04786109242472825
2016-10-28,-0.019044641575022503
2016-10-31,-0.010859091150695832
2016-11-01,0.0041585213067880655
2016-11-02,-0.025343774046273304
2016-11-03,0.009007507123060643
2016-11-04,-0.004716371525008367
2016-11-07,0.03147738751517304
2016-11-08,0.005906728763566571
2016-11-09,0.06458972393860085
2016-11-10,0.03171437087929285
2016-11-11,0.006088392832011902
2016-11-14,0.034538608593745135
2016-11-15,0.025824343760318058
2016-11-16,-0.0034772845492249127
2016-11-17,0.014794551580437743
2016-11-18,0.007839008121992785
2016-11-21,-0.013100303937859659
2016-11-22,0.013965618050469475
2016-11-23,-0.006818594441876491
2016-11-25,-0.00453111844977705
2016-11-28,-0.018344876124583243
2016-11-29,-0.0009832789497584704
2016-11-30,0.011814258789101695
2016-12-01,0.0236305793266518
2016-12-02,-0.009234008648917102
2016-12-05,0.0076753834857308245
2016-12-06,-0.0021758580575098607
2016-12-07,0.003952697612461975
2016-12-08,0.004616686682950899
2016-12-09,-0.011488192915582118
2016-12-12,-0.0211919661673744
2016-12-13,0.00013956628729938636
2016-12-14,0.003770402012166718
2016-12-15,0.00890506167475702
2016-12-16,-0.012135980325596374
2016-12-19,-0.0015356453306716311
2016-12-20,0.019854481280946468
2016-12-21,-0.004112799856123006
2016-12-22,-0.016519856672964517
2016-12-23,0.005039222163131907
2016-12-27,-0.005988788246709342
2016-12-28,-0.017514714921356922
2016-12-29,-0.007868097893093506
2016-12-30,-0.0011535658160277684
2017-01-03,0.005918653408163221
2017-01-04,0.037744172196976455
2017-01-05,0.01770169600921201
2017-01-06,0.014540034239145072
2017-01-09,-0.013528162764091856
2017-01-10,0.01059062597802174
2017-01-11,0.00631465265310327
2017-01-12,-0.014419318479908183
2017-01-13,0.007586177112594461
2017-01-17,-0.030250238313889954
2017-01-18,0.009704788454785396
2017-01-19,-0.00851306513762129
2017-01-20,0.006785915637332884
2017-01-23,0.003163421346467077
2017-01-24,0.018099905645914127
2017-01-25,0.018316361415838145
2017-01-26,0.020499849075755305
2017-01-27,-0.015163375108994459
2017-01-30,-0.005658508209297142
2017-01-31,-0.0083377344440001
2017-02-01,0.007340262973231093
2017-02-02,-0.013911008564895355
2017-02-03,0.02579607054935895
2017-02-06,0.0028813956425290943
2017-02-07,0.004309760381087768
2017-02-08,-0.005851688056434878
2017-02-09,0.014388558253128902
2017-02-10,-0.008381824025902818
2017-02-13,0.008842926102395898
2017-02-14,0.008893549329056505
2017-02-15,0.010093751871694367
2017-02-16,0.00012614708849079115
2017-02-17,-0.0026555704077206865
2017-02-21,0.004818508711774472
2017-02-22,0.005173966988807344
2017-02-23,-0.014061403955694551
2017-02-24,-0.0005092341792622967
2017-02-27,0.011721414276228304
2017-02-28,-0.010704269205808914
2017-03-01,0.03156839778194542
2017-03-02,-0.01887982619628259
2017-03-03,0.0035218470559499337
2017-03-06,-0.007770478382968404
2017-03-07,-0.006062887013836615
2017-03-08,-0.00025405810166034826
2017-03-09,0.006991220676852761
2017-03-10,0.0010096793655354208
2017-03-13,-0.0029004631210338694
2017-03-14,-0.010623595497314064
2017-03-15,-0.01303846660136354
2017-03-16,0.009066182908173515
2017-03-17,-0.00012809249194645211
2017-03-20,-0.003209307190893518
2017-03-21,-0.048164908047854116
2017-03-22,0.005412149879839401
2017-03-23,0.007266770406106682
2017-03-24,-0.0022711057077785535
2017-03-27,-0.012319239513100877
2017-03-28,0.018302653734263208
2017-03-29,-0.002263589533459398
2017-03-30,0.01833504090593041
2017-03-31,0.0022343430290427957
2017-04-03,0.0
2017-04-04,-0.004458214384795989
2017-04-05,-0.018572385574321615
2017-04-06,0.015165751347954837
2017-04-07,0.0023798692809338107
2017-04-10,-0.006067125862208367
2017-04-11,-0.008094266740030664
2017-04-12,-0.013244430302425059
2017-04-13,-0.015455475335890756
2017-04-17,0.01514743191950818
2017-04-18,-0.008817396913972542
2017-04-19,-0.0034213250723961197
2017-04-20,0.018401724927786578
2017-04-21,-0.012810048444264699
2017-04-24,0.025542946340110673
2017-04-25,0.0014649916153157694
2017-04-26,0.0073147593756193174
2017-04-27,-0.011090595132248304
2017-04-28,-0.005073326228463904
2017-05-01,0.005770303003240329
2017-05-02,0.011741038786828195
2017-05-03,0.008176256771856405
2017-05-04,-0.0005232470208622608
2017-05-05,-0.005365772032424609
2017-05-08,-0.004868458846943646
2017-05-09,-0.0014545948221971194
2017-05-10,-0.00013192976296017012
2017-05-11,-0.00741647696938863
2017-05-12,-0.007204816685820625
2017-05-15,0.017470135967578404
2017-05-16,0.014397790030682422
2017-05-17,-0.06536489573185378
2017-05-18,0.005851224350386541
2017-05-19,0.011218949703518666
2017-05-22,0.0021914258446553703
2017-05-23,0.0019135038230704282
2017-05-24,-0.006274853341551867
2017-05-25,0.010844429609715656
2017-05-26,0.0005431254151133658
2017-05-30,-0.009228998681408473
2017-05-31,-0.010000313052969667
2017-06-01,0.021309233135091254
2017-06-02,-0.006503458769648418
2017-06-05,0.0062731432291485145
2017-06-06,-0.002710458162533236
2017-06-07,0.005027896543196908
2017-06-08,0.028664082941567193
2017-06-09,0.029048401096002374
2017-06-12,0.005620031338347875
2017-06-13,0.002286381986549735
2017-06-14,0.00038001663803410857
2017-06-15,-0.003926987104353019
2017-06-16,-0.002034713883643291
2017-06-19,0.007518784586223459
2017-06-20,-0.011510459699429543
2017-06-21,-0.006013978494712746
2017-06-22,-0.00630788790181136
2017-06-23,-0.007384056218867063
2017-06-26,0.011354757813863081
2017-06-27,0.014840427847177207
2017-06-28,0.02632253348189928
2017-06-29,0.00012408778035366552
2017-06-30,-0.003478197265948335
2017-07-03,0.017202675860914507
2017-07-05,-0.0008577482892901944
2017-07-06,-0.006377936762283043
2017-07-07,0.004690566840119148
2017-07-10,0.012409511089584102
2017-07-11,-0.007645803614844349
2017-07-12,0.005747938688232868
2017-07-13,0.0035263680779649142
2017-07-14,-0.0027869927404886585
2017-07-17,0.005710765424722819
2017-07-18,-0.0013289262000175661
2017-07-19,0.0013306945949289606
2017-07-20,-0.0004831466151851149
2017-07-21,-0.00012111817989346463
2017-07-24,0.013660850962963211
2017-07-25,0.013595631522135276
2017-07-26,0.004471368421356425
2017-07-27,-0.03092444588303267
2017-07-28,0.001934066915141086
2017-07-31,0.0036190540579064123
2017-08-01,0.0030051583299819384
2017-08-02,-0.00766997578130435
2017-08-03,-0.005072526034376912
2017-08-04,0.006312285849532806
2017-08-07,-0.00024119443659365025
2017-08-08,0.0
2017-08-09,-0.01158316407219473
2017-08-10,-0.025268292767505196
2017-08-11,-0.00626187807020695
2017-08-14,0.010963915033258775
2017-08-15,0.0014960773140948458
2017-08-16,-0.005227926085619394
2017-08-17,-0.027152137374104268
2017-08-18,0.0012861855418762058
2017-08-21,-0.0016700841552237389
2017-08-22,0.016469433259203692
2017-08-23,0.00012667336537219853
2017-08-24,-0.002784418207766204
2017-08-25,-0.0005075522363354734
2017-08-28,-0.004190621076032408
2017-08-29,-0.011221385565602704
2017-08-30,0.008511363221938462
2017-08-31,0.0015350531741165074
2017-09-01,0.008171132227290823
2017-09-05,-0.03406794766966481
2017-09-06,-0.0015730509612472687
2017-09-07,-0.017597127403799262
2017-09-08,0.006817429421331012
2017-09-11,0.02349984017941731
2017-09-12,0.014658099533171542
2017-09-13,0.0030683303145817575
2017-09-14,-0.002039406024641033
2017-09-15,0.01877393163823804
2017-09-18,0.014416541350949386
2017-09-19,0.003089619305189917
2017-09-20,0.014167725939240983
2017-09-21,0.005101789524241784
2017-09-22,0.002055015037285335
2017-09-25,-0.0022921216582019177
2017-09-26,0.0027805140637815473
2017-09-27,0.01711892368651191
2017-09-28,0.0023703798025520584
2017-09-29,-0.00023696602866007943
2017-10-02,0.0026089240689013415
2017-10-03,0.014666047625641054
2017-10-04,-0.003030951054343922
2017-10-05,0.005612109646834007
2017-10-06,0.003022899647757704
2017-10-09,-0.002318339627238375
2017-10-10,0.004763494078906971
2017-10-11,-0.0010405297274741487
2017-10-12,-0.0006944090382300372
2017-10-13,-0.01158349052184593
2017-10-16,0.0036327509043578843
2017-10-17,-0.017865589894409895
2017-10-18,0.014267029275159215
2017-10-19,0.004806082123308464
2017-10-20,0.01061601859901029
2017-10-23,-0.0035784601984109043
2017-10-24,0.0004631904925171959
2017-10-25,-0.0072949485503048805
2017-10-26,-0.013414177237856983
2017-10-27,0.010759029442903634
2017-10-30,-0.005614585403177719
2017-10-31,-0.0027055424875159773
2017-11-01,-0.011441395225260331
2017-11-02,0.026369205293433673
2017-11-03,-0.00371994416939625
2017-11-06,-0.004434209437781167
2017-11-07,-0.015119596424334136
2017-11-08,0.001665921795244385
2017-11-09,-0.006653293010901784
2017-11-10,-0.0007171130389188596
2017-11-13,-0.002154655658572313
2017-11-14,-0.004078015321078099
2017-11-15,-0.0028906598152838026
2017-11-16,0.006159915436889873
2017-11-17,0.005762428274999065
2017-11-20,0.011220017081708722
2017-11-21,0.005075634378288507
2017-11-22,-0.002113942187201512
2017-11-24,-0.00023538846561654836
2017-11-27,0.004002318659883208
2017-11-28,0.02051815860925199
2017-11-29,0.015625158369340086
2017-11-30,-0.0011312030138995732
2017-12-01,-0.0006796071332567655
2017-12-04,0.02119197855362498
2017-12-05,-0.01986428039086119
2017-12-06,-0.006793511546111519
2017-12-07,0.008435675596949244
2017-12-08,0.011643877049847928
2017-12-11,-0.00502873578726426
2017-12-12,0.0055031204333819694
2017-12-13,-0.01865300126825653
2017-12-14,-0.013885590735854603
2017-12-15,0.018467365488762377
2017-12-18,0.00804625843290685
2017-12-19,-0.0031479867226253955
2017-12-20,-0.0041725403344961
2017-12-21,0.023216178952467192
2017-12-22,0.003209751315010889
2017-12-26,-0.00805401245279369
2017-12-27,-0.002891776606962493
2017-12-28,0.0020077611114801552
2017-12-29,-0.005899815819824683
2018-01-02,-0.002133602545497104
2018-01-03,0.010578451264438682
2018-01-04,0.008240383478130164
2018-01-05,0.0045284783128443085
2018-01-08,0.008136542999337193
2018-01-09,0.015922961329040586
2018-01-10,0.013419241035726337
2018-01-11,0.008156918561827986
2018-01-12,0.017022087710520717
2018-01-16,-0.01229459580743375
2018-01-17,0.0067989248536772795
2018-01-18,-0.008830953745139425
2018-01-19,0.008280684107200953
2018-01-22,0.0038467844505607474
2018-01-23,0.00010347707580438126
2018-01-24,0.0034170499942713928
2018-01-25,-0.010835786212289866
2018-01-26,0.025143472268057687
2018-01-29,-0.012924813702678728
2018-01-30,-0.013197335030001756
2018-01-31,0.007104769638939912
2018-02-01,0.010063440868166351
2018-02-02,-0.031121778319492588
2018-02-05,-0.04812860835392008
2018-02-06,0.018153144129884113
2018-02-07,-0.0040471457570925295
2018-02-08,-0.05480509951208412
2018-02-09,0.011852115162547472
2018-02-12,0.022163453320510174
2018-02-13,-0.003145643442906465
2018-02-14,0.025808758129918008
2018-02-15,0.003186164362396715
2018-02-16,0.013689652543691144
2018-02-20,-0.0035655036240915816
2018-02-21,-0.010950759804520538
2018-02-22,-0.012497364587304105
2018-02-23,0.015431041138156187
2018-02-26,0.012353548635296807
2018-02-27,0.011879094009483726
2018-02-28,-0.010565687680487157
2018-03-01,-0.007442447112018025
2018-03-02,-0.0017387130717991806
2018-03-05,0.019050734126968782
2018-03-06,0.023928936074351093
2018-03-07,0.0015649936643213902
2018-03-08,0.0027083055461500916
2018-03-09,0.025867241807054686
2018-03-12,-0.005164522634266144
2018-03-13,-0.010077086604430296
2018-03-14,-0.014704581170846387
2018-03-15,-0.00417446700002444
2018-03-16,0.022531944638669588
2018-03-19,-0.010761377689061047
2018-03-20,-0.000725238520045024
2018-03-21,0.004146999577097743
2018-03-22,-0.05420736778677848
2018-03-23,-0.04858079352629974
2018-03-26,0.02765356542344599
2018-03-27,-0.02132644996464128
2018-03-28,0.0012548347549372618
2018-03-29,0.02171191741933365
2018-04-02,-0.034448111553973204
2018-04-03,0.01355280383016444
2018-04-04,0.007085675814616277
2018-04-05,0.0028367239010720358
2018-04-06,-0.04017167980299452
2018-04-09,0.00011769031066766189
2018-04-10,0.02192631762726216
2018-04-11,-0.010150994857472395
2018-04-12,0.015382678709928488
2018-04-13,-0.018248394309885563
2018-04-16,0.01180710402426044
2018-04-17,0.005083818605694512
2018-04-18,-0.004713399003719032
2018-04-19,0.016516743604680917
2018-04-20,-0.0023860621839991714
2018-04-23,-0.0020501711417408863
2018-04-24,-0.008103164050870193
2018-04-25,-0.0010355829880591694
2018-04-26,0.03478470902114661
2018-04-27,0.01636242731967652
2018-04-30,-0.017084619109346
2018-05-01,0.0022282206803163618
2018-05-02,-0.015897368106899568
2018-05-03,-0.010506511857160006
