Date,KIM
2016-04-07,-0.010915547327813302
2016-04-08,0.0032038827590765706
2016-04-11,0.006032959828911277
2016-04-12,0.009876242782945077
2016-04-13,0.0020959849201396263
2016-04-14,-0.005925401168979771
2016-04-15,0.004557833274402068
2016-04-18,-0.0003490520890621074
2016-04-19,0.0006984526691753423
2016-04-20,-0.01325882650170307
2016-04-21,-0.013790710049425003
2016-04-22,0.01183227866785952
2016-04-25,0.007795516860348295
2016-04-26,0.004571183886213026
2016-04-27,0.005250127245270075
2016-04-28,-0.010445310294530996
2016-04-29,-0.010555883087388973
2016-05-02,0.01493585524736818
2016-05-03,-0.0010515073602361813
2016-05-04,0.016836461419349025
2016-05-05,0.007588875911852977
2016-05-06,0.013009378861692511
2016-05-09,0.00236533893510682
2016-05-10,0.002360262957099346
2016-05-11,-0.014799966584756241
2016-05-12,-0.005804124792420873
2016-05-13,-0.015109481344523057
2016-05-16,0.015341280130455326
2016-05-17,-0.04086513824546589
2016-05-18,-0.02184073641914419
2016-05-19,-0.005490233278371726
2016-05-20,0.005152697543256091
2016-05-23,-0.0007322477424649421
2016-05-24,0.01795524926702341
2016-05-25,-0.0010798425962866842
2016-05-26,0.009369473213847623
2016-05-27,0.0035701680063944252
2016-05-31,0.002490088357801845
2016-06-01,0.009226184742324284
2016-06-02,0.011252039482912535
2016-06-03,0.004172186874006334
2016-06-06,-0.005886109651576765
2016-06-07,0.005224629392740265
2016-06-08,0.012473814115662396
2016-06-09,0.0020534584926070742
2016-06-10,-0.0003414392982802328
2016-06-13,-0.002391506294394996
2016-06-14,-0.0020550700424901702
2016-06-15,0.007549916407117996
2016-06-16,0.002724786732390072
2016-06-17,-0.003736337183238625
2016-06-20,0.004773228197001433
2016-06-21,0.006447149617474279
2016-06-22,0.0006746353394238014
2016-06-23,0.0016844912003828316
2016-06-24,-0.005718223939439326
2016-06-27,0.014546674788459502
2016-06-28,0.019339741340648642
2016-06-29,0.011449427077298013
2016-06-30,0.014876928261652766
2016-07-01,0.0033733410376004525
2016-07-05,0.015370067674405963
2016-07-06,-0.0063071581516340736
2016-07-07,-0.009203162416290933
2016-07-08,0.010249607620594237
2016-07-11,0.0057070757665198535
2016-07-12,-0.010088327145468368
2016-07-13,0.005413879576876113
2016-07-14,-0.008235553995793898
2016-07-15,-0.0006387354975589954
2016-07-18,-0.001917811553573734
2016-07-19,0.0054437323485718725
2016-07-20,-0.000955451821929354
2016-07-21,0.002231488080758126
2016-07-22,0.000953952330204233
2016-07-25,-0.0041306730814227866
2016-07-26,-0.0028717480782707305
2016-07-27,-0.0041600376855849275
2016-07-28,0.022814889596660892
2016-07-29,0.008482619383663348
2016-08-01,0.0021805553997964466
2016-08-02,-0.016164184156449046
2016-08-03,-0.006318927916074468
2016-08-04,-0.007312948900172422
2016-08-05,-0.0022426853522170553
2016-08-08,0.0003211992661795726
2016-08-09,0.0
2016-08-10,-0.0028883375078376794
2016-08-11,-0.020920502893352677
2016-08-12,0.0026296924038389236
2016-08-15,-0.001311397629534694
2016-08-16,-0.02954685260534695
2016-08-17,0.014885000131344528
2016-08-18,-0.0013332539965885681
2016-08-19,-0.010680966610646325
2016-08-22,0.008096884778135749
2016-08-23,-0.0060240382035201545
2016-08-24,-0.0006732605665646929
2016-08-25,0.005053607939261573
2016-08-26,-0.009386167954060776
2016-08-29,0.015228426395939021
2016-08-30,-0.000666825340156274
2016-08-31,0.002334949839613021
2016-09-01,-0.0016637946696196337
2016-09-02,0.005333214328216096
2016-09-06,0.017241440538174668
2016-09-07,-0.0032594526016418435
2016-09-08,-0.00850217282614496
2016-09-09,-0.044854957125092465
2016-09-12,0.018300838244366346
2016-09-13,-0.02848395750842192
2016-09-14,-0.000698350273389825
2016-09-15,0.002445258618494872
2016-09-16,-0.002090571601895963
2016-09-19,0.009427228673584365
2016-09-20,0.00242136955106953
2016-09-21,0.01207729542991376
2016-09-22,0.020115842339105905
2016-09-23,0.0010028131469250745
2016-09-26,0.006009957092595775
2016-09-27,-0.012280179455619655
2016-09-28,0.007392434016832983
2016-09-29,-0.022348196008366128
2016-09-30,-0.012282275624979966
2016-10-03,-0.020735457714906702
2016-10-04,0.011032117541312392
2016-10-05,-0.021119616725255863
2016-10-06,-0.004314695136938829
2016-10-07,0.007222888661315041
2016-10-10,0.007170986923450862
2016-10-11,-0.0032040262390012897
2016-10-12,0.006428650041416573
2016-10-13,0.006032418257153616
2016-10-14,-0.009170888861404936
2016-10-17,-0.005696279938669946
2016-10-18,0.0025065316053680675
2016-10-19,0.0017854669749695073
2016-10-20,-0.0003563938743147421
2016-10-21,-0.0014263992500229694
2016-10-24,-0.003928490746967217
2016-10-25,-0.0078881807764134
2016-10-26,-0.014817506812787706
2016-10-27,-0.030447781796215878
2016-10-28,-0.004540202921140546
2016-10-31,0.011402612200558604
2016-11-01,-0.028184647519026718
2016-11-02,-0.023975780072954422
2016-11-03,-0.00950852412830061
2016-11-04,0.0032002885697526295
2016-11-07,0.016347113937017266
2016-11-08,0.020008137593588327
2016-11-09,-0.0200000453680369
2016-11-10,0.0070645675152805065
2016-11-11,-0.0035074472920426647
2016-11-14,0.023073902385720713
2016-11-15,-0.0034401836628362714
2016-11-16,0.0019176473782085424
2016-11-17,-0.019524981899465055
2016-11-18,0.0015617423669740393
2016-11-21,0.0015591921632487349
2016-11-22,0.01557051839512491
2016-11-23,-0.0007664484343868905
2016-11-25,0.01073997909625235
2016-11-28,-0.003794877201158009
2016-11-29,-0.007999723194523911
2016-11-30,-0.019201621498948884
2016-12-01,-0.015270198761290987
2016-12-02,0.0019882655165204266
2016-12-05,0.020238380545728463
2016-12-06,0.006611845716029796
2016-12-07,0.012751011612463392
2016-12-08,0.004960062970353674
2016-12-09,-0.013667481818618432
2016-12-12,0.014626791061700617
2016-12-13,0.0003793548618056253
2016-12-14,-0.035646617389737734
2016-12-15,-0.014156681343632349
2016-12-16,0.017551206211675385
2016-12-19,0.0070556792461118345
2016-12-20,0.007006704580621692
2016-12-21,-0.021646823279867444
2016-12-22,-0.005136205629984181
2016-12-23,-0.004765589939091486
2016-12-27,-0.0007978329069594503
2016-12-28,-0.013178993880752388
2016-12-29,0.013911368134985391
2016-12-30,0.015334687240978084
2017-01-03,0.008744422794598306
2017-01-04,0.02285242452119518
2017-01-05,0.004237642335211955
2017-01-06,-0.007288168683015628
2017-01-09,-0.01197830462202254
2017-01-10,-0.01681682099585735
2017-01-11,-0.007557664871592706
2017-01-12,0.016031915131151653
2017-01-13,-0.0007886022468145404
2017-01-17,0.00829031306793171
2017-01-18,-0.0015660420237835204
2017-01-19,-0.020392308741967735
2017-01-20,0.006805439961739657
2017-01-23,0.007952212963904692
2017-01-24,0.001972541132096328
2017-01-25,-0.011023519513356561
2017-01-26,-0.0015922256011716707
2017-01-27,-0.010765854611595183
2017-01-30,-0.0020153565869173162
2017-01-31,0.00525041453431041
2017-02-01,-0.012856216269423903
2017-02-02,0.012210014239239397
2017-02-03,-0.0008044086142440232
2017-02-06,-0.0036218726459529282
2017-02-07,-0.018174307966833503
2017-02-08,0.01234066505682252
2017-02-09,0.007314031045254632
2017-02-10,0.010085029045227234
2017-02-13,-0.005192050783181523
2017-02-14,-0.009233329348386166
2017-02-15,-0.021879863137254207
2017-02-16,0.0037280959036072314
2017-02-17,0.004127197268196436
2017-02-21,0.013152543478223144
2017-02-22,-0.012170507560228416
2017-02-23,0.005339418276990804
2017-02-24,-0.004085403508211738
2017-02-27,0.002871118952782803
2017-02-28,-0.008179942145553287
2017-03-01,-0.020206056139800976
2017-03-02,-0.00968016534348215
2017-03-03,-0.006374966113353198
2017-03-06,-0.009409788635298733
2017-03-07,-0.017703085959538956
2017-03-08,-0.022417312817367474
2017-03-09,-0.029226736170855694
2017-03-10,0.00231566275460926
2017-03-13,0.009704432664273455
2017-03-14,0.015560963576352504
2017-03-15,0.027489662245809843
2017-03-16,-0.00043872029275482394
2017-03-17,0.0
2017-03-20,-0.010092180017876484
2017-03-21,0.0008863873413131884
2017-03-22,-0.019928830173670975
2017-03-23,0.01626735686884806
2017-03-24,0.004001611772004976
2017-03-27,-0.025686149681652726
2017-03-28,0.004090671717330352
2017-03-29,-0.0072427658825507946
2017-03-30,0.0013678430467103375
2017-03-31,0.005919666029867043
2017-04-03,0.012373927627268522
2017-04-04,-0.008601155954772621
2017-04-05,-0.0018263098733146688
2017-04-06,-0.008234320846454146
2017-04-07,-0.008302289172685384
2017-04-10,0.02000004556078494
2017-04-11,0.014135469365070152
2017-04-12,0.004946170728680421
2017-04-13,-0.00044749736951077423
2017-04-17,0.009847995567773271
2017-04-18,0.007092159182864766
2017-04-19,-0.0013202488177328497
2017-04-20,-0.003966744383476994
2017-04-21,-0.016371504551390248
2017-04-24,-0.02923993357903687
2017-04-25,0.0060239717267236426
2017-04-26,-0.02625505021567731
2017-04-27,-0.02223280848429776
2017-04-28,-0.018384015034427992
2017-05-01,0.006900107929334265
2017-05-02,0.014194704664557634
2017-05-03,-0.02944017319671055
2017-05-04,-0.007459140235074213
2017-05-05,-0.0010018723219744619
2017-05-08,-0.025576616391571383
2017-05-09,0.004631847284491952
2017-05-10,0.006147396715750375
2017-05-11,-0.02087580859936411
2017-05-12,-0.01612055047696892
2017-05-15,0.0010570196750474548
2017-05-16,-0.04171028236198393
2017-05-17,0.003856399918251263
2017-05-18,-0.0005488543633684895
2017-05-19,0.018671217070628243
2017-05-22,-0.018867849802391756
2017-05-23,-0.009340537963254403
2017-05-24,0.015529304572479807
2017-05-25,0.0027307041399406984
2017-05-26,-0.017973456986273395
2017-05-30,-0.0299502919080058
2017-05-31,0.002858976958681758
2017-06-01,0.01710348076455892
2017-06-02,-0.013452599776557106
2017-06-05,-0.01704566381590089
2017-06-06,0.034681764701474105
2017-06-07,0.029050490096548254
2017-06-08,-0.011943377193232796
2017-06-09,0.01923069160315638
2017-06-12,0.0398919054838498
2017-06-13,0.0077762984201192875
2017-06-14,-0.00925944931482059
2017-06-15,0.015057005463375628
2017-06-16,-0.05421968611132966
2017-06-19,-0.03353190350242374
2017-06-20,-0.015108589586862564
2017-06-21,-0.004545755894897363
2017-06-22,0.018835688945556095
2017-06-23,0.007843396766202826
2017-06-26,0.026681256083094018
2017-06-27,0.011911200015848111
2017-06-28,0.005885265455854993
2017-06-29,-0.0021273035188510425
2017-06-30,-0.021854973700054958
2017-07-03,0.05088475306931883
2017-07-05,-0.06052640385866348
2017-07-06,0.006162434427574137
2017-07-07,0.026169480906303555
2017-07-10,-0.010852208242937422
2017-07-11,0.0043883214468039
2017-07-12,0.0032774812981402057
2017-07-13,0.019596938390769925
2017-07-14,0.011745953850656354
2017-07-17,-0.00105562137481241
2017-07-18,0.0058110031997518075
2017-07-19,0.0015756493189194032
2017-07-20,-0.00157317055380779
2017-07-21,-0.00787839568380777
2017-07-24,0.0015881614834962754
2017-07-25,0.039640630545428435
2017-07-26,0.0035587866529047663
2017-07-27,0.06484293616842596
2017-07-28,-0.0290198861430363
2017-07-31,-0.011269308112061838
2017-08-01,0.021308726177519777
2017-08-02,-0.027656671105083075
2017-08-03,-0.005488994389541091
2017-08-04,0.019568513905190432
2017-08-07,0.006889614525662058
2017-08-08,0.0004887876782218026
2017-08-09,0.0014658546558063978
2017-08-10,-0.0019515428591685424
2017-08-11,-0.022971425344688656
2017-08-14,0.005002656183369147
2017-08-15,-0.020906313265759424
2017-08-16,0.0005085630237160466
2017-08-17,-0.007622187809576797
2017-08-18,-0.009728549027228639
2017-08-21,0.019131226482722363
2017-08-22,-0.008624714180774262
2017-08-23,0.012794446340676613
2017-08-24,-0.00960094623841612
2017-08-25,0.012754989539327077
2017-08-28,-0.02317389343618481
2017-08-29,-0.005157384893957673
2017-08-30,0.007776218894315123
2017-08-31,0.009259152447211427
2017-09-01,0.00968413842903959
2017-09-05,-0.0005050404816920873
2017-09-06,0.019697355917973614
2017-09-07,0.019316372667307347
2017-09-08,-0.019922472071524866
2017-09-11,0.0064451776044291975
2017-09-12,-0.014285377681860001
2017-09-13,-0.007496483596144521
2017-09-14,0.03222585376490006
2017-09-15,0.002438961233899528
2017-09-18,-0.025304118036800438
2017-09-19,-0.017973326957807956
2017-09-20,-0.009151103829981744
2017-09-21,-0.01180082718739539
2017-09-22,-0.00415349187131675
2017-09-25,0.020854964600018233
2017-09-26,0.029622231483060757
2017-09-27,-0.03720240641069317
2017-09-28,0.0036062369757714485
2017-09-29,0.003593278761039098
2017-10-02,-0.009718378859814414
2017-10-03,0.001047635064646224
2017-10-04,0.005756255650137154
2017-10-05,0.0036417758945790357
2017-10-06,-0.009331104911592059
2017-10-09,0.0026164199208233985
2017-10-10,0.015657625836525302
2017-10-11,-0.0020554320833962025
2017-10-12,-0.007209117818132382
2017-10-13,0.009336088365240913
2017-10-16,-0.01027766384681239
2017-10-17,0.0
2017-10-18,-0.00415326232666402
2017-10-19,-0.005735318969837477
2017-10-20,-0.01573181360632603
2017-10-23,0.0053278525037476765
2017-10-24,-0.0074191670282317546
2017-10-25,-0.012813627898701774
2017-10-26,-0.008653349210371641
2017-10-27,0.0016364556476464731
2017-10-30,0.0038128949484934616
2017-10-31,-0.014650084773235483
2017-11-01,0.02147569398552185
2017-11-02,0.02210261919021317
2017-11-03,-0.020569765664289252
2017-11-06,0.002692654054170962
2017-11-07,0.010740940924824915
2017-11-08,0.005844955163194943
2017-11-09,0.007395725038189527
2017-11-10,0.004194788240913239
2017-11-13,-0.010443529155717002
2017-11-14,-0.001583283691084958
2017-11-15,0.009513509211188875
2017-11-16,0.01047145508513836
2017-11-17,0.002590589976501523
2017-11-20,-0.018604630978401593
2017-11-21,-0.013164989189899834
2017-11-22,0.0021347767416353136
2017-11-24,0.0010646301919166046
2017-11-27,-0.03244651430094325
2017-11-28,0.00604700636869171
2017-11-29,0.009289855151157766
2017-11-30,0.0027073082926953873
2017-12-01,-0.0010803319285088708
2017-12-04,0.03189185239003556
2017-12-05,-0.03195368527919085
2017-12-06,-0.023809664455431756
2017-12-07,0.006652058953634965
2017-12-08,0.007158667417709319
2017-12-11,-0.009841507463522525
2017-12-12,0.016565362028616137
2017-12-13,0.0
2017-12-14,-0.0027160557834434718
2017-12-15,0.005991474269324115
2017-12-18,0.02057399724684883
2017-12-19,-0.028647475443361103
2017-12-20,-0.015291775571422694
2017-12-21,-0.004437293165008294
2017-12-22,0.003899673538006354
2017-12-26,0.012763572946102864
2017-12-27,0.0
2017-12-28,0.006575514118241088
2017-12-29,0.0033166765581347235
2018-01-02,-0.0016527803553166853
2018-01-03,-0.006622826839782769
2018-01-04,-0.017777748512229685
2018-01-05,0.001131404961125737
2018-01-08,0.0056497751427024845
2018-01-09,-0.03258427496972405
2018-01-10,-0.005226685943364173
2018-01-11,-0.007005101201780217
2018-01-12,-0.014697427354693149
2018-01-16,-0.012529806931506404
2018-01-17,0.003021387546540355
2018-01-18,-0.007831429531663492
2018-01-19,-0.0036431584192757605
2018-01-22,0.010359871428177847
2018-01-23,0.0012062182708942881
2018-01-24,-0.016265200081828746
2018-01-25,-0.00857313122053327
2018-01-26,-0.012353515932587045
2018-01-29,-0.003752263713789561
2018-01-30,-0.020715611822231028
2018-01-31,0.019871920765340834
2018-02-01,-0.034569243172590025
2018-02-02,-0.03190108238250666
2018-02-05,-0.014122637788981152
2018-02-06,0.0006822386679001813
2018-02-07,-0.010225193829146217
2018-02-08,-0.03512377298868008
2018-02-09,0.012134284375291404
2018-02-12,0.009872907935862374
2018-02-13,0.0013964891627242793
2018-02-14,-0.005578647346449528
2018-02-15,0.028751865188941794
2018-02-16,0.03612826662014412
2018-02-20,0.003289189441843421
2018-02-21,-0.03737686659527728
2018-02-22,0.021116920696916175
2018-02-23,0.018012259663764407
2018-02-26,0.015071993032037989
2018-02-27,-0.0413172594599972
2018-02-28,0.007407773140868601
2018-03-01,0.013368935677358973
2018-03-02,0.008575221876115924
2018-03-05,-0.009810478632087283
2018-03-06,-0.011888867314640561
2018-03-07,0.016711169596698827
2018-03-08,-0.004602345880718284
2018-03-09,-0.04359299898346147
2018-03-12,0.014502919924511026
2018-03-13,-0.0006808452350685057
2018-03-14,-0.0061309369629011234
2018-03-15,-0.010281073116644057
2018-03-16,0.006924993206814056
2018-03-19,-0.019944801723076444
2018-03-20,-0.005614074113476919
2018-03-21,-0.0021172001797791218
2018-03-22,0.004243384453886945
2018-03-23,-0.013380119769731413
2018-03-26,0.012847880636810416
2018-03-27,-0.004228043157664119
2018-03-28,0.02830796907364097
2018-03-29,-0.008946939738744608
2018-04-02,-0.009206589419648137
2018-04-03,0.02001440854265457
2018-04-04,0.02102281524918359
2018-04-05,0.006177506334304583
2018-04-06,-0.022510284177461704
2018-04-09,-0.004187090193462972
2018-04-10,0.0028030041522304483
2018-04-11,0.0013977735161156968
2018-04-12,-0.02233099052187404
2018-04-13,-0.0014275116087204553
2018-04-16,-0.0028591046224799577
2018-04-17,0.005018021632934522
2018-04-18,-0.00499296681743211
2018-04-19,-0.025089526915424543
2018-04-20,-0.019853223571473677
2018-04-23,0.0022506516244737984
2018-04-24,-0.0037425614580604005
2018-04-25,-0.0052591067265536084
2018-04-26,0.0626889440202083
2018-04-27,0.044065293484799595
2018-04-30,-0.012253255974238542
2018-05-01,0.018607751511435566
2018-05-02,-0.02368021338662396
2018-05-03,-0.004851194297542882
2018-05-04,0.021587838038137352
2018-05-07,-0.002726944025425171
2018-05-08,-0.012303417040057996
