Date,BX
2017-07-17,0.003193637750720235
2017-07-18,-0.0011574921287594853
2017-07-19,0.007823888299577808
2017-07-20,-0.014376232689122581
2017-07-21,0.004084105320925735
2017-07-24,-0.002033707790116801
2017-07-25,0.0058221679777337165
2017-07-26,-0.0017361221266780635
2017-07-27,-0.005302067801016497
2017-07-28,-0.007106872316931856
2017-07-31,-0.0023859661459807446
2017-08-01,0.0014949822156669068
2017-08-02,-0.008657136409029542
2017-08-03,-0.000903170717173607
2017-08-04,0.018082995190737527
2017-08-07,0.0020722798045929025
2017-08-08,-0.0017724222020233382
2017-08-09,-0.011541862166325356
2017-08-10,-0.03293435560002389
2017-08-11,-0.010835593226691032
2017-08-14,0.015023416175363513
2017-08-15,-0.0052422258398572286
2017-08-16,-0.002789955019908308
2017-08-17,-0.017718114612642832
2017-08-18,-0.002531774806450615
2017-08-21,-0.005076067967548226
2017-08-22,0.012755082560800934
2017-08-23,0.001259510230237515
2017-08-24,-0.0056602939811049024
2017-08-25,-0.0015813374714479522
2017-08-28,0.012036816221556945
2017-08-29,-0.00031306676945730416
2017-08-30,0.01847219239013631
2017-08-31,0.006148241693640699
2017-09-01,-0.0006111315018149099
2017-09-05,-0.020482970854990623
2017-09-06,-0.0009364799343856145
2017-09-07,-0.012183595515908086
2017-09-08,-0.00031633407341580266
2017-09-11,0.017083199543255878
2017-09-12,0.0015551870398897716
2017-09-13,-0.005279425441600205
2017-09-14,0.0018732161313486095
2017-09-15,0.0062323791779492765
2017-09-18,0.0012389184361039085
2017-09-19,0.0024744452480964796
2017-09-20,0.00647930469531377
2017-09-21,0.0027592452625615493
2017-09-22,0.01406284996022511
2017-09-25,-0.0012056532499363781
2017-09-26,-0.009055340015892477
2017-09-27,0.003045789035143409
2017-09-28,0.012147120453031013
2017-09-29,0.0012000233388314019
2017-10-02,-0.011087877360283493
2017-10-03,0.006969675003945408
2017-10-04,0.009931274264340706
2017-10-05,0.00178765892741084
2017-10-06,-0.005353876355199905
2017-10-09,-0.005383009414206996
2017-10-10,-0.0054119056702808255
2017-10-11,0.0033253026808219843
2017-10-12,-0.0057247692863190425
2017-10-13,-0.0021211811661759894
2017-10-16,0.010021350399801454
2017-10-17,-0.0012027072424956042
2017-10-18,0.008127752492616214
2017-10-19,0.015526950773463666
2017-10-20,0.013231440135747619
2017-10-23,0.007545021215360714
2017-10-24,-0.003744260085896456
2017-10-25,-0.012142134509966707
2017-10-26,-0.011706232051600707
2017-10-27,0.005100605558105542
2017-10-30,-0.013432912772241457
2017-10-31,0.007261698718049381
2017-11-01,-0.012015629704302477
2017-11-02,-0.0115537873774616
2017-11-03,0.01168883772320517
2017-11-06,0.004256446541128778
2017-11-07,0.0003028949348529153
2017-11-08,-0.011803822819869914
2017-11-09,-0.006738299932980585
2017-11-10,-0.009250642385699281
2017-11-13,-0.011515539624802451
2017-11-14,-0.017632450480058348
2017-11-15,-0.008974175727986311
2017-11-16,0.02102187110217857
2017-11-17,0.006652159784124478
2017-11-20,0.0015729803380317708
2017-11-21,0.0015709179449958643
2017-11-22,-0.0009409746558456389
2017-11-24,-0.005651654817023344
2017-11-27,-0.011366981062521764
2017-11-28,0.005748878934182411
2017-11-29,0.0012703362465069645
2017-11-30,0.006025906132671066
2017-12-01,-0.0044137741523228025
2017-12-04,0.016783042748831578
2017-12-05,0.0009342344260290236
2017-12-06,-0.011823237476336623
2017-12-07,0.005352581134296042
2017-12-08,0.008142830846122884
2017-12-11,-0.0006215171780554751
2017-12-12,-0.0037301304471877295
2017-12-13,-0.0018719671700718754
2017-12-14,-0.00844013815209399
2017-12-15,-0.009772859919311538
2017-12-18,0.012416123670561774
2017-12-19,-0.003144391599143481
2017-12-20,0.009148146221222841
2017-12-21,0.028446211128485777
2017-12-22,-0.004255311422514896
2017-12-26,-0.013125642921275715
2017-12-27,0.005567504597410844
2017-12-28,-0.007382158923773696
2017-12-29,-0.0077470889159443335
2018-01-02,0.015615068672266919
2018-01-03,0.014760176188317153
2018-01-04,0.00787864878623279
2018-01-05,-0.007516416733745479
2018-01-08,0.008179576637532326
2018-01-09,0.013821862356393044
2018-01-10,0.013040919898684056
2018-01-11,0.010240076449511193
2018-01-12,0.024905718904914664
2018-01-16,-0.010454988960390654
2018-01-17,-0.001713282242650216
2018-01-18,-0.0014303464799457766
2018-01-19,-0.006014974047553467
2018-01-22,0.00864518197755526
2018-01-23,0.023714255861777556
2018-01-24,0.006977789027950321
2018-01-25,0.007483080608756243
2018-01-26,0.011829825708258745
2018-01-29,-0.005981658797939882
2018-01-30,-0.01176158844421682
2018-01-31,0.01162451996117575
2018-02-01,-0.005471925117254806
2018-02-02,-0.028885809975265686
2018-02-05,-0.030028435871106818
2018-02-06,0.01197436820719533
2018-02-07,0.008658034292582828
2018-02-08,-0.03004296948558638
2018-02-09,-0.0030255315327960552
2018-02-12,0.010015245034067366
2018-02-13,0.00811262923903433
2018-02-14,0.006855544720100637
2018-02-15,0.025754940933081727
2018-02-16,-0.004040300108183681
2018-02-20,-0.009852266267043608
2018-02-21,-0.003804493496605943
2018-02-22,-0.0005876564328406442
2018-02-23,0.00705446066858495
2018-02-26,0.005546223282179241
2018-02-27,-0.007256884874983771
2018-02-28,-0.005848330771341392
2018-03-01,-0.012646949214697
2018-03-02,-0.006553140942727853
2018-03-05,0.002398803468265598
2018-03-06,0.005384126601318151
2018-03-07,-0.011901161796403437
2018-03-08,0.006022062086970648
2018-03-09,0.019455341093733258
2018-03-12,0.010863403618656342
2018-03-13,-0.0049379102392027585
2018-03-14,-0.008172735945640608
2018-03-15,-0.00882847610907389
2018-03-16,0.0032659061055002603
2018-03-19,-0.012133691673331115
2018-03-20,0.00029963790087195186
2018-03-21,-0.0035941227288942557
2018-03-22,-0.023444315279835037
2018-03-23,-0.018775091387360776
2018-03-26,0.011605860467089002
2018-03-27,-0.014883666078819857
2018-03-28,-0.007869130710204786
2018-03-29,0.013642414984042395
2018-04-02,-0.01502349412185311
2018-04-03,-0.01112181877562557
2018-04-04,0.005783948118021964
2018-04-05,0.0
2018-04-06,-0.009264846515283032
2018-04-09,-0.00967451479834136
2018-04-10,0.011396976400894099
2018-04-11,-0.002575663687487184
2018-04-12,0.004841860800036901
2018-04-13,-0.01317057315285064
2018-04-16,0.010742099519793769
2018-04-17,0.013848509138054022
2018-04-18,0.009530237522360263
2018-04-19,0.010698366569325435
2018-04-20,0.003424760935636151
2018-04-23,0.003723244117728397
2018-04-24,-0.005255167051286813
2018-04-25,-0.016158892497624477
2018-04-26,-0.004738025370881749
2018-04-27,-0.010590748090516078
2018-04-30,0.0038927811646862764
2018-05-01,0.0048463593567937835
2018-05-02,-0.005144560739729465
2018-05-03,0.0038782112187780715
2018-05-04,0.02414679237531492
