Date,IVZ
2016-03-01,0.04263240821149239
2016-03-02,0.012194981320744258
2016-03-03,0.013465936825464153
2016-03-04,0.01713269375963944
2016-03-07,-0.0027499478544780187
2016-03-08,-0.02792158738672912
2016-03-09,-0.00035425529742783013
2016-03-10,0.004966101057015004
2016-03-11,0.058948162926450554
2016-03-14,-0.0013333636001480187
2016-03-15,-0.012016001824677103
2016-03-16,0.017905466451935803
2016-03-17,0.02621967793172897
2016-03-18,0.0029107561576013907
2016-03-21,-0.0012900299731447573
2016-03-22,-0.0048432712881214535
2016-03-23,-0.013627349304265346
2016-03-24,-0.002303019884577928
2016-03-28,0.005275329347918634
2016-03-29,0.012463004155996327
2016-03-30,0.012633867604475268
2016-03-31,-0.015675012898109353
2016-04-01,0.01982443295392855
2016-04-04,-0.009241067461767005
2016-04-05,-0.012866630579496108
2016-04-06,0.00228135448172595
2016-04-07,-0.037711406064595665
2016-04-08,0.0
2016-04-11,0.0006756910207053046
2016-04-12,0.015530202374067326
2016-04-13,0.03789881884714186
2016-04-14,0.002882692340278714
2016-04-15,-0.00223561823679741
2016-04-18,0.009282946831573824
2016-04-19,0.008246023612905162
2016-04-20,0.018559671723990645
2016-04-21,-0.0021621926080886977
2016-04-22,0.0015477698680597118
2016-04-25,-0.016687462884058313
2016-04-26,0.019170262862949983
2016-04-27,0.009250904316566055
2016-04-28,-0.0378857823010369
2016-04-29,-0.01524300031742909
2016-05-02,0.0016125610294830395
2016-05-03,-0.029942203494138453
2016-05-04,-0.013607668672794948
2016-05-05,-0.0084119849715808
2016-05-06,0.006447529989047851
2016-05-09,-0.00404604244348683
2016-05-10,0.01523358044548262
2016-05-11,-0.02221483491712084
2016-05-12,0.0003443669294918017
2016-05-13,-0.02340002219928783
2016-05-16,0.0024665594790678202
2016-05-17,-0.0014059073552443735
2016-05-18,0.020415376520008577
2016-05-19,-0.006898795886850606
2016-05-20,0.026050601874061607
2016-05-23,0.011171192223117243
2016-05-24,0.02879148950029964
2016-05-25,0.020826674908038356
2016-05-26,-0.00860703870241486
2016-05-27,0.011254264770588218
2016-05-31,-0.0015898857158587187
2016-06-01,-0.0028664252297796455
2016-06-02,-0.015330654011542877
2016-06-03,-0.01362309225617353
2016-06-06,0.006576846385305313
2016-06-07,-0.024828702657932356
2016-06-08,-0.008709991420280616
2016-06-09,-0.017573631020680103
2016-06-10,-0.02235988529663413
2016-06-13,-0.016537309375821763
2016-06-14,-0.019678334263268593
2016-06-15,0.0
2016-06-16,0.0040150915450383184
2016-06-17,0.007996596583827342
2016-06-20,0.0324559273043028
2016-06-21,0.0006987363985837547
2016-06-22,0.0041883793418697746
2016-06-23,0.029544792823736232
2016-06-24,-0.13673160006428298
2016-06-27,-0.09425161181615016
2016-06-28,0.0358377924993496
2016-06-29,0.035848039463880044
2016-06-30,0.0277668315552293
2016-07-01,-0.008222507436228987
2016-07-05,-0.0221081306549884
2016-07-06,0.008881515193809753
2016-07-07,0.006802914197239662
2016-07-08,0.018680288124867106
2016-07-11,0.0074132250488829765
2016-07-12,0.04027892535106781
2016-07-13,-0.006701413779907406
2016-07-14,0.017991110420403578
2016-07-15,0.009572863408207954
2016-07-18,0.009482092630630934
2016-07-19,-0.0028901380381142205
2016-07-20,0.014855244194314832
2016-07-21,0.003569979875382101
2016-07-22,0.012095268574931817
2016-07-25,-0.0014059073552443735
2016-07-26,-0.0014076828787664697
2016-07-27,0.00845912613082378
2016-07-28,0.010835811167763332
2016-07-29,0.008990080905021403
2016-08-01,-0.004797673619473142
2016-08-02,-0.026515309761222183
2016-08-03,0.02653029640855853
2016-08-04,-0.0034460305794555834
2016-08-05,0.021784223640990197
2016-08-08,0.005076140142425967
2016-08-09,-0.007407631996977027
2016-08-10,-0.003052720295841138
2016-08-11,0.01054783440538376
2016-08-12,0.0020199087604513277
2016-08-15,0.00571262448661547
2016-08-16,0.002698023029888752
2016-08-17,0.007399912607358283
2016-08-18,0.0073455561339148545
2016-08-19,0.0039778047640295355
2016-08-22,-0.00033077801868797163
2016-08-23,0.010568316515983334
2016-08-24,0.002614542544574494
2016-08-25,0.0019555129224568812
2016-08-26,0.00455433140636452
2016-08-29,0.0025905568633686205
2016-08-30,0.007429174223664514
2016-08-31,0.0
2016-09-01,-0.0028857662721526456
2016-09-02,0.012218769091826731
2016-09-06,-0.004764909042666465
2016-09-07,0.004468565043860728
2016-09-08,0.0006353833126886421
2016-09-09,-0.022546749264754196
2016-09-12,0.026965431018222796
2016-09-13,-0.034798844587761946
2016-09-14,-0.006227619829104025
2016-09-15,0.012532819218787017
2016-09-16,-0.016937677732469125
2016-09-19,0.003975820412138731
2016-09-20,0.005940397791097007
2016-09-21,0.01181148267228549
2016-09-22,0.008430297880446025
2016-09-23,-0.018006175053051243
2016-09-26,-0.008513862028436403
2016-09-27,0.014201068748526335
2016-09-28,0.008791867123615793
2016-09-29,-0.017430580303635868
2016-09-30,0.027266622830500742
2016-10-03,0.006076262919890052
2016-10-04,-0.0022248677337922684
2016-10-05,0.018477186471786977
2016-10-06,-0.00437910950869147
2016-10-07,-0.02199194238862845
2016-10-10,0.0038549512955001752
2016-10-11,-0.02271999433115368
2016-10-12,0.008513392417301757
2016-10-13,-0.015909478242648545
2016-10-14,-0.013196563084903246
2016-10-17,-0.011367569375162923
2016-10-18,0.0006765974684488363
2016-10-19,0.005406987322787105
2016-10-20,0.0023529436719516017
2016-10-21,0.00033551065770565103
2016-10-24,0.009051037729308486
2016-10-25,-0.0172754949918561
2016-10-26,0.004056854140209953
2016-10-27,-0.020538889307396224
2016-10-28,-0.018906789316670558
2016-10-31,-0.01576727287346036
2016-11-01,-0.0017798485607223302
2016-11-02,-0.0131955908718272
2016-11-03,0.00650502397542585
2016-11-04,0.0003590373966388949
2016-11-07,0.02225428535864249
2016-11-08,-0.002808962736374876
2016-11-09,0.05950696906446806
2016-11-10,0.03991955175786055
2016-11-11,0.006451652527255547
2016-11-14,0.024679378204703672
2016-11-15,0.010634974093655769
2016-11-16,-0.016403546883987485
2016-11-17,0.0037758399180505275
2016-11-18,-0.011912309425007761
2016-11-21,0.008248936731285461
2016-11-22,-0.001573393307552462
2016-11-23,-0.0018909398599805671
2016-11-25,-0.00031584344286583743
2016-11-28,-0.013581699419149107
2016-11-29,-0.009285868647875173
2016-11-30,0.011958624796723383
2016-12-01,0.009901273162161273
2016-12-02,-0.006325417305081404
2016-12-05,0.009548162590090614
2016-12-06,0.01639321939027405
2016-12-07,0.01519865502559381
2016-12-08,0.013137601169669777
2016-12-09,-0.01115776234937138
2016-12-12,-0.01463875007095572
2016-12-13,-0.017641543784597702
2016-12-14,-0.006931529690593852
2016-12-15,0.004124603598547605
2016-12-16,-0.007899099681487942
2016-12-19,0.0
2016-12-20,0.013694521693573547
2016-12-21,-0.012252581628823256
2016-12-22,-0.01240493116938024
2016-12-23,-0.006118748958960585
2016-12-27,0.00972105826271985
2016-12-28,-0.02599484135897534
2016-12-29,-0.008237260363755494
2016-12-30,0.007973453103649053
2017-01-03,0.019446214389029715
2017-01-04,0.027158251850155857
2017-01-05,-0.007869263851109198
2017-01-06,0.0003173465500958539
2017-01-09,-0.021566771018327713
2017-01-10,-0.005834361394008836
2017-01-11,0.014345963100427017
2017-01-12,-0.0019288076687551392
2017-01-13,0.0016102934312474115
2017-01-17,-0.017684475988368198
2017-01-18,0.0
2017-01-19,-0.012438802440749352
2017-01-20,0.011601023574848712
2017-01-23,-0.0019662804961790847
2017-01-24,0.012803857688765907
2017-01-25,0.007779609091614903
2017-01-26,-0.0350595000776005
2017-01-27,-0.016333108650077977
2017-01-30,-0.00982738567890662
2017-01-31,-0.010266955828292401
2017-02-01,0.023167566880275103
2017-02-02,-0.0013520851151936908
2017-02-03,0.045685495926568676
2017-02-06,-0.01423982678361324
2017-02-07,-0.0009845174301940096
2017-02-08,0.0029575835950903517
2017-02-09,0.032110110962912275
2017-02-10,0.010793563158663977
2017-02-13,0.00847965288498842
2017-02-14,0.005341163937085502
2017-02-15,0.022187333571010326
2017-02-16,-0.0048914067063572375
2017-02-17,-0.00030713450345032367
2017-02-21,0.018746068202037725
2017-02-22,0.006033124700410841
2017-02-23,-0.010494547095934559
2017-02-24,-0.010303245878407141
2017-02-27,-0.0003060138359998188
2017-02-28,-0.014088796542814253
2017-03-01,0.008076902882545367
2017-03-02,-0.002156827375162096
2017-03-03,-0.0015442565071738246
2017-03-06,-0.004330448952222343
2017-03-07,-0.007145019864536084
2017-03-08,0.00782222349141981
2017-03-09,0.0015521448248720926
2017-03-10,-0.014569017366721337
2017-03-13,-0.0037748772750633153
2017-03-14,-0.0028416411251326323
2017-03-15,0.029132311186724325
2017-03-16,0.005538486020610023
2017-03-17,-0.044369840093596014
2017-03-20,-0.004482619061084492
2017-03-21,-0.026053597286629926
2017-03-22,-0.005944358873386846
2017-03-23,0.003986634913840437
2017-03-24,-0.003970804764928393
2017-03-27,-0.003322180164004318
2017-03-28,0.025666401939388628
2017-03-29,-0.0058496974357565845
2017-03-30,0.004249773606318286
2017-03-31,-0.0029294253055691666
2017-04-03,-0.0013061905412234953
2017-04-04,-0.0032689645341428264
2017-04-05,-0.006887718783141317
2017-04-06,0.010237920410264723
2017-04-07,-0.007191832478436688
2017-04-10,0.01251230950470461
2017-04-11,0.0019512280919682379
2017-04-12,-0.010710946612855432
2017-04-13,-0.014763661548502394
2017-04-17,0.023310126078234017
2017-04-18,-0.002928930087102488
2017-04-19,0.012075772415037767
2017-04-20,0.016446380846947273
2017-04-21,-0.007614335910350656
2017-04-24,0.023976909949704472
2017-04-25,0.004371010214238469
2017-04-26,0.008392950132041221
2017-04-27,0.020961521077922818
2017-04-28,-0.0054347229800099095
2017-05-01,-0.00758959181764185
2017-05-02,-0.0024468982746592705
2017-05-03,0.0018397615859715444
2017-05-04,-0.007958321053703421
2017-05-05,-0.0009253835926629206
2017-05-08,-0.0009269366843522864
2017-05-09,0.006491790414253629
2017-05-10,0.0037184816697306555
2017-05-11,-0.007409670160426929
2017-05-12,-0.0009333291419780787
2017-05-15,0.003113771747249805
2017-05-16,-0.0012416771670559212
2017-05-17,-0.0472342370354536
2017-05-18,0.018917296617958712
2017-05-19,0.01216373779839297
2017-05-22,0.007273929983832694
2017-05-23,-0.018838371429390377
2017-05-24,-0.002240249318415155
2017-05-25,0.024695654790008348
2017-05-26,0.001564994455672819
2017-05-30,-0.01187511123674323
2017-05-31,0.0025301240242852074
2017-06-01,0.03848569339798735
2017-06-02,0.0003036066777186708
2017-06-05,0.01245079334289212
2017-06-06,0.0020996463660936104
2017-06-07,0.0
2017-06-08,0.01406775334177035
2017-06-09,0.012987008706321523
2017-06-12,0.0037879163799867666
2017-06-13,0.0011605721837242289
2017-06-14,0.005509180726706697
2017-06-15,-0.002883436333519618
2017-06-16,0.0008675808155647058
2017-06-19,0.022825603666461358
2017-06-20,-0.009321934381235075
2017-06-21,-0.0076989714272249765
2017-06-22,0.0054600229154255775
2017-06-23,-0.0005717693852840267
2017-06-26,0.0011437938108675993
2017-06-27,-0.00685484250393098
2017-06-28,0.01553023170851664
2017-06-29,-0.008779660271851508
2017-06-30,0.005428904168594428
2017-07-03,0.009093224251983001
2017-07-05,-0.000281226676642099
2017-07-06,-0.009577451496968314
2017-07-07,0.021615278361392987
2017-07-10,0.015311977480109151
2017-07-11,-0.020565035535475618
2017-07-12,0.010918364212619824
2017-07-13,-0.005815592374754819
2017-07-14,0.005849611329799664
2017-07-17,0.0016614873721547685
2017-07-18,-0.006358599051968228
2017-07-19,0.007234195665696941
2017-07-20,-0.0016575107169034542
2017-07-21,-0.002490471180244924
2017-07-24,0.006102828525186066
2017-07-25,0.007168222619319264
2017-07-26,-0.00246357730684188
2017-07-27,-0.05049402423892135
2017-07-28,-0.006936716271852106
2017-07-31,0.011933185665584212
2017-08-01,0.012366807248142653
2017-08-02,-0.016193135221685084
2017-08-03,-0.002887840828463051
2017-08-04,0.0011585303538348413
2017-08-07,0.00549578298877007
2017-08-08,-0.004315040266614445
2017-08-09,-0.0011556910301533385
2017-08-10,-0.02979474802716875
2017-08-11,0.013416906054105615
2017-08-14,0.0002941312962352338
2017-08-15,0.0032629859252630844
2017-08-16,-0.004730911068889787
2017-08-17,-0.02644060192012554
2017-08-18,0.002746303180113152
2017-08-21,0.0006086087860195377
2017-08-22,0.011253045612760193
2017-08-23,-0.011428683695086761
2017-08-24,-0.008822607054784548
2017-08-25,0.005832026358135511
2017-08-28,-0.009765159107019361
2017-08-29,-0.006779538993395673
2017-08-30,0.006515261679711504
2017-08-31,0.010480903785112128
2017-09-01,0.010372193819647935
2017-09-05,-0.025966163387619368
2017-09-06,-0.006509376749313511
2017-09-07,-0.009360629873384818
2017-09-08,-0.0018895717331088857
2017-09-11,0.012937769955409628
2017-09-12,0.012772608234879135
2017-09-13,0.006767112610921666
2017-09-14,0.0018332477755687027
2017-09-15,0.008844131717525627
2017-09-18,0.010882605077561669
2017-09-19,0.002093226556264094
2017-09-20,-0.0017901631723158395
2017-09-21,0.0032884308618148506
2017-09-22,0.019070165798624972
2017-09-25,0.0008771037398354053
2017-09-26,-0.004089671634317615
2017-09-27,0.009093595979116076
2017-09-28,-0.003488499153583957
2017-09-29,0.02217033770067678
2017-10-02,0.013983989926458884
2017-10-03,0.006473159281756624
2017-10-04,-0.004753612813855224
2017-10-05,0.005900632808414352
2017-10-06,-0.0008380580249448544
2017-10-09,-0.0011182705567820417
2017-10-10,0.009795724913082227
2017-10-11,0.005820419717418757
2017-10-12,0.0
2017-10-13,-0.0038579781967025273
2017-10-16,0.004702481195511643
2017-10-17,-0.0035791346729537876
2017-10-18,0.01657946676569
2017-10-19,0.0024459167545636262
2017-10-20,0.012472942829437006
2017-10-23,-0.0021425037018641957
2017-10-24,0.004025949780709581
2017-10-25,-0.015236643177905407
2017-10-26,0.00841486157949034
2017-10-27,-0.006998561826056182
2017-10-30,-0.023041650656245305
2017-10-31,-0.006936619515482745
2017-11-01,-0.0008386015655700296
2017-11-02,0.01118599125506159
2017-11-03,-0.0030422103431783087
2017-11-06,-0.004993171724412493
2017-11-07,-0.00724838094026925
2017-11-08,0.002246668551910469
2017-11-09,-0.005323363008482684
2017-11-10,-0.009859423219687136
2017-11-13,-0.00975285311981755
2017-11-14,-0.0014485325605705368
2017-11-15,0.0002898878516284231
2017-11-16,0.002610304596575519
2017-11-17,0.011859995937427481
2017-11-20,0.013721948973498543
2017-11-21,0.004794224510883183
2017-11-22,-0.011226555355722034
2017-11-24,-0.003973685592607912
2017-11-27,0.003134615249213102
2017-11-28,0.022727240823122052
2017-11-29,0.002777812092465526
2017-11-30,0.0019391124765841816
2017-12-01,0.0011060390353681004
2017-12-04,0.01850289971834851
2017-12-05,-0.006778825827274293
2017-12-06,0.012558483925773078
2017-12-07,0.006739998118567625
2017-12-08,0.0088378609484292
2017-12-11,-0.0074327406709973065
2017-12-12,-0.0058841728935397075
2017-12-13,-0.005649579819147821
2017-12-14,-0.018127954534684743
2017-12-15,0.007440036951311013
2017-12-18,0.006837858667334551
2017-12-19,-0.005433225410616638
2017-12-20,-0.002458060527931516
2017-12-21,0.002464117477839922
2017-12-22,0.0008195784622277991
2017-12-26,-0.001091626661583911
2017-12-27,-0.0016393794284695895
2017-12-28,0.006294744793013951
2017-12-29,-0.006255368842563724
2018-01-02,-0.0051996799249200976
2018-01-03,0.004951660758939935
2018-01-04,0.008212304772614587
2018-01-05,0.012218677271109257
2018-01-08,-0.0118027777661186
2018-01-09,0.009772122895915336
2018-01-10,-0.010215370764627085
2018-01-11,0.013036676425882687
2018-01-12,0.015013309682143428
2018-01-16,-0.017432514445523184
2018-01-17,0.023655952859741536
2018-01-18,-0.00577748240237097
2018-01-19,0.007131509549018311
2018-01-22,-0.006818660913198049
2018-01-23,-0.00686569172244611
2018-01-24,0.0
2018-01-25,-0.0005319552325512289
2018-01-26,0.021548934855061708
2018-01-29,-0.023958647958973955
2018-01-30,-0.021344978890060262
2018-01-31,-0.014994211406802904
2018-02-01,-0.0027678167375260188
2018-02-02,-0.024146641545867764
2018-02-05,-0.05659869860282618
2018-02-06,0.013265397750478636
2018-02-07,-0.00446301205859434
2018-02-08,-0.046025079543204894
2018-02-09,0.016290444994377706
2018-02-12,0.002466426816404521
2018-02-13,-0.00030769254145679437
2018-02-14,0.02948466704428654
2018-02-15,0.0006031937443706781
2018-02-16,0.021994364349902096
2018-02-20,-0.02093164777973211
2018-02-21,0.0003014793872071486
2018-02-22,-0.008428887009032549
2018-02-23,0.007589676751132757
2018-02-26,0.019584273462236013
2018-02-27,-0.024231719541573882
2018-02-28,-0.014536559168224605
2018-03-01,-0.022434126607746907
2018-03-02,0.01257460400573085
2018-03-05,0.014281454727289367
2018-03-06,0.013773737618355542
2018-03-07,0.006642602160515265
2018-03-08,0.016796859539808917
2018-03-09,0.018289196673410224
2018-03-12,0.0
2018-03-13,-0.011877389713865205
2018-03-14,-0.02462600918078439
2018-03-15,-0.010520316015089293
2018-03-16,0.008505785428320811
2018-03-19,-0.016867602774150003
2018-03-20,-0.0033702679401772517
2018-03-21,0.012603901330619394
2018-03-22,-0.04523386223196291
2018-03-23,-0.023211400969827767
2018-03-26,0.045898404288483574
2018-03-27,-0.023965082393307413
2018-03-28,0.003826747393115726
2018-03-29,0.016835588933615142
2018-04-02,-0.03655079986190024
2018-04-03,0.015239818793756355
2018-04-04,0.01309492775535892
2018-04-05,0.0018917011998986766
2018-04-06,-0.033983504486351346
2018-04-09,-0.0016289557632297447
2018-04-10,0.020228511118202563
2018-04-11,-0.021426520565680174
2018-04-12,0.007189906497251375
2018-04-13,-0.009409586245506918
2018-04-16,0.010481373586076037
2018-04-17,0.009076160375396602
2018-04-18,-0.0006422850069144337
2018-04-19,0.0035359310836258206
2018-04-20,-0.005124860523410657
2018-04-23,-0.0019319852883209476
2018-04-24,-0.011290413175849445
2018-04-25,0.0029365671492742607
2018-04-26,-0.028952481529376572
2018-04-27,-0.008710299618265305
2018-04-30,-0.02095287676114843
2018-05-01,-0.018294904220464092
2018-05-02,-0.010548306448850964
2018-05-03,-0.006396900389810334
2018-05-04,0.015379278502142935
2018-05-07,0.002817477753665143
2018-05-08,-0.011590589496730086
