Date,WY
2016-07-22,0.004335612871988026
2016-07-25,0.0018501820437426542
2016-07-26,0.012926855955651018
2016-07-27,-0.010027171760733755
2016-07-28,-0.006445905995145829
2016-07-29,0.01081279172999805
2016-08-01,0.0009168089648696753
2016-08-02,-0.009465814806764894
2016-08-03,-0.0021579084483849265
2016-08-04,0.00865046776411238
2016-08-05,0.007044213704718194
2016-08-08,-0.015511228237797825
2016-08-09,-0.0012354343222555908
2016-08-10,0.01206312925617059
2016-08-11,-0.007640378350356691
2016-08-12,-0.018786783426760434
2016-08-15,0.0012552101981682107
2016-08-16,-0.012538999362011971
2016-08-17,0.005714505431588579
2016-08-18,-0.008523010348911564
2016-08-19,-0.007322220489243025
2016-08-22,0.001282758529592476
2016-08-23,0.010249789250869945
2016-08-24,-0.012682460987633148
2016-08-25,0.012845371915827242
2016-08-26,-0.013950664131405888
2016-08-29,0.01736349011962668
2016-08-30,0.006321060115027866
2016-08-31,0.0003141911603015135
2016-09-01,0.0006278446552383521
2016-09-02,-0.0006274507136614371
2016-09-06,0.010047045812242139
2016-09-07,-0.00219716021716565
2016-09-08,0.0
2016-09-09,-0.04655547556951789
2016-09-12,0.021774694484068657
2016-09-13,-0.03132042051698225
2016-09-14,-0.005666637148272646
2016-09-15,0.010392205193898496
2016-09-16,-0.007631030941961159
2016-09-19,0.007355060124178081
2016-09-20,-0.005642100298087538
2016-09-21,0.012683793596202086
2016-09-22,0.05735009668613711
2016-09-23,0.0031168804661576566
2016-09-26,-0.016780491270648845
2016-09-27,0.0028443813735554713
2016-09-28,0.020800564945471667
2016-09-29,-0.01636274897165302
2016-09-30,0.0025108234515458516
2016-10-03,-0.004382978269357074
2016-10-04,-0.0242137691545683
2016-10-05,-0.012568901166812085
2016-10-06,0.015013096905893253
2016-10-07,-0.0032152703901493496
2016-10-10,0.0019354023330782066
2016-10-11,-0.009658750917319936
2016-10-12,0.01885562045116318
2016-10-13,-0.004466975641972071
2016-10-14,0.005769245655455446
2016-10-17,0.007329314255412278
2016-10-18,0.0028472505555021677
2016-10-19,0.00662449664449416
2016-10-20,-0.012848546844783426
2016-10-21,-0.006666642245483523
2016-10-24,-0.005432931736000457
2016-10-25,0.0009638834309835254
2016-10-26,-0.0188068314171862
2016-10-27,0.0066095648122963535
2016-10-28,-0.01542984741282305
2016-10-31,-0.002001136773964518
2016-11-01,-0.019044347363342706
2016-11-02,-0.019073833555139252
2016-11-03,-0.005555080470623697
2016-11-04,0.00034916677249596795
2016-11-07,0.0223383170527629
2016-11-08,0.0030725822961605864
2016-11-09,0.010551543399692331
2016-11-10,-0.017514110087541446
2016-11-11,-0.016112573339364
2016-11-14,0.035191475034878295
2016-11-15,0.01985882106341519
2016-11-16,-0.0052805130628317265
2016-11-17,-0.0029863705359582937
2016-11-18,0.03594033982629319
2016-11-21,0.016382966194055326
2016-11-22,0.015486519084682238
2016-11-23,-0.00995934779518659
2016-11-25,0.005973130309654406
2016-11-28,-0.02437516584145838
2016-11-29,-0.0019216161693180744
2016-11-30,-0.010590644214737432
2016-12-01,-0.007135832009178
2016-12-02,0.014374062563495604
2016-12-05,0.02157822966038414
2016-12-06,0.004098333537561727
2016-12-07,0.0339093343156347
2016-12-08,-0.0045553396475989105
2016-12-09,-0.001830409451993198
2016-12-12,0.01222486303796333
2016-12-13,-0.03170285466392475
2016-12-14,-0.023074510425083905
2016-12-15,-0.022981059915454405
2016-12-16,0.0035934722435471134
2016-12-19,-0.008137613835482949
2016-12-20,0.007219789767939133
2016-12-21,0.004235965766346439
2016-12-22,-0.006489467814675742
2016-12-23,-0.0016329423295440293
2016-12-27,-0.004579456211627808
2016-12-28,-0.017745539758130424
2016-12-29,0.015389705098723727
2016-12-30,-0.008566838568351276
2017-01-03,0.008972939468748997
2017-01-04,0.00889340437345676
2017-01-05,0.010447417996381825
2017-01-06,-0.0032310618699418203
2017-01-09,0.003889756446491699
2017-01-10,-0.0077496270893547825
2017-01-11,0.007484646972220288
2017-01-12,-0.012596987449695063
2017-01-13,0.0022899453764291255
2017-01-17,-0.0013055010272062795
2017-01-18,-0.003268105793171383
2017-01-19,-0.009507980808429184
2017-01-20,0.000662041522174972
2017-01-23,0.006615947246084275
2017-01-24,0.02300349363240417
2017-01-25,0.03405088430056069
2017-01-26,-0.012115647297202492
2017-01-27,-0.01760988791793705
2017-01-30,-0.002560769263216911
2017-01-31,0.005455530625704252
2017-02-01,-0.0070219504852681025
2017-02-02,0.01060749583847298
2017-02-03,0.021310301783341146
2017-02-06,-0.021488598785524116
2017-02-07,0.02005103022282917
2017-02-08,0.011232602931747104
2017-02-09,0.023449377934625426
2017-02-10,-0.00030164155963907646
2017-02-13,0.018998976945500123
2017-02-14,-0.014797322489605969
2017-02-15,0.011114441735253111
2017-02-16,-0.00415913871557172
2017-02-17,0.0
2017-02-21,0.013723178921745127
2017-02-22,-0.006474562971495179
2017-02-23,-0.0029620474051924583
2017-02-24,-0.005644759638342656
2017-02-27,0.01404254062610577
2017-02-28,-0.0064822724603773585
2017-03-01,0.0197549155056429
2017-03-02,0.003521736977141199
2017-03-03,-0.0014621573715875025
2017-03-06,-0.012302466021622771
2017-03-07,-0.007413779267054665
2017-03-08,0.003884126775771213
2017-03-09,-0.011309432081711535
2017-03-10,0.0018061218918725697
2017-03-13,0.0018028656966695422
2017-03-14,-0.0008996921781575518
2017-03-15,0.01711175743920057
2017-03-16,-0.004132214388767652
2017-03-17,-0.01600473169396255
2017-03-20,0.005421471714263992
2017-03-21,-0.008987325950159386
2017-03-22,0.0024183813213842775
2017-03-23,0.009348688555211426
2017-03-24,-0.010158455164195335
2017-03-27,0.011470034477322866
2017-03-28,0.0035809050447830337
2017-03-29,-0.002973400794185399
2017-03-30,0.010736699634625646
2017-03-31,0.0026558172121686763
2017-04-03,-0.007945960250289485
2017-04-04,0.007415976306732963
2017-04-05,0.0002946290085164005
2017-04-06,0.012952496406174019
2017-04-07,0.01307780341372955
2017-04-10,-0.003729478016551102
2017-04-11,-0.002591506731012605
2017-04-12,-0.0017318560907380043
2017-04-13,-0.004337760539297242
2017-04-17,0.015393303071771891
2017-04-18,-0.005720489703374576
2017-04-19,-0.007767581128889978
2017-04-20,0.008407981094635808
2017-04-21,-0.006325157652119273
2017-04-24,0.009548472660250606
2017-04-25,-0.025508690899315623
2017-04-26,0.007646772634112509
2017-04-27,0.011967405138788578
2017-04-28,-0.023074721218098726
2017-05-01,-0.00856204893532031
2017-05-02,0.003573675585073044
2017-05-03,-0.013056660096442796
2017-05-04,-0.004810349750946741
2017-05-05,0.013595303233929545
2017-05-08,-0.006259366256526011
2017-05-09,-0.003899429336976179
2017-05-10,0.0
2017-05-11,-0.007226506225599061
2017-05-12,-0.0030332414229751192
2017-05-15,0.006997336567444279
2017-05-16,0.0006041703100196916
2017-05-17,-0.010869611868382645
2017-05-18,-0.001831322288456172
2017-05-19,0.009785615644104961
2017-05-22,0.0033314266923099023
2017-05-23,-0.0018111877132584997
2017-05-24,0.0033265490549969634
2017-05-25,-0.00030131713191783316
2017-05-26,-0.0048237969751593335
2017-05-30,0.003938173271330614
2017-05-31,-0.00543136748565054
2017-06-01,0.016686812684364005
2017-06-02,0.0
2017-06-05,-0.003879569100509017
2017-06-06,0.0008990086064302183
2017-06-07,-0.0024172640557641456
2017-06-08,-0.013022144944202285
2017-06-09,0.019637774710424383
2017-06-12,0.011134699118183544
2017-06-13,0.0062498850296539565
2017-06-14,-0.0011831741664923845
2017-06-15,-0.005033848330442514
2017-06-16,0.001785659260726602
2017-06-19,0.011289507679036248
2017-06-20,-0.0023504356338882593
2017-06-21,-0.005889126652661947
2017-06-22,0.005331743852581283
2017-06-23,0.005892672947430677
2017-06-26,-0.014938640952557924
2017-06-27,-0.023193256249177563
2017-06-28,0.010654425701010384
2017-06-29,-0.003915908552290515
2017-06-30,0.013003007445746784
2017-07-03,0.005671440848184384
2017-07-05,-0.014247501502717252
2017-07-06,-0.034627898451824124
2017-07-07,-0.001559717350647527
2017-07-10,0.0065604107648320475
2017-07-11,0.009000532756943569
2017-07-12,0.012919427553787166
2017-07-13,-0.0063774412163413174
2017-07-14,0.01314185732809059
2017-07-17,0.007541613282012749
2017-07-18,-0.009581036847697177
2017-07-19,0.02237006128174812
2017-07-20,0.005322362218592502
2017-07-21,0.01264702712674226
2017-07-24,-0.008713138963018952
2017-07-25,-0.0002932684648144779
2017-07-26,-0.005861586665654728
2017-07-27,0.009138844015884828
2017-07-28,-0.037685929710072674
2017-07-31,0.00242837224241943
2017-08-01,0.006057329567017211
2017-08-02,-0.025587199421198692
2017-08-03,0.015137464854910299
2017-08-04,-0.0024344432851857167
2017-08-07,-0.0018304870935066386
2017-08-08,-0.007946231900276102
2017-08-09,-0.0009241057095945582
2017-08-10,-0.009559211543172186
2017-08-11,0.003113446164158873
2017-08-14,0.0006208212939600166
2017-08-15,-0.00930524744965977
2017-08-16,-0.000939313827329924
2017-08-17,-0.01974299212454278
2017-08-18,-0.0035167936673201616
2017-08-21,0.009945546274622297
2017-08-22,-0.003176826291963475
2017-08-23,-0.0006371906764218727
2017-08-24,0.0006375969472520726
2017-08-25,0.010197710285597239
2017-08-28,0.0022084359059559855
2017-08-29,-0.007869116970678047
2017-08-30,0.0072968398397808
2017-08-31,0.02708663158425617
2017-09-01,-0.016559308933157713
2017-09-05,0.007171862274677254
2017-09-06,0.02879240982721587
2017-09-07,0.00698680257544404
2017-09-08,0.012971259626659126
2017-09-11,-0.0074448321648632465
2017-09-12,-0.0027002672361503555
2017-09-13,-0.004211883653796877
2017-09-14,-0.0012082065629680505
2017-09-15,-0.0021176029644096594
2017-09-18,0.011518622285657143
2017-09-19,-0.002696953311444261
2017-09-20,0.003605946702882612
2017-09-21,0.0005984836711887542
2017-09-22,0.0047876340661230365
2017-09-25,0.006849248669227537
2017-09-26,-0.0026621612121323635
2017-09-27,0.00237297994823904
2017-09-28,0.006212806687532657
2017-09-29,0.0005879014009053662
2017-10-02,0.0026447990667128884
2017-10-03,0.0
2017-10-04,0.005861726940841416
2017-10-05,-0.002913783666204761
2017-10-06,-0.0005843691225697611
2017-10-09,-0.0023392965022432932
2017-10-10,0.005861726940841416
2017-10-11,0.0020397840701567027
2017-10-12,0.00581540404429326
2017-10-13,0.00896225298233233
2017-10-16,0.003438268696793534
2017-10-17,0.00028550988635167585
2017-10-18,0.00570952667785618
2017-10-19,-0.0014192599285126617
2017-10-20,0.0028424807406415287
2017-10-23,-0.013038569842168557
2017-10-24,0.0014361942011174023
2017-10-25,-0.0054487627366865965
2017-10-26,0.0057669233236847806
2017-10-27,0.01806183350675883
2017-10-30,0.002816137765931037
2017-10-31,0.008424688215143972
2017-11-01,-0.002784768597859699
2017-11-02,-0.00558509038002597
2017-11-03,0.002808011746591621
2017-11-06,-0.00139982122398985
2017-11-07,0.009253741572943452
2017-11-08,0.011670233632236737
2017-11-09,-0.003845392677873316
2017-11-10,-0.003584281730043104
2017-11-13,-0.00498048390646999
2017-11-14,0.006673980177936967
2017-11-15,0.009668682474292645
2017-11-16,0.0
2017-11-17,-0.007387133360359233
2017-11-20,-0.004685598391726775
2017-11-21,0.0
2017-11-22,0.002215132114099516
2017-11-24,-0.0005524162571435287
2017-11-27,-0.017694590964237755
2017-11-28,0.004222193361970827
2017-11-29,-0.008688387200204373
2017-11-30,0.009415003612080808
2017-12-01,0.0005653060558448164
2017-12-04,-0.0076269583691180864
2017-12-05,0.001708059618911184
2017-12-06,0.001420749800561838
2017-12-07,0.010783193115158074
2017-12-08,-0.005334006286438098
2017-12-11,0.00028203728181663834
2017-12-12,0.005360881730964939
2017-12-13,0.003648636132096428
2017-12-14,-0.0030760013757666904
2017-12-15,0.0053298067006977146
2017-12-18,0.004743214297577625
2017-12-19,-0.014718025437937543
2017-12-20,-0.0016912102742918655
2017-12-21,-0.005929082886304782
2017-12-22,-0.007668044412356911
2017-12-26,0.0034348430224127036
2017-12-27,0.0011404929093807858
2017-12-28,0.0045583793719146115
2017-12-29,0.0
2018-01-02,0.0011344600143869954
2018-01-03,0.008781884584323274
2018-01-04,-0.008143563925768982
2018-01-05,-0.001416028119049284
2018-01-08,0.006521369081731843
2018-01-09,-0.0067606697103851365
2018-01-10,-0.012195082104220045
2018-01-11,0.004593789082490307
2018-01-12,0.007716401571611797
2018-01-16,-0.014180314519309234
2018-01-17,0.012945667923974113
2018-01-18,0.002556305656964186
2018-01-19,0.014164245748873094
2018-01-22,0.005028209391773952
2018-01-23,0.017509191179740702
2018-01-24,0.02676907969330089
2018-01-25,0.0037241524077991084
2018-01-26,0.0031807132902570423
2018-01-29,-0.020607596683401175
2018-01-30,-0.007553545402250839
2018-01-31,0.020386098838452327
2018-02-01,-0.010122599220227402
2018-02-02,-0.0398275880956388
2018-02-05,-0.02494395726939569
2018-02-06,-0.003161911411728724
2018-02-07,-0.004613510610417371
2018-02-08,-0.026651028390457854
2018-02-09,0.005654528709140072
2018-02-12,0.01686865899491341
2018-02-13,-0.004365210381993889
2018-02-14,0.021923241712084485
2018-02-15,-0.00028590228571701015
2018-02-16,0.006580636550387764
2018-02-20,-0.00682202037938584
2018-02-21,-0.005151678332915521
2018-02-22,0.0028769460356075083
2018-02-23,0.015490501328698336
2018-02-26,0.0073447543280749095
2018-02-27,-0.011217272872822037
2018-02-28,-0.006523072472637059
2018-03-01,-0.010083352616077623
2018-03-02,0.008440247216744412
2018-03-05,-0.01847092711843612
2018-03-06,0.0064689907125832224
2018-03-07,0.0014605193970715913
2018-03-08,0.005542871334637489
2018-03-09,0.011314233583303634
2018-03-12,0.007458290358241415
2018-03-13,0.012243593332117442
2018-03-14,-0.008719821457561339
2018-03-15,0.010782951607051228
2018-03-16,0.005614957094790984
2018-03-19,-0.008096298637618737
2018-03-20,-0.003940355243870486
2018-03-21,-0.0002821423868543116
2018-03-22,-0.005088026953349534
2018-03-23,-0.032670445843888785
2018-03-26,0.014097105479374816
2018-03-27,0.01071513426757953
2018-03-28,0.003438332515582676
2018-03-29,-0.0005707537629616732
2018-04-02,-0.011142903800068327
2018-04-03,0.0020225115733869536
2018-04-04,0.01614779996475635
2018-04-05,0.014188325337909813
2018-04-06,-0.007275005618107566
2018-04-09,-0.005636827597775174
2018-04-10,0.003968132698211502
2018-04-11,0.009598896451354921
2018-04-12,0.004474735553819498
2018-04-13,0.007516457877347227
2018-04-16,0.008013454876597104
2018-04-17,0.012609461355382434
2018-04-18,-0.0024363042015190794
2018-04-19,-0.005969809562544892
2018-04-20,-0.010101385761697279
2018-04-23,-0.0013788928852302984
2018-04-24,-0.0008288704452584783
2018-04-25,0.0
2018-04-26,0.012991127143670678
2018-04-27,0.009549536903215472
2018-04-30,-0.005945951097462765
2018-05-01,-0.010603566797249497
2018-05-02,0.004122179817555027
2018-05-03,-0.005747193469245349
2018-05-04,0.004954421653040386
2018-05-07,0.005751986690844202
