Date,LUV
2016-01-22,-0.012658421159272293
2016-01-25,-0.020512571381391287
2016-01-26,0.00445014265544641
2016-01-27,-0.028146721664760732
2016-01-28,-0.02949869578585662
2016-01-29,0.03951372562092814
2016-02-01,0.018341048835538
2016-02-02,-0.048028938851130576
2016-02-03,0.010145422498216039
2016-02-04,0.01927237676733795
2016-02-05,-0.049533865065572
2016-02-08,-0.0271787271756444
2016-02-09,0.015264951744450972
2016-02-10,0.008227177995878021
2016-02-11,-0.005627750412481536
2016-02-12,0.025467093654575113
2016-02-16,0.023178767191452287
2016-02-17,0.03856519801980762
2016-02-18,0.012723836435521108
2016-02-19,0.007948923677653763
2016-02-22,0.03841276736920474
2016-02-23,0.006369310751556334
2016-02-24,0.00681616367892901
2016-02-25,0.02973861468835315
2016-02-26,-0.009861353363449954
2016-02-29,-0.005216667224078209
2016-03-01,0.014924986210197888
2016-03-02,-0.013176437345172376
2016-03-03,0.0021459244825474677
2016-03-04,-0.012610073045724257
2016-03-07,-0.0004819848826161932
2016-03-08,0.0026521440575382194
2016-03-09,0.01755208078435211
2016-03-10,-0.0014178373761571939
2016-03-11,0.02531979749219282
2016-03-14,0.011308481723392605
2016-03-15,-0.004564376265940195
2016-03-16,0.012150713999904417
2016-03-17,-0.012457709206462608
2016-03-18,0.02064231493173252
2016-03-21,0.011011349063214881
2016-03-22,-0.008446566875621397
2016-03-23,-0.004035067990833863
2016-03-24,-0.00832759727158161
2016-03-28,-0.005673743029448897
2016-03-29,0.018944927617032592
2016-03-30,0.007616631902403359
2016-03-31,-0.004001970345823946
2016-04-01,-0.005356927350902652
2016-04-04,-0.010099131823342322
2016-04-05,-0.010881546486836369
2016-04-06,0.0009166175442212321
2016-04-07,-0.00045793761444801184
2016-04-08,0.019473402482894864
2016-04-11,-0.0029215514039245827
2016-04-12,0.00631036325301948
2016-04-13,0.026652291748164192
2016-04-14,0.018978759186444982
2016-04-15,0.007064753064547791
2016-04-18,0.0012754813434372458
2016-04-19,0.0006372433920434073
2016-04-20,-0.0016975437216254496
2016-04-21,0.01445253075884323
2016-04-22,-0.010056429654300425
2016-04-25,-0.008465535529393442
2016-04-26,-0.014300890556280255
2016-04-27,-0.013209506510540647
2016-04-28,-0.03313563006355236
2016-04-29,0.01248296611489974
2016-05-02,-0.013449783037505325
2016-05-03,-0.01976840841317684
2016-05-04,-0.03430684959406738
2016-05-05,-0.003120614848051928
2016-05-06,0.004815754800438832
2016-05-09,0.011023232541247374
2016-05-10,0.015643465439381332
2016-05-11,-0.017269320488963236
2016-05-12,-0.0211351612300974
2016-05-13,0.008248681354947385
2016-05-16,0.01612088279630397
2016-05-17,-0.0007101283563029082
2016-05-18,0.016587633197212348
2016-05-19,-0.017016307385186114
2016-05-20,0.0004740253419539542
2016-05-23,0.0004739012576726598
2016-05-24,0.013978036064735466
2016-05-25,-0.006308119054217132
2016-05-26,-0.017399846094237503
2016-05-27,0.012921864450154308
2016-05-31,0.003543355084731026
2016-06-01,0.0014126969834846737
2016-06-02,-0.008697680492271154
2016-06-03,-0.011382541065436791
2016-06-06,0.004327756892925194
2016-06-07,0.03112294559563633
2016-06-08,0.009983719133043856
2016-06-09,0.015862124028352742
2016-06-10,-0.012672371671846316
2016-06-13,-0.033692417121532814
2016-06-14,-0.05408008537688125
2016-06-15,0.0015045836019269565
2016-06-16,-0.004005665698975869
2016-06-17,-0.0010055768252824615
2016-06-20,0.007045803845859844
2016-06-21,0.012493696018441636
2016-06-22,-0.006416672365201825
2016-06-23,-0.016641863742474894
2016-06-24,-0.03233140021810854
2016-06-27,-0.040459409297460835
2016-06-28,0.018226142538817047
2016-06-29,0.03900649183321958
2016-06-30,0.008228390399787067
2016-07-01,0.009946146303907666
2016-07-05,-0.00984819471840892
2016-07-06,-0.0020407137222272498
2016-07-07,0.018400413150367667
2016-07-08,0.017315203453720285
2016-07-11,0.012333336185542665
2016-07-12,0.043859205164776593
2016-07-13,-0.010270464721544137
2016-07-14,0.01816042171448462
2016-07-15,-0.00023165308089290182
2016-07-18,0.00046341351295375866
2016-07-19,-0.01065318191067377
2016-07-20,-0.01615164332187058
2016-07-21,-0.11206297945202381
2016-07-22,0.013665778096373815
2016-07-25,-0.012424131379284997
2016-07-26,0.024625621058636415
2016-07-27,-0.020898833392603455
2016-07-28,-0.0002664827360158162
2016-07-29,-0.012276601749929394
2016-08-01,0.0008104005596221153
2016-08-02,-0.04049658228498665
2016-08-03,0.009566770158980775
2016-08-04,0.015049682013185794
2016-08-05,0.0392642271073087
2016-08-08,-0.010567852466279337
2016-08-09,0.000267035063601595
2016-08-10,-0.012546619847875862
2016-08-11,0.0067584382124858955
2016-08-12,-0.01933403671967515
2016-08-15,0.009857953176488854
2016-08-16,-0.007069256808102664
2016-08-17,0.009036087861456599
2016-08-18,-0.00027121955262854325
2016-08-19,-0.013300921686639322
2016-08-22,-0.0019258121854364152
2016-08-23,0.01130110638836257
2016-08-24,-0.0008177818334687004
2016-08-25,0.0008184511479489842
2016-08-26,-0.011447105889409004
2016-08-29,0.0049623456347829276
2016-08-30,0.020027533025625877
2016-08-31,-0.008068681605475692
2016-09-01,-0.007863430267594618
2016-09-02,0.008198785378794371
2016-09-06,0.001626468132798209
2016-09-07,0.046820498264393606
2016-09-08,0.0020681927723196214
2016-09-09,-0.03663612359294344
2016-09-12,0.012855274414728557
2016-09-13,-0.017980169206617713
2016-09-14,-0.008077257783080327
2016-09-15,0.0040715728313842625
2016-09-16,-0.01081387977790571
2016-09-19,0.0030063442927192874
2016-09-20,0.003269661363645149
2016-09-21,0.0024442254943535247
2016-09-22,0.011378992943179567
2016-09-23,-0.0024108329714974674
2016-09-26,-0.00993569547829165
2016-09-27,0.04529439744951547
2016-09-28,-0.012195240762575277
2016-09-29,0.0021016651859522284
2016-09-30,0.019396949737259472
2016-10-03,0.021856521537260587
2016-10-04,-0.014594823730543438
2016-10-05,-0.0015321859786344705
2016-10-06,0.0017904732021922776
2016-10-07,-0.017870684961605487
2016-10-10,0.03379219692817359
2016-10-11,0.0005032486268865544
2016-10-12,0.005528815365027917
2016-10-13,0.034241384717114354
2016-10-14,-0.0014499854919888255
2016-10-17,-0.0019360532693386556
2016-10-18,0.010669255533652056
2016-10-19,0.013675613017845922
2016-10-20,0.0009467185482943119
2016-10-21,0.0033105305597833645
2016-10-24,-0.002356705972940132
2016-10-25,-0.008977176187584979
2016-10-26,-0.08462467326589684
2016-10-27,0.021874817004886582
2016-10-28,-0.001528739967341597
2016-10-31,0.02220524491205622
2016-11-01,-0.009238477158675762
2016-11-02,-0.0017643016724078198
2016-11-03,0.0022722753332231616
2016-11-04,0.017128612358492168
2016-11-07,0.029470051436872424
2016-11-08,0.008659944392866104
2016-11-09,0.010493581582055267
2016-11-10,0.02997380771848346
2016-11-11,0.004583112071146589
2016-11-14,0.03444382417080316
2016-11-15,0.019845120557039797
2016-11-16,-0.008648404282296518
2016-11-17,0.018320548595101904
2016-11-18,0.007924903307234166
2016-11-21,0.006374612641450339
2016-11-22,-0.005489752912570145
2016-11-23,0.005732431987719222
2016-11-25,0.0016886952889578755
2016-11-28,0.001475306290763534
2016-11-29,-0.005892176752163025
2016-11-30,-0.013336064924467594
2016-12-01,0.009868979617402296
2016-12-02,0.017845879994640157
2016-12-05,-0.017532988387921944
2016-12-06,0.015116134725154495
2016-12-07,0.04551165191280715
2016-12-08,-0.005015036495487402
2016-12-09,0.0038307369854841955
2016-12-12,-0.00843557238267656
2016-12-13,0.003645977052268101
2016-12-14,-0.005449055809937375
2016-12-15,0.02658273330284122
2016-12-16,-0.013045971836817993
2016-12-19,0.008411751815505797
2016-12-20,0.010725121275509508
2016-12-21,-0.004716240508329195
2016-12-22,-0.007897370997901332
2016-12-23,0.003980076077788164
2016-12-27,0.0007929096420966619
2016-12-28,-0.0063380013345881725
2016-12-29,0.00059795925217343
2016-12-30,-0.007171139064799159
2017-01-03,0.002808895991701865
2017-01-04,0.026410645018993817
2017-01-05,-0.016179400995501414
2017-01-06,-0.010699370778336714
2017-01-09,0.007410334722208978
2017-01-10,0.020676039943150704
2017-01-11,0.006622567059610729
2017-01-12,-0.012964362726493928
2017-01-13,0.002744551460814426
2017-01-17,-0.017790962609101957
2017-01-18,0.0027864485070130396
2017-01-19,-0.006152961933410306
2017-01-20,0.020371466678841488
2017-01-23,-0.022509306398886708
2017-01-24,-0.005807173808641264
2017-01-25,-0.003826540670381018
2017-01-26,0.09017358053996771
2017-01-27,-0.0226260058099802
2017-01-30,-0.006641387142271915
2017-01-31,-0.0007639708147064717
2017-02-01,0.008028953292133156
2017-02-02,0.002465411191146405
2017-02-03,0.00037845923447710206
2017-02-06,0.003592887976571202
2017-02-07,-0.0005653631873442366
2017-02-08,-0.0022622557838051227
2017-02-09,0.030234533799050833
2017-02-10,0.00348473354826484
2017-02-13,0.01864382429860778
2017-02-14,-0.007536388877243061
2017-02-15,0.03579814462307018
2017-02-16,-0.016582258389266635
2017-02-17,0.017394340691459176
2017-02-21,0.009420747663743567
2017-02-22,0.000864168022727263
2017-02-23,-0.01122433906098197
2017-02-24,0.02235413249568996
2017-02-27,-0.0018789851035343474
2017-02-28,-0.010782138027477184
2017-03-01,0.01868502679939099
2017-03-02,-0.02224852445002523
2017-03-03,0.02240750802378355
2017-03-06,-0.022086284398577738
2017-03-07,-0.010963975748568555
2017-03-08,-0.0026397856225193195
2017-03-09,-0.005645736276851054
2017-03-10,-0.008516538253211081
2017-03-13,-0.0248747164131915
2017-03-14,-0.029546539210130174
2017-03-15,0.026663886148593274
2017-03-16,-0.002578514049805136
2017-03-17,-0.017913411294372628
2017-03-20,0.00507722000551758
2017-03-21,-0.0293733882133288
2017-03-22,0.011179575197203917
2017-03-23,-0.0017156346742777107
2017-03-24,0.004583102353919566
2017-03-27,0.005132147998089254
2017-03-28,0.024772890139521664
2017-03-29,-0.013101866152380182
2017-03-30,0.006544389373290382
2017-03-31,-0.0013004302185725125
2017-04-03,0.004464289553126166
2017-04-04,-0.017222275878455262
2017-04-05,0.005275976114973213
2017-04-06,0.0005625217611870958
2017-04-07,0.021730687579462504
2017-04-10,-0.005867105611830792
2017-04-11,0.015492530133966786
2017-04-12,0.008172870986838499
2017-04-13,-0.021617745357132234
2017-04-17,0.007549299689477484
2017-04-18,-0.005482537573307855
2017-04-19,0.0042265071111966535
2017-04-20,0.023787682472342864
2017-04-21,-0.005719472367876621
2017-04-24,0.015459374702069484
2017-04-25,0.01062135799831343
2017-04-26,-0.002627322177820468
2017-04-27,-0.020899613495243052
2017-04-28,0.008430842344733236
2017-05-01,0.0010673114888555268
2017-05-02,0.03642493295905491
2017-05-03,-0.0029143465970086213
2017-05-04,0.0030947683103934587
2017-05-05,0.001028382744233225
2017-05-08,-0.015753439394910917
2017-05-09,0.013917897710178373
2017-05-10,0.0015443065485996055
2017-05-11,-0.004796989069652979
2017-05-12,-0.014976737570612242
2017-05-15,0.014156085639830618
2017-05-16,0.004135649836050748
2017-05-17,-0.021108685798071236
2017-05-18,0.00438300359192767
2017-05-19,0.013091043265751612
2017-05-22,0.015161972640733268
2017-05-23,0.012219900142653284
2017-05-24,-0.0010058258838869794
2017-05-25,0.02249078775138602
2017-05-26,-0.0041039184729587674
2017-05-30,-0.01961415343369255
2017-05-31,0.010255592106239275
2017-06-01,0.0034945158914239105
2017-06-02,0.0009951653044910636
2017-06-05,0.012534178061442525
2017-06-06,-0.014592434279447786
2017-06-07,-0.002329304153530276
2017-06-08,-0.01334237480660383
2017-06-09,0.005070988378757635
2017-06-12,-0.007904439147921938
2017-06-13,0.0037292613822985654
2017-06-14,0.0054045676930196684
2017-06-15,0.009743037924566211
2017-06-16,0.00299466037584728
2017-06-19,0.01044925188682111
2017-06-20,-0.009684577607214417
2017-06-21,0.011602535476483489
2017-06-22,0.00802908973963401
2017-06-23,0.006501783925899396
2017-06-26,-0.0027455859103496794
2017-06-27,-0.0038866090337953407
2017-06-28,0.008128842941301562
2017-06-29,-0.0032251702738679278
2017-06-30,0.005339051263997696
2017-07-03,-0.0011266199168556978
2017-07-05,0.017561053591594877
2017-07-06,0.003166446227684583
2017-07-07,0.013888730765880375
2017-07-10,-0.01727892904483308
2017-07-11,-0.020909198891592262
2017-07-12,0.004368104949593832
2017-07-13,-0.0009664533411986032
2017-07-14,-0.001451014794089156
2017-07-17,0.0033909821977158305
2017-07-18,-0.0091731144335514
2017-07-19,-0.0025986702513526305
2017-07-20,-0.016446764793036084
2017-07-21,-0.001986669621813375
2017-07-24,-0.007797122180030036
2017-07-25,-0.016552407636634237
2017-07-26,0.011900893032209758
2017-07-27,-0.04956319906979645
2017-07-28,-0.00017688809507532266
2017-07-31,-0.01856437552349155
2017-08-01,0.0037832420998424876
2017-08-02,-0.00035902245636543206
2017-08-03,0.007361022525870453
2017-08-04,0.008376216853920537
2017-08-07,-0.021385447349619224
2017-08-08,-0.010113899336518184
2017-08-09,-0.0021893638678675
2017-08-10,-0.012433821454424954
2017-08-11,0.002407143096193165
2017-08-14,0.010712788735780965
2017-08-15,0.008772089832085994
2017-08-16,0.001992693104064802
2017-08-17,-0.03905252490556976
2017-08-18,0.0003763824955154149
2017-08-21,0.006958799966682472
2017-08-22,0.00028073974923925604
2017-08-23,-0.032004511248991396
2017-08-24,-0.019528259598227127
2017-08-25,0.0388481762567956
2017-08-28,-0.017653643566844512
2017-08-29,-0.005604070136539074
2017-08-30,0.001166109264486792
2017-08-31,0.012034244752509027
2017-09-01,0.0009588700211522472
2017-09-05,-0.02011898512461463
2017-09-06,0.01036413222851107
2017-09-07,0.01045078658447407
2017-09-08,0.012641252519479229
2017-09-11,0.013807518731777213
2017-09-12,0.0065296507876437815
2017-09-13,0.01316040301737198
2017-09-14,-0.005671386008968549
2017-09-15,0.006807682619569766
2017-09-18,-0.011512929259347215
2017-09-19,-0.01016824625889512
2017-09-20,0.01326071043103827
2017-09-21,0.007004794832696115
2017-09-22,0.005491605201209282
2017-09-25,0.003458848395206715
2017-09-26,0.01088542100372658
2017-09-27,0.002871330986337961
2017-09-28,0.005189733266833363
2017-09-29,-0.003382566397297837
2017-10-02,0.0001786340519256413
2017-10-03,0.04500804008579484
2017-10-04,-0.002221756292306476
2017-10-05,-0.001541685238057422
2017-10-06,0.0025733949820700985
2017-10-09,-0.013347148505149842
2017-10-10,0.006070098825687653
2017-10-11,0.009308967281212999
2017-10-12,0.0044405474095376984
2017-10-13,0.005271034835444555
2017-10-16,-0.004059371941741219
2017-10-17,-0.002547608391850864
2017-10-18,0.0017025535382129142
2017-10-19,-0.0033995329171639943
2017-10-20,0.012621584678200293
2017-10-23,-0.010274481370904365
2017-10-24,0.0006807306375924416
2017-10-25,-0.02789118337665175
2017-10-26,-0.035864294628393134
2017-10-27,-0.01814548319435394
2017-10-30,0.011458064627876574
2017-10-31,-0.015896342632530258
2017-11-01,0.0024138825474808723
2017-11-02,0.0
2017-11-03,0.0027782737597041862
2017-11-06,0.007018870677533817
2017-11-07,-0.011922381004310978
2017-11-08,0.0025988321255416835
2017-11-09,-0.010183233122675883
2017-11-10,0.0005613200695246956
2017-11-13,-0.004486946226418986
2017-11-14,0.00938960938753497
2017-11-15,0.016372141655354833
2017-11-16,0.01171517423756896
2017-11-17,-0.01013201215447801
2017-11-20,-0.001096531395419209
2017-11-21,0.014272699968204128
2017-11-22,-0.006134122331144631
2017-11-24,0.000907599738945386
2017-11-27,-0.009793264765834975
2017-11-28,0.028754542516080672
2017-11-29,0.04824652555085329
2017-11-30,0.03040068320900735
2017-12-01,-0.012361877143285738
2017-12-04,0.03521366387414271
2017-12-05,-0.00499754844245992
2017-12-06,-0.007711722568074064
2017-12-07,0.031086280084020368
2017-12-08,0.004919282462185537
2017-12-11,-0.0001581096572891294
2017-12-12,0.0017372391495256156
2017-12-13,-0.004571829946542705
2017-12-14,0.011244686759358746
2017-12-15,0.013312476918942773
2017-12-18,0.015455718224643755
2017-12-19,0.003348869276774691
2017-12-20,0.002578774200830747
2017-12-21,-0.0009078405670475131
2017-12-22,-0.0009084757767195972
2017-12-26,0.00015140261994894821
2017-12-27,-0.00030294925881535484
2017-12-28,-0.0013646027145566286
2017-12-29,-0.006376361863591251
2018-01-02,0.012834625334207539
2018-01-03,-0.020817707911104377
2018-01-04,-0.0032354292464791268
2018-01-05,-0.005873267150627415
2018-01-08,-0.004975078191856608
2018-01-09,-0.025312414714209974
2018-01-10,0.009297567683786534
2018-01-11,0.029860445040925
2018-01-12,0.008019673999337451
2018-01-16,0.0016829529509141405
2018-01-17,0.009164697123645427
2018-01-18,-0.015287038100897155
2018-01-19,-0.00015345616201578594
2018-01-22,-0.002459847819503258
2018-01-23,0.005701954629532269
2018-01-24,-0.04673612561860574
2018-01-25,-0.03247066928590814
2018-01-26,0.010466955325737715
2018-01-29,-0.00756331229194096
2018-01-30,-0.008780655992371544
2018-01-31,0.016212601416869976
2018-02-01,-0.008059042966499175
2018-02-02,-0.026529898694493848
2018-02-05,-0.029296477297676704
2018-02-06,0.020179082571281093
2018-02-07,-0.004300062224607326
2018-02-08,-0.039039290518908865
2018-02-09,-0.0023370738073519304
2018-02-12,0.02360364404126636
2018-02-13,0.00616086381455383
2018-02-14,0.009971908214263081
2018-02-15,0.007795054392367939
2018-02-16,0.0015469379470753886
2018-02-20,-0.009267363416655683
2018-02-21,0.005196678818313316
2018-02-22,-0.012235015335233745
2018-02-23,0.01168876229996818
2018-02-26,0.026038987087182663
2018-02-27,-0.017143042814131704
2018-02-28,-0.010943883243158314
2018-03-01,0.002939234923949874
2018-03-02,-0.003447658317532354
2018-03-05,0.00985993144968389
2018-03-06,-8.597241344088236e-05
2018-03-07,-0.011673725665908963
2018-03-08,0.013896025918539445
2018-03-09,0.022785633657978588
2018-03-12,0.0010049534384601877
2018-03-13,0.009538274766068167
2018-03-14,-0.01176837604877834
2018-03-15,0.005367105111521608
2018-03-16,0.016015915328826846
2018-03-19,-0.004926030856401642
2018-03-20,0.001485283169146756
2018-03-21,-0.047948629753742145
2018-03-22,-0.013499381419271428
2018-03-23,-0.0049124164868363795
2018-03-26,0.01533840105365325
2018-03-27,-0.015627611396806684
2018-03-28,-0.007761494563977123
2018-03-29,0.018311148562887958
2018-04-02,-0.05132678384325917
2018-04-03,0.0299962573688084
2018-04-04,0.0069680045756563835
2018-04-05,0.008871448461593046
2018-04-06,-0.027611625197689116
2018-04-09,-0.007957948475714405
2018-04-10,-0.013126834212661476
2018-04-11,-0.011638548327813636
2018-04-12,0.02691591122946324
2018-04-13,0.0023661370066057064
2018-04-16,-0.0032685608481188844
2018-04-17,-0.011295371524893794
2018-04-18,0.02856099794047129
2018-04-19,-0.018273132884376264
2018-04-20,-0.0005473681809454733
2018-04-23,0.0038342843031926588
2018-04-24,-0.020007537574003087
2018-04-25,-0.0009277544745767141
2018-04-26,-0.009845945879420337
2018-04-27,0.004315345249508606
2018-04-30,-0.01307683074929955
2018-05-01,0.002082067318783354
2018-05-02,-0.013789011858055922
2018-05-03,0.0005746013742868872
2018-05-04,0.010336885148751529
