Date,SW
2019-05-24,0.02514375109203182
2019-05-28,0.0
2019-05-29,0.0
2019-05-30,-0.019621689785624175
2019-05-31,-0.02108654370441787
2019-06-03,0.0
2019-06-04,0.0
2019-06-05,0.0
2019-06-06,0.0
2019-06-07,0.05147862915407497
2019-06-10,0.0
2019-06-11,0.0
2019-06-12,0.0
2019-06-13,0.0458333208159718
2019-06-14,-0.016600156089007334
2019-06-17,0.0
2019-06-18,0.012829109379247194
2019-06-19,0.0
2019-06-20,0.0
2019-06-21,0.0
2019-06-24,0.0
2019-06-25,0.00833323786759288
2019-06-26,0.0
2019-06-27,0.0
2019-06-28,0.0
2019-07-01,0.024793583441039768
2019-07-02,0.008709524091204734
2019-07-03,0.0
2019-07-05,-0.01023342001576344
2019-07-08,0.0
2019-07-09,0.0
2019-07-10,0.0035540602861621196
2019-07-11,0.04282050147186767
2019-07-12,0.02747754044708084
2019-07-15,0.0
2019-07-16,-0.0348559162657861
2019-07-17,0.0
2019-07-18,0.0
2019-07-19,-0.014009894222638652
2019-07-22,0.0
2019-07-23,0.0
2019-07-24,0.0
2019-07-25,0.0
2019-07-26,0.014208960252793945
2019-07-29,0.022104759161942766
2019-07-30,0.0
2019-07-31,0.0
2019-08-01,0.0
2019-08-02,0.0
2019-08-05,0.0
2019-08-06,0.0
2019-08-07,-0.13097786166140835
2019-08-08,0.0
2019-08-09,0.0
2019-08-12,0.0
2019-08-13,0.031195236867356924
2019-08-14,0.0
2019-08-15,0.0
2019-08-16,0.0
2019-08-19,0.0
2019-08-20,-0.01835470492176916
2019-08-21,0.0
2019-08-22,0.03150954625933822
2019-08-23,0.020812433245775752
2019-08-26,0.0
2019-08-27,-0.012495832101437232
2019-08-28,-0.015984046925101913
2019-08-29,0.0
2019-08-30,0.0
2019-09-03,-0.013536419202495154
2019-09-04,0.0
2019-09-05,0.0
2019-09-06,0.09056617836262837
2019-09-09,0.0
2019-09-10,0.0
2019-09-11,0.0
2019-09-12,0.0
2019-09-13,0.0
2019-09-16,0.0
2019-09-17,0.0
2019-09-18,0.008178590255742968
2019-09-19,0.0
2019-09-20,0.0
2019-09-23,0.0
2019-09-24,0.0
2019-09-25,0.0
2019-09-26,0.009607709263406372
2019-09-27,0.0
2019-09-30,-0.06770659332415807
2019-10-01,0.0
2019-10-02,0.0
2019-10-03,-0.044176854004052246
2019-10-04,0.0
2019-10-07,0.0
2019-10-08,0.0
2019-10-09,0.0
2019-10-10,0.04621864849069013
2019-10-11,0.0
2019-10-14,0.0
2019-10-15,0.08868807213151109
2019-10-16,0.0
2019-10-17,-0.037503952496715565
2019-10-18,0.0
2019-10-21,0.036410204710654925
2019-10-22,0.0
2019-10-23,0.0
2019-10-24,0.0
2019-10-25,0.013867568244442463
2019-10-28,0.010334316727065751
2019-10-29,0.0
2019-10-30,0.0
2019-10-31,-0.0024067446427964434
2019-11-01,0.0
2019-11-04,0.06936075258211227
2019-11-05,0.0
2019-11-06,0.0
2019-11-07,0.0
2019-11-08,0.0
2019-11-11,0.0
2019-11-12,0.0
2019-11-13,0.0
2019-11-14,-0.01015254290537737
2019-11-15,-0.003133801056938945
2019-11-18,0.0
2019-11-19,-0.0042870773684291485
2019-11-20,0.0
2019-11-21,0.0
2019-11-22,0.0
2019-11-25,0.0
2019-11-26,0.0
2019-11-27,0.02812874723025227
2019-11-29,0.0
2019-12-02,0.0
2019-12-03,0.0
2019-12-04,-0.019821369627121332
2019-12-05,0.0
2019-12-06,0.0
2019-12-09,0.0
2019-12-10,0.0
2019-12-11,0.0
2019-12-12,0.006266087698785672
2019-12-13,0.04472122549675217
2019-12-16,0.029531210820081144
2019-12-17,0.0
2019-12-18,0.0
2019-12-19,0.0
2019-12-20,0.003947245194206639
2019-12-23,0.0
2019-12-24,0.0
2019-12-26,0.0
2019-12-27,0.0
2019-12-30,0.0
2019-12-31,0.0
2020-01-02,0.018611037759442395
2020-01-03,0.0
2020-01-06,-0.011322815276759046
2020-01-07,-0.016657969697371544
2020-01-08,-0.021704548340049756
2020-01-09,0.0
2020-01-10,0.0010822214580754608
2020-01-13,0.0
2020-01-14,0.0
2020-01-15,0.0
2020-01-16,0.0
2020-01-17,0.0
2020-01-21,0.0
2020-01-22,0.0
2020-01-23,0.0
2020-01-24,0.0
2020-01-27,0.0
2020-01-28,0.0
2020-01-29,0.0
2020-01-30,0.0
2020-01-31,0.0
2020-02-03,-0.03621622317154771
2020-02-04,0.0
2020-02-05,0.053841769621991054
2020-02-06,-0.02661006005694988
2020-02-07,0.02952450614182811
2020-02-10,0.006903593676440112
2020-02-11,0.0
2020-02-12,0.0
2020-02-13,0.0
2020-02-14,0.0
2020-02-18,0.0
2020-02-19,-0.02584365505533881
2020-02-20,0.0
2020-02-21,0.0
2020-02-24,0.0
2020-02-25,-0.06334588499943261
2020-02-26,0.0
2020-02-27,0.0
2020-02-28,-0.06213873389128799
2020-03-02,0.023420594453882337
2020-03-03,0.0
2020-03-04,0.03432689863021987
2020-03-05,0.017758390039395833
2020-03-06,0.0
2020-03-09,0.0
2020-03-10,0.0
2020-03-11,0.0
2020-03-12,-0.2408467093066351
2020-03-13,0.0
2020-03-16,0.0
2020-03-17,0.0
2020-03-18,0.0
2020-03-19,-0.15222287588775163
2020-03-20,0.08888878544164336
2020-03-23,-0.1281632216031724
2020-03-24,0.13014965819303081
2020-03-25,0.0
2020-03-26,0.0
2020-03-27,0.1168185896183036
2020-03-30,0.006305576869250373
2020-03-31,0.0
2020-04-01,-0.004791635371727665
2020-04-02,0.04814820300654166
2020-04-03,0.0
2020-04-06,-0.020494602869491674
2020-04-07,0.012986914843864161
2020-04-08,0.008546944785142951
2020-04-09,0.0
2020-04-13,0.0
2020-04-14,0.0038840539948059583
2020-04-15,0.0
2020-04-16,0.03205444234708432
2020-04-17,0.0
2020-04-20,-0.04502273427204084
2020-04-21,0.0
2020-04-22,0.0
2020-04-23,0.05082865521603663
2020-04-24,-0.006309199271741783
2020-04-27,0.03068772780525908
2020-04-28,0.0
2020-04-29,0.0
2020-04-30,0.0
2020-05-01,0.0
2020-05-04,0.06570859167649501
2020-05-05,0.0
2020-05-06,0.0
2020-05-07,0.0
2020-05-08,0.0
2020-05-11,-0.025690530739227446
2020-05-12,-0.007251119966233732
2020-05-13,0.004980171284994395
2020-05-14,-0.061777385982115796
2020-05-15,0.0
2020-05-18,0.1091549839119661
2020-05-19,0.0
2020-05-20,0.0
2020-05-21,0.0
2020-05-22,0.0
2020-05-26,0.028571365808760296
2020-05-27,-0.0021603057032612005
2020-05-28,0.015774638039943722
2020-05-29,0.0
2020-06-01,0.0
2020-06-02,0.0
2020-06-03,0.0
2020-06-04,0.0
2020-06-05,0.0
2020-06-08,-0.0033496632813003746
2020-06-09,-0.030552938913924632
2020-06-10,0.009139608999487292
2020-06-11,0.0
2020-06-12,0.0
2020-06-15,0.0
2020-06-16,0.038101152428525076
2020-06-17,0.0
2020-06-18,0.00992778637328895
2020-06-19,-0.04915097152114278
2020-06-22,0.0
2020-06-23,0.07738113087950627
2020-06-24,-0.08258234803995768
2020-06-25,0.0
2020-06-26,0.0
2020-06-29,0.0
2020-06-30,0.08240900398477446
2020-07-01,0.0
2020-07-02,-0.046852170057915754
2020-07-06,-0.005837110642278431
2020-07-07,-0.0324474892451716
2020-07-08,0.02267639027987367
2020-07-09,-0.060899476860378554
2020-07-10,0.0
2020-07-13,0.0
2020-07-14,0.038244034686442996
2020-07-15,-0.01985904761651458
2020-07-16,0.0
2020-07-17,0.0
2020-07-20,0.04607848332338493
2020-07-21,-0.022805231301340267
2020-07-22,0.02493594186310677
2020-07-23,-0.03150346360541589
2020-07-24,0.0
2020-07-27,0.0
2020-07-28,0.0
2020-07-29,0.0
2020-07-30,0.06988736267613738
2020-07-31,0.0
2020-08-03,0.03491862822814129
2020-08-04,0.0
2020-08-05,-0.01192538226447415
2020-08-06,0.0
2020-08-07,0.0
2020-08-10,0.047100428822732354
2020-08-11,-0.014900351769820852
2020-08-12,0.01312772670115181
2020-08-13,0.02758556165107162
2020-08-14,0.0
2020-08-17,-0.0014082871117607754
2020-08-18,0.04372353402948104
2020-08-19,0.02297297059555614
2020-08-20,-0.05812405686375466
2020-08-21,0.016830161099343544
2020-08-24,0.0
2020-08-25,-0.02151716649422908
2020-08-26,0.07245569554568143
2020-08-27,0.0
2020-08-28,0.0
2020-08-31,-0.04258685409663576
2020-09-01,0.0
2020-09-02,0.0
2020-09-03,0.0
2020-09-04,-0.03569477282760558
2020-09-08,0.0543850607175822
2020-09-09,-0.0237642480107203
2020-09-10,0.0
2020-09-11,0.050068930908708786
2020-09-14,-0.02528987448282627
2020-09-15,0.036756813618008755
2020-09-16,0.02528696299800215
2020-09-17,-0.013475871225541614
2020-09-18,-0.009020552058156217
2020-09-21,0.0049411754816073294
2020-09-22,-0.018374663235930178
2020-09-23,-0.004745458438270123
2020-09-24,0.0
2020-09-25,0.0
2020-09-28,0.03311247567497633
2020-09-29,-0.006922951189527904
2020-09-30,0.011618880773986318
2020-10-01,0.0209289474043024
2020-10-02,-0.0017500097640511525
2020-10-05,0.0
2020-10-06,0.0
2020-10-07,0.0
2020-10-08,-0.0020035655169071687
2020-10-09,0.0025096819559973227
2020-10-12,0.022027508399725892
2020-10-13,-0.02767581534063579
2020-10-14,0.01738028656366719
2020-10-15,0.0
2020-10-16,0.0
2020-10-19,0.0
2020-10-20,0.0
2020-10-21,0.0
2020-10-22,-0.018321214443169587
2020-10-23,0.0
2020-10-26,0.023202973911698566
2020-10-27,-0.06852359711096612
2020-10-28,-0.0277852221907815
2020-10-29,0.048993154551874474
2020-10-30,0.0
2020-11-02,-0.014271030891737646
2020-11-03,0.0
2020-11-04,0.08054762087360268
2020-11-05,0.009744173612560969
2020-11-06,0.04173716833529495
2020-11-09,0.0
2020-11-10,0.0
2020-11-11,-0.015979765042778538
2020-11-12,-0.014591703514216015
2020-11-13,0.024599996354587095
2020-11-16,-0.013053580026179734
2020-11-17,0.018894583525862263
2020-11-18,0.0
2020-11-19,-0.027073610074830667
2020-11-20,0.004561837980790573
2020-11-23,0.0
2020-11-24,-0.006931197597318306
2020-11-25,-0.019254164730993284
2020-11-27,0.0
2020-11-30,0.080981685901091
2020-12-01,0.0
2020-12-02,-0.025879560088739484
2020-12-03,0.0
2020-12-04,0.030762025891258427
2020-12-07,-0.008817592359261717
2020-12-08,0.0
2020-12-09,0.03809309645125003
2020-12-10,0.028345421880136
2020-12-11,0.0
2020-12-14,-0.03418820259665745
2020-12-15,0.0
2020-12-16,0.00929204952763607
2020-12-17,0.0
2020-12-18,0.017097957297242505
2020-12-21,0.0
2020-12-22,0.0
2020-12-23,0.014008536268773408
2020-12-24,0.0
2020-12-28,0.0
2020-12-29,0.0
2020-12-30,0.0
2020-12-31,0.0
2021-01-04,0.0119021536490993
2021-01-05,0.0
2021-01-06,0.0
2021-01-07,0.0
2021-01-08,0.033606461584842595
2021-01-11,-0.02662055886100445
2021-01-12,0.0
2021-01-13,0.0
2021-01-14,0.0405010588691439
2021-01-15,-0.04313810595408629
2021-01-19,0.0
2021-01-20,0.0
2021-01-21,0.0
2021-01-22,0.0
2021-01-25,0.0
2021-01-26,0.0
2021-01-27,0.0
2021-01-28,0.0
2021-01-29,0.027678730894631576
2021-02-01,-0.049581613860938845
2021-02-02,0.0
2021-02-03,0.0
2021-02-04,0.08630297551748733
2021-02-05,0.0
2021-02-08,0.0
2021-02-09,0.0
2021-02-10,0.0
2021-02-11,-0.003952512101184302
2021-02-12,0.02261911748795975
2021-02-16,0.0
2021-02-17,-0.03181991441370968
2021-02-18,0.0
2021-02-19,0.0
2021-02-22,0.0
2021-02-23,-0.03527056190680755
2021-02-24,0.0
2021-02-25,0.0
2021-02-26,0.0
2021-03-01,0.0
2021-03-02,0.0
2021-03-03,0.0
2021-03-04,0.018487682836367814
2021-03-05,0.0
2021-03-08,-0.06057521013896838
2021-03-09,0.0
2021-03-10,0.0
2021-03-11,0.0
2021-03-12,0.06513265479423125
2021-03-15,-0.04402771112617421
2021-03-16,0.0
2021-03-17,0.0
2021-03-18,0.0
2021-03-19,0.0
2021-03-22,0.0
2021-03-23,0.0
2021-03-24,0.0
2021-03-25,0.0
2021-03-26,0.0
2021-03-29,0.0
2021-03-30,0.0
2021-03-31,-0.022388134838495888
2021-04-01,0.0
2021-04-05,0.0
2021-04-06,0.0
2021-04-07,0.10338058567696384
2021-04-08,-0.012168956309576817
2021-04-09,0.021859108636433477
2021-04-12,0.0
2021-04-13,-0.003398735800435815
2021-04-14,-0.04373115166731889
2021-04-15,0.053492800244873795
2021-04-16,0.008363385339486662
2021-04-19,0.0
2021-04-20,-0.004344588858134268
2021-04-21,-0.008726660637556782
2021-04-22,0.0
2021-04-23,0.0
2021-04-26,0.0
2021-04-27,-0.03961590377269919
2021-04-28,0.023125157493643078
2021-04-29,0.0
2021-04-30,0.0
2021-05-03,0.0
2021-05-04,-0.012828357884716368
2021-05-05,0.0804455265088273
2021-05-06,0.017563966586461754
2021-05-07,0.0
2021-05-10,0.0
2021-05-11,0.0
2021-05-12,0.037898652796158894
2021-05-13,0.0
2021-05-14,0.0
2021-05-17,-0.04284165034378806
2021-05-18,-0.014542064164532187
2021-05-19,0.0
2021-05-20,0.01169027629114261
2021-05-21,0.07198353605913344
2021-05-24,-0.10054793451618882
2021-05-25,0.0
2021-05-26,0.09469556723050165
2021-05-27,-0.037150097058000764
2021-05-28,0.036719429693763184
2021-06-01,-0.05825234873318841
2021-06-02,0.010500126788576924
2021-06-03,0.0
2021-06-04,0.0
2021-06-07,0.0
2021-06-08,0.0
2021-06-09,0.0
2021-06-10,0.05290017165305794
2021-06-11,-0.048089034930851704
2021-06-14,0.0
2021-06-15,0.0
2021-06-16,0.0
2021-06-17,0.0
2021-06-18,0.0
2021-06-21,-0.018473185573949946
2021-06-22,0.0
2021-06-23,0.0
2021-06-24,0.0
2021-06-25,0.08968707531790954
2021-06-28,-0.05639775124190172
2021-06-29,0.0
2021-06-30,0.0
2021-07-01,0.056593278657782076
2021-07-02,0.0
2021-07-06,0.0
2021-07-07,0.0
2021-07-08,0.0
2021-07-09,-0.0652289026874423
2021-07-12,0.06807880038525194
2021-07-13,-0.0005312944153671451
2021-07-14,0.0
2021-07-15,0.0
2021-07-16,0.0
2021-07-19,0.0
2021-07-20,0.0
2021-07-21,-0.07918508350711162
2021-07-22,0.06290886447134891
2021-07-23,0.029321104169240053
2021-07-26,0.013715551050832664
2021-07-27,-0.06366003978355117
2021-07-28,0.0
2021-07-29,0.0
2021-07-30,0.0
2021-08-02,0.011115344157591522
2021-08-03,0.0
2021-08-04,0.0
2021-08-05,0.0
2021-08-06,0.006046085422112268
2021-08-09,0.0
2021-08-10,-0.0029139265249322754
2021-08-11,0.012420120786949873
2021-08-12,0.0
2021-08-13,0.06025620901531914
2021-08-16,0.0
2021-08-17,-0.013952602595505015
2021-08-18,0.036583107862833364
2021-08-19,0.0
2021-08-20,0.0
2021-08-23,0.0
2021-08-24,0.0
2021-08-25,-0.05227231884013761
2021-08-26,0.0
2021-08-27,0.0
2021-08-30,0.0
2021-08-31,-0.0026347847694478954
2021-09-01,-0.013032666006281612
2021-09-02,0.005353101890902545
2021-09-03,0.0
2021-09-07,0.0
2021-09-08,0.0
2021-09-09,0.0
2021-09-10,0.0
2021-09-13,-0.017571795534477852
2021-09-14,0.0
2021-09-15,0.0
2021-09-16,0.058355895613741326
2021-09-17,-0.03192200952154933
2021-09-20,0.0
2021-09-21,0.0
2021-09-22,0.0
2021-09-23,0.006085067528206922
2021-09-24,0.0
2021-09-27,-0.01992596316788442
2021-09-28,-0.08042467684043886
2021-09-29,0.0
2021-09-30,0.0
2021-10-01,0.04597920413480194
2021-10-04,0.009165850119800867
2021-10-05,0.0
2021-10-06,0.0
2021-10-07,0.01797957904151848
2021-10-08,0.0
2021-10-11,0.0
2021-10-12,0.0
2021-10-13,0.0
2021-10-14,0.0
2021-10-15,0.0
2021-10-18,-0.08357606279493568
2021-10-19,0.007351558612807008
2021-10-20,0.0
2021-10-21,-0.03885627676342862
2021-10-22,0.0
2021-10-25,0.016417047128086892
2021-10-26,0.0
2021-10-27,0.04441760690484431
2021-10-28,0.0
2021-10-29,0.0
2021-11-01,0.0
2021-11-02,0.0
2021-11-03,0.043881690344896196
2021-11-04,0.0
2021-11-05,0.0
2021-11-08,0.0
2021-11-09,0.0
2021-11-10,-0.0431482071804663
2021-11-11,0.014902241367139357
2021-11-12,0.0
2021-11-15,-0.003051083125825582
2021-11-16,0.03500390941765241
2021-11-17,0.0
2021-11-18,-0.016263244248835962
2021-11-19,-0.0058237142563589694
2021-11-22,-0.03590325387477955
2021-11-23,0.0
2021-11-24,0.0
2021-11-26,0.03136026764352429
2021-11-29,0.0
2021-11-30,0.0
2021-12-01,0.0
2021-12-02,0.0
2021-12-03,-0.0013302155676185867
2021-12-06,0.0
2021-12-07,-0.005709000822928689
2021-12-08,0.04306223431823941
2021-12-09,0.0
2021-12-10,-0.03174304310361564
2021-12-13,0.03278369742404297
2021-12-14,0.0
2021-12-15,0.0
2021-12-16,-0.06256877635465341
2021-12-17,0.0
2021-12-20,-0.03347038378342271
2021-12-21,0.0836370876787822
2021-12-22,-0.019248608365152187
2021-12-23,-0.003048922340287752
2021-12-27,0.0793196107779468
2021-12-28,0.0
2021-12-29,0.0
2021-12-30,-0.020719005590954964
2021-12-31,-0.028028834525386626
2022-01-03,0.08502315590892229
2022-01-04,0.0
2022-01-05,0.0
2022-01-06,0.0
2022-01-07,-0.05949926938393324
2022-01-10,0.04193253119051854
2022-01-11,0.004549482192748977
2022-01-12,0.0
2022-01-13,0.0
2022-01-14,0.0
2022-01-18,-0.05504276518345885
2022-01-19,0.006820349989035357
2022-01-20,0.005309454419533566
2022-01-21,0.0
2022-01-24,-0.09779649933609136
2022-01-25,0.0
2022-01-26,0.05652003919995541
2022-01-27,0.0
2022-01-28,0.0
2022-01-31,0.035154780470100455
2022-02-01,0.0
2022-02-02,0.013104381815693067
2022-02-03,0.0
2022-02-04,0.0
2022-02-07,0.0
2022-02-08,-0.020768703321598747
2022-02-09,0.0
2022-02-10,0.06027911352749671
2022-02-11,0.0
2022-02-14,0.0
2022-02-15,0.0
2022-02-16,0.0
2022-02-17,0.0
2022-02-18,0.0
2022-02-22,-0.018073373843074392
2022-02-23,0.0
2022-02-24,0.0
2022-02-25,-0.056111553481024035
2022-02-28,-0.017228309609192527
2022-03-01,-0.08322107726556671
2022-03-02,0.0
2022-03-03,-0.07018268455166021
2022-03-04,-0.06282485742807453
2022-03-07,-0.08054009727708056
2022-03-08,0.0
2022-03-09,0.0818252174164269
2022-03-10,0.0
2022-03-11,-0.04339402460279551
2022-03-14,0.06512945094974221
2022-03-15,-0.005710317918529384
2022-03-16,0.11773142784613744
2022-03-17,-0.04838352500713328
2022-03-18,0.0
2022-03-21,0.0
2022-03-22,0.0
2022-03-23,0.0
2022-03-24,-0.043869566358557543
2022-03-25,0.0
2022-03-28,0.0
2022-03-29,0.0
2022-03-30,0.0
2022-03-31,0.03129424447554441
2022-04-01,0.0
2022-04-04,-0.02053383437368206
2022-04-05,0.0
2022-04-06,0.0
2022-04-07,0.025022647615628113
2022-04-08,0.0
2022-04-11,0.0
2022-04-12,-0.08898207652080703
2022-04-13,-0.005113997683500737
2022-04-14,0.07787221992895166
2022-04-18,0.03171204890991808
2022-04-19,0.0
2022-04-20,-0.02981283894394071
2022-04-21,0.05621710066789931
2022-04-22,-0.058412214920536276
2022-04-25,-0.018682715807278538
2022-04-26,0.0
2022-04-27,0.0
2022-04-28,-0.01635345134474364
2022-04-29,0.039206148437592736
2022-05-02,-0.024355319097345673
2022-05-03,0.012236802196326169
2022-05-04,0.0
2022-05-05,0.011121918702587053
2022-05-06,0.0
2022-05-09,-0.05619310667754385
2022-05-10,0.0007599422019413105
2022-05-11,0.0
2022-05-12,-0.05696202531645567
2022-05-13,0.028724968521632643
2022-05-16,0.0
2022-05-17,0.0
2022-05-18,-0.0146140638543375
2022-05-19,0.009533967033672708
2022-05-20,-0.012854079349293168
2022-05-23,0.0
2022-05-24,0.0
2022-05-25,0.0180705537566086
2022-05-26,0.026625038766607823
2022-05-27,0.02618863910306035
2022-05-31,-0.011397381734709278
2022-06-01,0.0
2022-06-02,0.0
2022-06-03,-0.012030266068827844
2022-06-06,0.0
2022-06-07,0.0
2022-06-08,0.0
2022-06-09,0.0
2022-06-10,0.0
2022-06-13,0.0
2022-06-14,0.0
2022-06-15,-0.14637228853989592
2022-06-16,0.0
2022-06-17,-0.021099505264816965
2022-06-21,0.0
2022-06-22,0.0
2022-06-23,0.0
2022-06-24,0.08500310114033471
2022-06-27,0.023223136073434736
2022-06-28,-0.09160503360367689
2022-06-29,0.0
2022-06-30,0.0
2022-07-01,0.0009031086271360511
2022-07-05,0.0
2022-07-06,0.0
2022-07-07,0.0009022301309105085
2022-07-08,-0.012620280823767871
2022-07-11,-0.035301228462251255
2022-07-12,0.0
2022-07-13,0.0
2022-07-14,0.0
2022-07-15,0.0
2022-07-18,0.08738179690330106
2022-07-19,0.0
2022-07-20,0.006672566440117267
2022-07-21,0.0
2022-07-22,0.0
2022-07-25,-0.07780996694366338
2022-07-26,0.0
2022-07-27,0.0
2022-07-28,0.0
2022-07-29,0.15625
2022-08-01,0.0
2022-08-02,0.0
2022-08-03,-0.010540586283160569
2022-08-04,-0.004643678920790428
2022-08-05,-0.026069850914304693
2022-08-08,0.025358952328875084
2022-08-09,0.05111278389919005
2022-08-10,0.0
2022-08-11,-0.025882292295699494
2022-08-12,0.0
2022-08-15,0.0
2022-08-16,0.048577752487018344
2022-08-17,0.0
2022-08-18,0.0
2022-08-19,-0.09726132371880536
2022-08-22,-0.047349164654441056
2022-08-23,0.0
2022-08-24,0.0
2022-08-25,0.04166686080622117
2022-08-26,0.0
2022-08-29,0.0
2022-08-30,-0.07685712612234641
2022-08-31,0.0
2022-09-01,-0.029712239655973027
2022-09-02,0.0
2022-09-06,0.00031899276297409074
2022-09-07,-0.009885149978968832
2022-09-08,-0.007729590715633616
2022-09-09,0.038948395518314305
2022-09-12,0.04998451470759102
2022-09-13,0.0
2022-09-14,0.03094321969416569
2022-09-15,0.0
2022-09-16,-0.10591650057356161
2022-09-19,0.07972889226540558
2022-09-20,0.0
2022-09-21,0.0
2022-09-22,-0.10433482205115441
2022-09-23,-0.06408533790083704
2022-09-26,0.0
2022-09-27,0.0
2022-09-28,0.0
2022-09-29,0.058344049637134576
2022-09-30,0.014991619518512467
2022-10-03,-0.04263183889787614
2022-10-04,0.05084150639196228
2022-10-05,0.0
2022-10-06,0.0
2022-10-07,-0.12679346201368735
2022-10-10,0.12953749617926835
2022-10-11,-0.005750870229135119
2022-10-12,-0.06771009276071982
2022-10-13,0.005474340935948341
2022-10-14,0.016334062759954637
2022-10-17,0.08785705430557522
2022-10-18,0.0
2022-10-19,0.0
2022-10-20,0.0
2022-10-21,0.0
2022-10-24,0.090610705412427
2022-10-25,0.0
2022-10-26,0.0
2022-10-27,0.0
2022-10-28,-0.03762798685329172
2022-10-31,0.0
2022-11-01,0.0
2022-11-02,0.008445416064085665
2022-11-03,0.0
2022-11-04,0.012406890399257353
2022-11-07,0.034007355946056306
2022-11-08,0.0002963398862265709
2022-11-09,-0.03050950340153802
2022-11-10,0.11518484828550979
2022-11-11,0.022739746098956237
2022-11-14,0.034020853852416044
2022-11-15,-0.041709692810408594
2022-11-16,-0.04298457198756778
2022-11-17,0.02090371644085942
2022-11-18,-0.012451441254933138
2022-11-21,0.017651902011289966
2022-11-22,-0.02615631873110935
2022-11-23,0.018942671287324853
2022-11-25,0.0
2022-11-28,0.0019422235237207541
2022-11-29,0.014954419510625927
2022-11-30,0.0
2022-12-01,0.0
2022-12-02,-0.014188297115469428
2022-12-05,0.015776365473329834
2022-12-06,-0.022343301507831592
2022-12-07,0.011148044217091924
2022-12-08,-0.012403392803672197
2022-12-09,0.02567684534806891
2022-12-12,-0.021768605387476714
2022-12-13,0.039221081931017254
2022-12-14,0.002408899554287469
2022-12-15,0.0
2022-12-16,-0.01602137121456426
2022-12-19,-0.013297175572389075
2022-12-20,-0.008525840620332348
2022-12-21,0.015534175778725734
2022-12-22,-0.022125380279259144
2022-12-23,0.009218064741767451
2022-12-27,0.015776365473329834
2022-12-28,0.017166113018558304
2022-12-29,0.0
2022-12-30,0.0
2023-01-03,0.021430610058249755
2023-01-04,0.0
2023-01-05,0.0
2023-01-06,0.040650344045494835
2023-01-09,0.05670352830156444
2023-01-10,-0.042213035075764016
2023-01-11,0.01792810751050089
2023-01-12,0.039383622467379364
2023-01-13,0.0
2023-01-17,0.0
2023-01-18,0.0
2023-01-19,0.0
2023-01-20,-0.030124929864894456
2023-01-23,0.055326602855071405
2023-01-24,0.008277731174023861
2023-01-25,-0.003192599323059042
2023-01-26,0.0
2023-01-27,0.0
2023-01-30,0.0
2023-01-31,-0.06199965438521493
2023-02-01,0.0
2023-02-02,0.11463426757624018
2023-02-03,-0.0356675101722006
2023-02-06,0.0
2023-02-07,0.0
2023-02-08,0.0
2023-02-09,0.0
2023-02-10,0.0
2023-02-13,-0.08282280971146538
2023-02-14,0.0
2023-02-15,0.0
2023-02-16,0.0
2023-02-17,0.0
2023-02-21,0.0
2023-02-22,0.0
2023-02-23,0.0
2023-02-24,-0.07248876405832139
2023-02-27,0.0
2023-02-28,0.02080559289627515
2023-03-01,0.0
2023-03-02,0.025607352327224442
2023-03-03,0.0
2023-03-06,0.0
2023-03-07,-0.014522084105862088
2023-03-08,0.0
2023-03-09,-0.013960806918671298
2023-03-10,0.0
2023-03-13,0.0
2023-03-14,-0.05925530934418244
2023-03-15,0.0
2023-03-16,-0.0337236968250747
2023-03-17,-0.033746650989974425
2023-03-20,0.02925372280418914
2023-03-21,0.03248258072675081
2023-03-22,0.0
2023-03-23,-0.027528082557387923
2023-03-24,0.03726167775308076
2023-03-27,0.0
2023-03-28,-0.039821748122762846
2023-03-29,0.0
2023-03-30,0.042053418598936965
2023-03-31,0.0
2023-04-03,0.026996946660194032
2023-04-04,0.0
2023-04-05,0.0
2023-04-06,-0.005691212914235799
2023-04-10,0.0
2023-04-11,0.0029979629591609935
2023-04-12,0.02336970890633916
2023-04-13,0.03243143777329549
2023-04-14,0.0
2023-04-17,-0.0015932142826392548
2023-04-18,0.0
2023-04-19,-0.01622329252797161
2023-04-20,0.0
2023-04-21,-0.025141951846935462
2023-04-24,0.0
2023-04-25,0.011647228578940405
2023-04-26,0.0
2023-04-27,-0.010964919834176245
2023-04-28,-0.01746127128875663
2023-05-01,0.0
2023-05-02,0.0
2023-05-03,0.0
2023-05-04,0.0
2023-05-05,0.0
2023-05-08,0.0
2023-05-09,0.0
2023-05-10,0.0
2023-05-11,0.0
2023-05-12,0.0
2023-05-15,0.07306072233833816
2023-05-16,0.0
2023-05-17,0.0
2023-05-18,0.0
2023-05-19,0.0
2023-05-22,0.0
2023-05-23,0.014458448303639182
2023-05-24,0.0
2023-05-25,0.0
2023-05-26,-0.06763413500547488
2023-05-30,0.027793239432367445
2023-05-31,0.0
2023-06-01,0.0
2023-06-02,0.0
2023-06-05,0.0
2023-06-06,0.02379664239020185
2023-06-07,0.0
2023-06-08,0.0
2023-06-09,-0.052297796410367914
2023-06-12,-0.007246392365045762
2023-06-13,-0.0011228970288176265
2023-06-14,0.051433251899752896
2023-06-15,0.0
2023-06-16,0.0
2023-06-20,-0.08313283714725728
2023-06-21,0.0
2023-06-22,0.0005830553067072142
2023-06-23,0.0
2023-06-26,0.0
2023-06-27,-0.0107809463116314
2023-06-28,-0.02503680768598926
2023-06-29,0.014501619192774928
2023-06-30,-0.030375206201274207
2023-07-03,0.0
2023-07-05,0.0
2023-07-06,0.0
