Date,COIN
2024-08-22,-0.03782186497284712
2024-08-23,0.06536310890206543
2024-08-26,-0.03500470250773946
2024-08-27,-0.02794116151099113
2024-08-28,-0.04084723136086621
2024-08-29,-0.010094627758946761
2024-08-30,-0.026131284261970755
2024-09-03,-0.07760686998348376
2024-09-04,-0.03494355520301862
2024-09-05,-0.021566010575513106
2024-09-06,-0.07733244258438599
2024-09-09,0.052256509190999445
2024-09-10,0.021992928700369507
2024-09-11,-0.008267151090989855
2024-09-12,0.03652564884568199
2024-09-13,0.0009822804512795713
2024-09-16,-0.009506304953982636
2024-09-17,0.005882334044843285
2024-09-18,0.001169605693909448
2024-09-19,0.034431911734697396
2024-09-20,0.010996141133636117
2024-09-23,0.0007643299759629851
2024-09-24,0.008577085210950797
2024-09-25,-0.026793983230263052
2024-09-26,0.07690920938413681
2024-09-27,0.06280222037311733
2024-09-30,-0.06829471239021201
2024-10-01,-0.07386206318322308
2024-10-02,-0.003272488358942671
2024-10-03,-0.008329756837230695
2024-10-04,0.047884716531751303
2024-10-07,-0.011643586978666964
2024-10-08,-0.007281528184181485
2024-10-09,-0.0042936442854111245
2024-10-10,-0.0161705511678909
2024-10-11,0.073720096763775
2024-10-14,0.11322145746606171
2024-10-15,-5.097919691288144e-05
2024-10-16,0.07201792631855941
2024-10-17,-0.029836558850115935
2024-10-18,0.07840357495050787
2024-10-21,-0.02947189180915355
2024-10-22,-0.014037057752502857
2024-10-23,-0.055951065283894486
2024-10-24,0.05142518153610509
2024-10-25,-0.019697888237907524
2024-10-28,0.05394075877650173
2024-10-29,0.016473842934036975
2024-10-30,-0.03605571354322745
2024-10-31,-0.15344292363406498
2024-11-01,0.020251073265341812
2024-11-04,0.018536741574458615
2024-11-05,0.04128416956579839
2024-11-06,0.3111465701986482
2024-11-07,0.004993921924631772
2024-11-08,0.059316019620899274
2024-11-11,0.19760656692676237
2024-11-12,-0.015759886212273755
2024-11-13,-0.10782440740645827
2024-11-14,-0.020651885563369943
2024-11-15,0.09686562229363616
2024-11-18,0.06395290883850313
2024-11-19,-0.0025813476181968387
2024-11-20,-0.014049349772601416
2024-11-21,-0.07743507397611005
2024-11-22,0.03187346581288164
2024-11-25,0.02488178245728201
2024-11-26,-0.06063030107542644
2024-11-27,0.06031573502680976
2024-11-29,-0.047527166561025846
2024-12-02,0.020931740155093692
2024-12-03,0.02298284506384718
2024-12-04,0.06979148508782029
2024-12-05,-0.0313349702081529
2024-12-06,0.07190313275208049
2024-12-09,-0.09632735747006593
2024-12-10,-0.026085198610453553
2024-12-11,0.03766279883980328
2024-12-12,-0.0027086648294464277
2024-12-13,-0.007604821535643902
2024-12-16,0.015229606513063487
2024-12-17,-0.011639284953133378
2024-12-18,-0.10197672892785026
2024-12-19,-0.02122479895211271
2024-12-20,0.017486776403825788
2024-12-23,-0.037888837438021294
2024-12-24,0.04277457199991952
2024-12-26,-0.0186323994923705
2024-12-27,-0.03170442801255846
2024-12-30,-0.03819951911067054
2024-12-31,-0.02840818037326598
