Date,AMT
2016-04-06,0.016346102617976754
2016-04-07,-0.006622629276803571
2016-04-08,0.011675912185766135
2016-04-11,0.002837678211849326
2016-04-12,0.0015096429849301707
2016-04-13,0.0005650945914528194
2016-04-14,-0.009695939246657681
2016-04-15,0.005513401762097914
2016-04-18,-0.0022691621538503126
2016-04-19,-0.0003790688657413499
2016-04-20,-0.0064453506872675925
2016-04-21,-0.021465337611288993
2016-04-22,0.015794179498725747
2016-04-25,-9.606365684267093e-05
2016-04-26,0.005663272670298758
2016-04-27,-0.0026723470706213615
2016-04-28,-0.0034454458167554325
2016-04-29,0.007202432771334255
2016-05-02,0.006007110613118982
2016-05-03,-0.012795064513264065
2016-05-04,0.012960900065755343
2016-05-05,0.007581996362215904
2016-05-06,0.0024457876384842425
2016-05-09,0.0007508101905013831
2016-05-10,0.004969381140068174
2016-05-11,-0.013528829729839265
2016-05-12,0.007850395906459529
2016-05-13,-0.008070581708182867
2016-05-16,0.007379526240667955
2016-05-17,-0.01051852634917283
2016-05-18,-0.007688149883581352
2016-05-19,-0.007460607870209857
2016-05-20,0.0023129326366972958
2016-05-23,0.001442350082985655
2016-05-24,0.010944719420650673
2016-05-25,0.008262112899987573
2016-05-26,-0.008194409761390187
2016-05-27,0.0072171847896669306
2016-05-31,-0.0026396643555162136
2016-06-01,-0.0029308698241856668
2016-06-02,0.010334834031282325
2016-06-03,0.0038474366389718018
2016-06-06,0.0021501740606497677
2016-06-07,0.006250127146149254
2016-06-08,-0.0028738191911124034
2016-06-09,0.014038647894756284
2016-06-10,-0.0025672536550164216
2016-06-13,0.0012867993990033355
2016-06-14,-0.012117524910844057
2016-06-15,0.0014007343678248407
2016-06-16,0.0042899126560951295
2016-06-17,-0.006964792288174815
2016-06-20,0.004488521010483915
2016-06-21,0.018804812634674484
2016-06-22,-0.0003655782530987972
2016-06-23,0.0189213922867002
2016-06-24,-0.02870736276193797
2016-06-27,0.005726822238145912
2016-06-28,0.017540395394920694
2016-06-29,0.01985555846249132
2016-06-30,0.00539829716983542
2016-07-01,-8.808167373197673e-05
2016-07-05,0.0020248056839706763
2016-07-06,-0.012562759686282732
2016-07-07,-0.0017791645607079243
2016-07-08,0.013012409880269304
2016-07-11,0.008886081964957881
2016-07-12,0.012470734206057488
2016-07-13,-0.0007751617824753865
2016-07-14,0.008533312683347338
2016-07-15,-0.0015381556306369726
2016-07-18,-0.004451388565540726
2016-07-19,0.009200309727111389
2016-07-20,0.0030673395312577068
2016-07-21,-0.001528859127713167
2016-07-22,0.0024668170780164367
2016-07-25,-0.008231439515203887
2016-07-26,0.0008556794762362152
2016-07-27,0.005471407408079498
2016-07-28,-0.008162531590983457
2016-07-29,-0.007543660989207446
2016-08-01,0.01096980038902129
2016-08-02,-0.0025631477854644036
2016-08-03,-0.00865155547791685
2016-08-04,0.005961879345514953
2016-08-05,0.0013743140029116585
2016-08-08,-0.007290840092646245
2016-08-09,0.0016413387100788768
2016-08-10,0.0027606476019848003
2016-08-11,-0.0030109876510701072
2016-08-12,0.005263595577667202
2016-08-15,-0.006094594985913249
2016-08-16,-0.014422389936654012
2016-08-17,0.0038552841839680774
2016-08-18,-0.0018328877536164523
2016-08-19,-0.006471305702296926
2016-08-22,0.008890160067589248
2016-08-23,0.005234610418987096
2016-08-24,-0.00564119515039796
2016-08-25,-0.002793175718378449
2016-08-26,-0.008927864187775247
2016-08-29,0.005387247711543308
2016-08-30,-0.005446284503040966
2016-08-31,0.0014131570073177002
2016-09-01,0.0038807813148136194
2016-09-02,0.011158074413749386
2016-09-06,0.017898892660246135
2016-09-07,-0.002731581380886472
2016-09-08,-0.004964526984141959
2016-09-09,-0.052128798290045464
2016-09-12,0.009801192348829924
2016-09-13,-0.028399308087138198
2016-09-14,0.0024050535049460198
2016-09-15,0.006551377257405511
2016-09-16,-0.009900930748997672
2016-09-19,0.01111112183530416
2016-09-20,-0.005036663770845329
2016-09-21,0.013345472981853845
2016-09-22,0.019800278401473248
2016-09-23,0.006323657921215808
2016-09-26,-0.0026552721997864515
2016-09-27,-0.0009758835256733489
2016-09-28,0.005355388885844636
2016-09-29,0.007547175498329395
2016-09-30,-0.0013219269353664798
2016-10-03,-0.009529840140322432
2016-10-04,-0.014610312420454186
2016-10-05,-0.028659043329369527
2016-10-06,0.009958803476071365
2016-10-07,0.0
2016-10-10,0.008478476656879508
2016-10-11,-0.004477846152812104
2016-10-12,0.023866782081800375
2016-10-13,0.01039953514564873
2016-10-14,0.005767691339526593
2016-10-17,-8.826837579534175e-05
2016-10-18,0.0071466255498853215
2016-10-19,0.010249570528529706
2016-10-20,-0.0042487300338390765
2016-10-21,0.007663395939331519
2016-10-24,0.008987952007534217
2016-10-25,0.0
2016-10-26,-0.009250760376301459
2016-10-27,-0.002334304377214047
2016-10-28,0.006326267320871715
2016-10-31,0.00912751200449935
2016-11-01,-0.017407704332638052
2016-11-02,-0.019452808233599073
2016-11-03,0.003188541362174835
2016-11-04,-0.0025602584418263907
2016-11-07,0.019560676658939125
2016-11-08,0.006424248973416979
2016-11-09,-0.057879716805786074
2016-11-10,-0.03213691359884718
2016-11-11,0.0
2016-11-14,-0.029703891505951985
2016-11-15,0.008969293828196445
2016-11-16,0.018745811904224308
2016-11-17,0.001043443883586237
2016-11-18,-0.004263778495813608
2016-11-21,0.007803050744371598
2016-11-22,0.019544678702791085
2016-11-23,-0.011113032391032895
2016-11-25,0.004869806440582325
2016-11-28,-0.011090564728093333
2016-11-29,-0.0005653906954572463
2016-11-30,-0.0356436766952688
2016-12-01,-0.01261352504484936
2016-12-02,0.01574569393637959
2016-12-05,-0.005167417961516763
2016-12-06,-0.011661899455982616
2016-12-07,0.013386285903860706
2016-12-08,0.0018589629612679737
2016-12-09,0.0050785095842569294
2016-12-12,0.009523183798629375
2016-12-13,0.02156081081755712
2016-12-14,0.003486778727184392
2016-12-15,-0.004131575004807986
2016-12-16,-0.0024514774704045283
2016-12-19,0.010869356923641105
2016-12-20,0.00028065140045319126
2016-12-21,-0.0035519810871287305
2016-12-22,0.0
2016-12-23,9.394606098411806e-05
2016-12-27,0.0024524517928168343
2016-12-28,-0.004233775490602887
2016-12-29,0.005196379494672776
2016-12-30,-0.006673332859065795
2017-01-03,0.004447420001196356
2017-01-04,0.0017896807095107992
2017-01-05,-0.0034793035677810336
2017-01-06,-0.0066053481069960895
2017-01-09,-0.002375095239011582
2017-01-10,-0.014473375994944693
2017-01-11,0.003188299317558041
2017-01-12,0.0035635929999586757
2017-01-13,-0.007197824793405694
2017-01-17,0.01662651827946049
2017-01-18,0.004754173166512832
2017-01-19,-0.011639792850632769
2017-01-20,-0.0022981542656704823
2017-01-23,0.005566275837171286
2017-01-24,-0.002004091604977498
2017-01-25,-0.0062161909581144315
2017-01-26,0.003656712343231616
2017-01-27,-0.0046022992792980055
2017-01-30,-0.007801690024400676
2017-01-31,0.004756807034021593
2017-02-01,-0.0021256536987716013
2017-02-02,0.008036446103532713
2017-02-03,0.010950025246144302
2017-02-06,-0.015296921528626384
2017-02-07,-0.0016402741138212829
2017-02-08,0.008021506705753634
2017-02-09,0.014189778349231075
2017-02-10,-0.002741611738233396
2017-02-13,0.01952845189456287
2017-02-14,-0.0071596262759322515
2017-02-15,0.003090362697122151
2017-02-16,0.005601729509359332
2017-02-17,0.003713770363762414
2017-02-21,0.028397080784363427
2017-02-22,-0.00143944790795425
2017-02-23,0.010628697102027074
2017-02-24,0.006149976369392407
2017-02-27,0.003986251577652311
2017-02-28,0.01279320379046367
2017-03-01,-0.008276101768558752
2017-03-02,0.008520646822752331
2017-03-03,0.007490776523437992
2017-03-06,-0.008299571720012722
2017-03-07,-8.699259565470019e-05
2017-03-08,-0.01272892531412051
2017-03-09,-0.0021194798259328573
2017-03-10,0.005132879360735476
2017-03-13,0.005987147289917338
2017-03-14,-0.002100722903789598
2017-03-15,0.011050675821288714
2017-03-16,-0.0016483476699689081
2017-03-17,0.007994007550212956
2017-03-20,-0.0002586191564116769
2017-03-21,0.006552787117870995
2017-03-22,0.013448618684662517
2017-03-23,0.0054095296983101004
2017-03-24,0.0031107745279810306
2017-03-27,0.0057824467876479435
2017-03-28,0.0031665275089880485
2017-03-29,0.005399501657570971
2017-03-30,-0.0010740077419059135
2017-03-31,0.005210283427597107
2017-04-03,-0.0032090003253293364
2017-04-04,-0.0033843000126184686
2017-04-05,-0.0008281113228318926
2017-04-06,0.010858640905552885
2017-04-07,0.0013939209970952327
2017-04-10,0.008066038482102744
2017-04-11,0.0022861423115969615
2017-04-12,-0.003177017417841932
2017-04-13,0.0018797105713912465
2017-04-17,0.01345835238616555
2017-04-18,0.004909606171106473
2017-04-19,-0.0015218471834953506
2017-04-20,-0.0029677990213567984
2017-04-21,0.0010458602827652097
2017-04-24,-0.004661409282908591
2017-04-25,0.0007268213346283137
2017-04-26,-0.009117327974908385
2017-04-27,0.024102358645643474
2017-04-28,0.0013515468560232335
2017-05-01,0.01246602261994978
2017-05-02,0.0031372623059664484
2017-05-03,-0.008756074021171623
2017-05-04,0.004731989583117047
2017-05-05,0.010204918753259573
2017-05-08,0.0013987540205748772
2017-05-09,-0.006052487279748386
2017-05-10,-0.007729072828148276
2017-05-11,-0.006451578800692581
2017-05-12,-0.001266876539352868
2017-05-15,0.014351139774457788
2017-05-16,0.003439432401386
2017-05-17,0.018462316567841253
2017-05-18,-0.02111052562949922
2017-05-19,0.0026567076947843216
2017-05-22,0.0031951925223479005
2017-05-23,0.0
2017-05-24,0.00442763584701189
2017-05-25,0.01353452455893378
2017-05-26,0.0004579023217663458
2017-05-30,0.007703130423358351
2017-05-31,-0.007038771474016103
2017-06-01,0.004878344041644667
2017-06-02,0.005006699074487919
2017-06-05,-0.006642037365677034
2017-06-06,0.0006836826580911559
2017-06-07,0.0009113555625777092
2017-06-08,-0.006448289138184515
2017-06-09,-0.00526862957494445
2017-06-12,-0.008443371624524243
2017-06-13,0.007818797821912415
2017-06-14,0.0023810383881786024
2017-06-15,0.007777463246495309
2017-06-16,0.008252479777476118
2017-06-19,0.002879888016161347
2017-06-20,-0.008539213321894112
2017-06-21,-0.004496792251863946
2017-06-22,0.001990429473655242
2017-06-23,0.007717583032981645
2017-06-26,0.004397918395604661
2017-06-27,0.02483788388906505
2017-06-28,-0.00898701377228106
2017-06-29,-0.012710991709001473
2017-06-30,-0.0037646666346483615
2017-07-03,-0.006877246855717778
2017-07-05,0.006392454855570717
2017-07-06,-0.005368977672087993
2017-07-07,0.012163867273875306
2017-07-10,-0.014496138584694451
2017-07-11,-0.0021338302858686653
2017-07-12,0.022530890857480612
2017-07-13,0.0019420913873220425
2017-07-14,0.014164143387464856
2017-07-17,-0.004704561111141037
2017-07-18,0.005760937978109393
2017-07-19,-0.005580934805045734
2017-07-20,0.006055471866037054
2017-07-21,0.004844388997348403
2017-07-24,0.0012417486083062812
2017-07-25,-0.003283016641407066
2017-07-26,0.009149309728999189
2017-07-27,-0.021832024217365742
2017-07-28,0.025804560196893034
2017-07-31,-0.01452948450641156
2017-08-01,-0.002640587982729703
2017-08-02,0.014709122081329129
2017-08-03,-0.0059432827061920435
2017-08-04,0.003062424677480413
2017-08-07,0.0036344779450538933
2017-08-08,-0.010429509451112429
2017-08-09,0.008929402112058726
2017-08-10,-0.007399616328664038
2017-08-11,-0.0010964167455823626
2017-08-14,0.024071081930007177
2017-08-15,-0.0020008152919311906
2017-08-16,0.010022338185748048
2017-08-17,-0.010206139241322743
2017-08-18,0.0025063348202680746
2017-08-21,0.009142644528284949
2017-08-22,0.005733388873429446
2017-08-23,0.005278359920196873
2017-08-24,0.006720927168254898
2017-08-25,0.0030597603099509207
2017-08-28,0.010676493573542833
2017-08-29,0.0007549647386944081
2017-08-30,0.01117272461348473
2017-08-31,0.0035929574433788414
2017-09-01,-0.015400558134214148
2017-09-05,0.008026308941902371
2017-09-06,-0.00592050478097883
2017-09-07,0.006298140460012647
2017-09-08,-0.013606678497077862
2017-09-11,0.008207882823356494
2017-09-12,-0.00923556936332015
2017-09-13,-0.0078020187260245955
2017-09-14,-0.005915199110058
2017-09-15,0.015120978750068348
2017-09-18,-0.0016551676621642253
2017-09-19,-0.026179536023295036
2017-09-20,-0.004114106402455797
2017-09-21,-0.007122505615164254
2017-09-22,-0.011621288666162854
2017-09-25,-0.002830475732208737
2017-09-26,-0.007060185537182906
2017-09-27,-0.01231490898908516
2017-09-28,0.015065572570731822
2017-09-29,0.004261725073314349
2017-10-02,-0.0059993280374027735
2017-10-03,0.005888091775258619
2017-10-04,0.015951985359074605
2017-10-05,0.0029532304685058186
2017-10-06,-0.0010053326890782088
2017-10-09,-0.008410889800804733
2017-10-10,-0.006161692807993502
2017-10-11,0.006126968197122551
2017-10-12,0.015225247977427303
2017-10-13,-0.00042850405828442906
2017-10-16,-0.0027149784253349685
2017-10-17,-0.003295001855709745
2017-10-18,-0.011859687515606732
2017-10-19,0.006619164142595224
2017-10-20,0.004913551984048636
2017-10-23,-0.0023007545802649076
2017-10-24,-0.005189284867599175
2017-10-25,-0.005071360459266705
2017-10-26,0.00815564405070468
2017-10-27,0.004189120539624502
2017-10-30,0.027620184514710155
2017-10-31,0.005599253622557532
2017-11-01,-0.01990675153559751
2017-11-02,0.01157586492860041
2017-11-03,-0.002386825114576663
2017-11-06,0.05672068441540823
2017-11-07,0.00332986839958882
2017-11-08,0.013673171053609545
2017-11-09,-0.00589347244533911
2017-11-10,-0.008430869221594306
2017-11-13,-0.003321524640942597
2017-11-14,-0.003665693212915877
2017-11-15,-0.003746057281973303
2017-11-16,-0.003558570491746349
2017-11-17,-0.017048782783941507
2017-11-20,0.0023999351875612085
2017-11-21,0.002530176813482443
2017-11-22,-0.00873185103253249
2017-11-24,0.013694537051815114
2017-11-27,0.006313881751667916
2017-11-28,0.0027659010010401275
2017-11-29,-0.015742700699526435
2017-11-30,-0.016199693399487014
2017-12-01,-0.0022230021403810696
2017-12-04,-0.03230997834647631
2017-12-05,0.01288057101418083
2017-12-06,0.007388577762125648
2017-12-07,0.016290500060176072
2017-12-08,-0.011380609012839105
2017-12-11,0.0110905176288294
2017-12-12,-0.0037486552384060623
2017-12-13,0.00153267366663834
2017-12-14,-0.000625952758663284
2017-12-15,-0.006126690574594362
2017-12-18,0.0005604994425425502
2017-12-19,-0.0068609134541928185
2017-12-20,-0.011772344116517952
2017-12-21,-0.004136864667065643
2017-12-22,0.007520850659521461
2017-12-26,0.0017774150572897884
2017-12-27,0.00962853884277215
2017-12-28,0.009536194642026485
2017-12-29,-0.0016790447889170057
2018-01-02,-0.010793951072370911
2018-01-03,0.0038969121178207278
2018-01-04,-0.014610668351786704
2018-01-05,0.00644654849102988
2018-01-08,0.010675776795475489
2018-01-09,-0.006760359089329704
2018-01-10,-0.02438870338083543
2018-01-11,-0.019184447037175034
2018-01-12,-0.014595705033110251
2018-01-16,0.019774540103342453
2018-01-17,0.0074465826508107735
2018-01-18,-0.010611836679464637
2018-01-19,0.017974703412803272
2018-01-22,0.011771456492769783
2018-01-23,0.014076728600205035
2018-01-24,0.003965888204510382
2018-01-25,0.008464946870330392
2018-01-26,0.015178849344669176
2018-01-29,-0.005512427859071467
2018-01-30,0.0056815322523828815
2018-01-31,0.017568094751848617
2018-02-01,-0.004332785245897086
2018-02-02,-0.012512199640032917
2018-02-05,-0.021897648477272713
2018-02-06,-0.013165227704961313
2018-02-07,-0.001213044259652074
2018-02-08,-0.04592845050969152
2018-02-09,0.018567293817975727
2018-02-12,0.0013226272518520599
2018-02-13,0.0005875527893168808
2018-02-14,-0.006089194877843096
2018-02-15,0.005462064918142717
2018-02-16,0.0278959527498992
2018-02-20,-0.0055706569736267975
2018-02-21,-0.012927223849955483
2018-02-22,0.011204626823608343
2018-02-23,0.02079442855195124
2018-02-26,0.006132524217735469
2018-02-27,-0.01429187006898991
2018-02-28,-0.009737066786063564
2018-03-01,-0.028421591638693844
2018-03-02,-0.010120380854114708
2018-03-05,0.020970244480180256
2018-03-06,0.01513042590023983
2018-03-07,0.008064411489545398
2018-03-08,0.019571502666960727
2018-03-09,0.005885103639374556
2018-03-12,0.010446864439084047
2018-03-13,0.008064455823978633
2018-03-14,0.0014359496488487444
2018-03-15,0.0012977959627962221
2018-03-16,-0.0006820992029281658
2018-03-19,-0.009758229657828688
2018-03-20,0.008200282634668099
2018-03-21,-0.027202353684890546
2018-03-22,0.004777442209673133
2018-03-23,-0.0051742104401351074
2018-03-26,0.020664579643491443
2018-03-27,-0.005164705557585858
2018-03-28,-0.0011079040502141035
2018-03-29,0.007207261048385316
2018-04-02,-0.01038931348750971
2018-04-03,-0.016755789078847116
2018-04-04,0.011525950828694898
2018-04-05,0.007200568101589422
2018-04-06,-0.013326208597362887
2018-04-09,0.00724525956084654
2018-04-10,-0.035383223061668745
2018-04-11,0.01834059292532908
2018-04-12,-0.011006035148065418
2018-04-13,0.0037571133642055887
2018-04-16,-0.00273536930020557
2018-04-17,0.018047838071048483
2018-04-18,-0.008580238394433115
2018-04-19,-0.01709442859785648
2018-04-20,-0.0058218238129604805
2018-04-23,0.011564757823909533
2018-04-24,-0.008972053187615181
2018-04-25,-0.008980960300058016
2018-04-26,0.008178026654189319
2018-04-27,-0.011692600616811322
2018-04-30,0.008281640985162486
2018-05-01,-0.00924006957115231
2018-05-02,0.010140360098138013
2018-05-03,0.008133883817437404
