Date,WST
2015-11-11,-0.008557985985429117
2015-11-12,-0.01630397198552158
2015-11-13,0.007149634773579994
2015-11-16,0.009680587777092908
2015-11-17,0.007510250862510892
2015-11-18,-0.0009515925665690705
2015-11-19,-0.010954178284105609
2015-11-20,-0.0009629847682047776
2015-11-23,0.006908626674451135
2015-11-24,0.016275859505395562
2015-11-25,-0.0010990352836481865
2015-11-27,0.008016004733766513
2015-11-30,-0.016840580190044196
2015-12-01,0.01443311562239269
2015-12-02,-0.003596305466503247
2015-12-03,-0.02745932816523977
2015-12-04,0.013229804239218712
2015-12-07,-0.010350023080171078
2015-12-08,0.020595315622767396
2015-12-09,-0.00945910352285284
2015-12-10,0.003342172142642319
2015-12-11,-0.023159907668818702
2015-12-14,-0.0025980912460608074
2015-12-15,0.0073263470935307495
2015-12-16,0.012445721780336427
2015-12-17,-0.009419140857978237
2015-12-18,-0.02304608649042439
2015-12-21,0.0019797375573311626
2015-12-22,0.005432934302417758
2015-12-23,-0.0024561123983464217
2015-12-24,0.011490599050097972
2015-12-28,0.007464847629770732
2015-12-29,0.0016110240915876428
2015-12-30,-0.0032164834422655497
2015-12-31,-0.028396096775962665
2016-01-04,-0.043507325398233654
2016-01-05,-0.012673788188211854
2016-01-06,0.006682022609517224
2016-01-07,-0.022008590348656765
2016-01-08,-0.009823405416076736
2016-01-11,-0.004328711058286694
2016-01-12,0.015579595101345323
2016-01-13,-0.004637938074795289
2016-01-14,0.018100366426398562
2016-01-15,-0.008114318200330484
2016-01-19,0.014227458502044987
2016-01-20,0.020690732777520093
2016-01-21,-0.02422272538277781
2016-01-22,0.020070623526544873
2016-01-25,-0.012081450510984748
2016-01-26,0.0005240196388223151
2016-01-27,-0.008031933062231156
2016-01-28,-0.031156667769217994
2016-01-29,0.03960748711983619
2016-02-01,-0.002272098533282141
2016-02-02,-0.003678122649192872
2016-02-03,-0.0003516965012105855
2016-02-04,-0.014421431275636887
2016-02-05,-0.02462516396023373
2016-02-08,0.020855901230381724
2016-02-09,-0.0046592011943698
2016-02-10,0.002160450173154249
2016-02-11,-0.01832555190025975
2016-02-12,0.009883212344283798
2016-02-16,0.020478235064342876
2016-02-17,0.009944796919967747
2016-02-18,-0.011957074629716957
2016-02-19,0.053746280132544566
2016-02-22,0.004053546691437537
2016-02-23,0.00319575034896169
2016-02-24,0.03521116863939655
2016-02-25,0.012309831043104236
2016-02-26,0.006559957451933496
2016-02-29,-0.014147172218329396
2016-03-01,0.025475710613735103
2016-03-02,0.0034592136770752457
2016-03-03,0.00517059244441076
2016-03-04,0.005456019268472723
2016-03-07,0.005581241116211499
2016-03-08,-0.014184359553372494
2016-03-09,0.0034407580945738925
2016-03-10,-0.004208252130098344
2016-03-11,0.019252087786955974
2016-03-14,-0.003992919473736034
2016-03-15,-0.0029293143369816255
2016-03-16,0.00046399800364715915
2016-03-17,0.0007728491400067483
2016-03-18,0.011274224241480946
2016-03-21,-0.0012216594656541124
2016-03-22,0.014831449426304433
2016-03-23,-0.015067282064771703
2016-03-24,-0.0003055358413439624
2016-03-28,0.016678873888199552
2016-03-29,0.036574861182615326
2016-03-30,-0.005953321295195879
2016-03-31,0.012562365431689315
2016-04-01,0.01803225957310417
2016-04-04,-0.00850242669577106
2016-04-05,-0.008431709302091694
2016-04-06,0.0063412577211496846
2016-04-07,-0.013319793500563226
2016-04-08,0.005951478457984827
2016-04-11,-0.00909124308372955
2016-04-12,0.0209702056397858
2016-04-13,0.012836926463755116
2016-04-14,0.0018308060000373771
2016-04-15,0.0022494811155397976
2016-04-18,0.005759737397316833
2016-04-19,0.005168279183444202
2016-04-20,-0.0001387634106884139
2016-04-21,-0.0025020375819078122
2016-04-22,0.008360165043199252
2016-04-25,-0.0013818450494574863
2016-04-26,-0.004427607949225809
2016-04-27,0.002084263350920157
2016-04-28,0.0023581205497851254
2016-04-29,-0.01480562301949817
2016-05-02,0.009129202972742112
2016-05-03,-0.015588038188150244
2016-05-04,-0.010179441505653863
2016-05-05,0.009712825315380647
2016-05-06,-0.004243945460063792
2016-05-09,0.012217993258079263
2016-05-10,0.00813999812990751
2016-05-11,0.006264996264739198
2016-05-12,-0.013973804753987684
2016-05-13,0.005472364553467113
2016-05-16,0.022048681295803174
2016-05-17,-0.02880951475109972
2016-05-18,0.0009841210056011906
2016-05-19,0.0008429088615187208
2016-05-20,0.02062839142102435
2016-05-23,-0.005912230178660605
2016-05-24,0.02392822689225005
2016-05-25,-0.003107008666868416
2016-05-26,-0.0013549626791637959
2016-05-27,0.011940449413050613
2016-05-31,0.0067043805713944415
2016-06-01,0.0014648590994370547
2016-06-02,0.007181829519891325
2016-06-03,-0.006338651955557273
2016-06-06,0.001727887871070477
2016-06-07,0.011806798640096039
2016-06-08,0.010489382024698735
2016-06-09,0.00454115378367681
2016-06-10,-0.010204491546437544
2016-06-13,-0.010439900653605005
2016-06-14,-0.005933897687212308
2016-06-15,-0.006500132258261071
2016-06-16,0.0020027562800233323
2016-06-17,-0.015325212650895259
2016-06-20,0.012992031183866048
2016-06-21,-0.0028051054416556864
2016-06-22,0.00656436282077566
2016-06-23,0.0083855292569468
2016-06-24,-0.03841080882721448
2016-06-27,-0.017295619972902743
2016-06-28,0.03422269017129431
2016-06-29,0.00324134749562921
2016-06-30,0.021540159215416965
2016-07-01,0.010015666545994728
2016-07-05,-0.009785954832771115
2016-07-06,0.0010542841944949366
2016-07-07,0.004343822609614412
2016-07-08,0.012844028914402283
2016-07-11,0.005823068560710576
2016-07-12,0.010806514902498288
2016-07-13,-0.008272968372718958
2016-07-14,0.004748626216104279
2016-07-15,-0.006386674290399519
2016-07-18,-0.0028325262990944733
2016-07-19,-0.00012883013990283576
2016-07-20,0.013429371988169292
2016-07-21,-0.013633936522120527
2016-07-22,0.007880109364681864
2016-07-25,-0.006664669875338647
2016-07-26,0.007225797397399036
2016-07-27,0.004739661881973722
2016-07-28,0.02001801585250318
2016-07-29,0.0034997497645421483
2016-08-01,0.008345700024072311
2016-08-02,-0.0017290474816747947
2016-08-03,0.001856100926012072
2016-08-04,0.006669914901757057
2016-08-05,0.002822326405409248
2016-08-08,-0.013336907765663208
2016-08-09,0.008556593360088183
2016-08-10,0.003319834211793715
2016-08-11,-0.002573538786305729
2016-08-12,-0.004791511951956484
2016-08-15,0.002222368823318055
2016-08-16,-0.011949132450538191
2016-08-17,-0.0011221288927162343
2016-08-18,0.012605964548897175
2016-08-19,0.0077654419956376675
2016-08-22,-0.0024459819151188
2016-08-23,-0.002697331967321581
2016-08-24,-0.003442578776277516
2016-08-25,-0.00012348161368491706
2016-08-26,0.006292700012894281
2016-08-29,0.012874003200889383
2016-08-30,-0.001936822807283467
2016-08-31,-0.0075200037318504664
2016-09-01,-0.0012216559023731088
2016-09-02,0.028141036427869137
2016-09-06,-0.006307116475825825
2016-09-07,-0.0005985169126569989
2016-09-08,-0.0112644477143381
2016-09-09,-0.028117922496229353
2016-09-12,0.026811220864301877
2016-09-13,-0.02659682303760058
2016-09-14,0.007610621279059426
2016-09-15,0.02154531511482327
2016-09-16,-0.013454513147185043
2016-09-19,-0.0008600919374563976
2016-09-20,0.0
2016-09-21,-0.07808666106282458
2016-09-22,-0.004668306450570148
2016-09-23,-0.027740379176923735
2016-09-26,-0.01047562123160628
2016-09-27,0.023958935318471708
2016-09-28,0.01700398885470844
2016-09-29,-0.013643651250149658
2016-09-30,0.010306679039256084
2016-10-03,-0.0002683918504089444
2016-10-04,-0.016514498320645554
2016-10-05,0.009829463039422004
2016-10-06,0.012707674682846282
2016-10-07,0.007075297502750821
2016-10-10,0.002120589653052063
2016-10-11,-0.018915648231202065
2016-10-12,-0.002965766069808473
2016-10-13,-0.011899950675767546
2016-10-14,-0.0031473957349660298
2016-10-17,-0.0013753550782478197
2016-10-18,0.004957599011665703
2016-10-19,-0.0032887257074674103
2016-10-20,-0.003300226144835272
2016-10-21,-0.011173854941969319
2016-10-24,0.006835872867823278
2016-10-25,-0.014410135463274854
2016-10-26,-0.007872895759011067
2016-10-27,0.026215149533454163
2016-10-28,0.01215161353225902
2016-10-31,0.03724375258399393
2016-11-01,-0.023280181614783402
2016-11-02,0.0022892274937831303
2016-11-03,0.002956049299198682
2016-11-04,0.009912667520044716
2016-11-07,0.026794438224273298
2016-11-08,0.0020663895219457107
2016-11-09,-0.00012870553269483942
2016-11-10,-0.0007734483940523562
2016-11-11,0.0006448192851318257
2016-11-14,-0.004255073512956176
2016-11-15,0.027065282518567324
2016-11-16,0.00277426094519706
2016-11-17,0.008298767911285587
2016-11-18,-0.0006234829277032006
2016-11-21,0.00212086995328864
2016-11-22,0.002739422746299791
2016-11-23,0.012045286643531217
2016-11-25,0.006625769879650578
2016-11-28,-0.004387849619007178
2016-11-29,0.008080036747754482
2016-11-30,-0.014452200019893002
2016-12-01,-0.017621734752580775
2016-12-02,0.01066268837712192
2016-12-05,0.011045847576267365
2016-12-06,0.023692786786069897
2016-12-07,0.0010790148915753583
2016-12-08,0.008984612078877241
2016-12-09,-0.00023780490937308496
2016-12-12,0.0028502269633825517
2016-12-13,0.00035512604226273226
2016-12-14,0.0021305585969269014
2016-12-15,0.007559585823016635
2016-12-16,-0.00785473132664749
2016-12-19,0.004490618840110372
2016-12-20,-0.00894043884362239
2016-12-21,0.004391998239203998
2016-12-22,-0.008272446951075652
2016-12-23,0.001549286016892193
2016-12-27,0.00892283571436936
2016-12-28,-0.0005894958956557117
2016-12-29,0.005663946770374073
2016-12-30,-0.004693095706863271
2017-01-03,-0.008959130978577479
2017-01-04,0.014630283952233647
2017-01-05,-0.0031651164817650956
2017-01-06,0.01881681778707467
2017-01-09,0.002424144123100991
2017-01-10,0.009903150950688389
2017-01-11,-0.01972636813912021
2017-01-12,0.00046552629958207525
2017-01-13,-0.00011653322971572067
2017-01-17,-0.018749216693821236
2017-01-18,0.00106812446964355
2017-01-19,-0.007469079838532067
2017-01-20,-0.002149840666705871
2017-01-23,-0.013645995127988586
2017-01-24,0.023058101328356617
2017-01-25,0.0029655113932332
2017-01-26,-0.008988781582864758
2017-01-27,-0.0010738347149557015
2017-01-30,-0.0032264688701784117
2017-01-31,0.014383819993834646
2017-02-01,-0.0015359155191699836
2017-02-02,0.00047309468066436544
2017-02-03,0.02235632467474913
2017-02-06,-0.009371854697261095
2017-02-07,0.00046736500454525043
2017-02-08,0.003969187760867188
2017-02-09,0.0
2017-02-10,-0.0010466048824510077
2017-02-13,0.005936547954604743
2017-02-14,0.005901331540081989
2017-02-15,0.00034492518096596037
2017-02-16,-0.05634741149152411
2017-02-17,0.013039070592042012
2017-02-21,0.00409017627238506
2017-02-22,-0.0027557680129324247
2017-02-23,0.006367143805305675
2017-02-24,0.004297583435703745
2017-02-27,-0.004516454151174187
2017-02-28,-0.015283792619683823
2017-03-01,0.023887324684216615
2017-03-02,-0.017764125898951266
2017-03-03,-0.01483030981862321
2017-03-06,-0.003915913421511541
2017-03-07,-0.0024573088433776924
2017-03-08,-0.00862167054264018
2017-03-09,0.009938945141391153
2017-03-10,0.0011072460255636685
2017-03-13,0.007126781731630949
2017-03-14,-0.0035381271417818105
2017-03-15,0.015550415612993973
2017-03-16,-0.008680895929454868
2017-03-17,0.005959631348786409
2017-03-20,-0.0007255224730562393
2017-03-21,-0.030490171152397605
2017-03-22,-0.003993420732730679
2017-03-23,-0.002881456344632216
2017-03-24,0.018220292387812753
2017-03-27,0.0008638792511832527
2017-03-28,0.0046856793048437595
2017-03-29,0.0025773243087294784
2017-03-30,0.0031826737613709355
2017-03-31,-0.00414878336000557
2017-04-03,0.004656204380545592
2017-04-04,-0.01426996446497164
2017-04-05,-0.008290042530558983
2017-04-06,0.00024933657261794195
2017-04-07,-0.007733484099937127
2017-04-10,-0.006662489588162734
2017-04-11,0.0037966141728995595
2017-04-12,-0.001890879618025032
2017-04-13,-0.007073596760731271
2017-04-17,0.010193629800798076
2017-04-18,0.007189800972238425
2017-04-19,0.009392515452196548
2017-04-20,0.01575687365505285
2017-04-21,0.0003664040531472512
2017-04-24,0.006593240334306305
2017-04-25,0.005216146843590064
2017-04-26,0.013635813887375337
2017-04-27,0.10345243855951125
2017-04-28,-0.007120845901767536
2017-05-01,0.01271363806796888
2017-05-02,0.01148048568191573
2017-05-03,0.0011668471649839418
2017-05-04,0.01515150004337551
2017-05-05,0.007723631539278131
2017-05-08,-0.0032105042989485355
2017-05-09,-0.007273527344585529
2017-05-10,-0.006803686016026322
2017-05-11,-0.00010529376381562816
2017-05-12,-0.004848321338168482
2017-05-15,0.012073705068095464
2017-05-16,0.007220896265661025
2017-05-17,-0.0022858493102689836
2017-05-18,-0.00989281531184627
2017-05-19,0.0024193089409099144
2017-05-22,0.0028328712130569755
2017-05-23,-0.0029298125804463337
2017-05-24,0.0033577846570727043
2017-05-25,0.008889597881987843
2017-05-26,0.005908567076759574
2017-05-30,0.00329733393579712
2017-05-31,-0.0034921449896261336
2017-06-01,0.01927446916518205
2017-06-02,0.0004045354282151692
2017-06-05,0.0028301272800217436
2017-06-06,0.00040315160207704537
2017-06-07,0.0019145934851036994
2017-06-08,-0.006335580975449062
2017-06-09,-0.008804519289723811
2017-06-12,-0.018889538558761076
2017-06-13,0.016026777895177924
2017-06-14,-0.0069650543158081835
2017-06-15,-0.007323156844417533
2017-06-16,-0.0028057408859869515
2017-06-19,0.010524471541433433
2017-06-20,-0.00938364468205688
2017-06-21,0.005100430646796328
2017-06-22,-0.001035620437434548
2017-06-23,-0.0004145637994500406
2017-06-26,0.0026964736319494698
2017-06-27,-0.009205751457202815
2017-06-28,0.004593490124069843
2017-06-29,-0.01880924648591875
2017-06-30,0.0010591756238105265
2017-07-03,-0.011531902945694061
2017-07-05,0.009204740442587012
2017-07-06,-0.005939044880481803
2017-07-07,0.021337862500431015
2017-07-10,-0.024548373161946135
2017-07-11,0.002784342342840196
2017-07-12,0.004699041732837195
2017-07-13,-0.004570613646770361
2017-07-14,-0.00032031497890816496
2017-07-17,0.002032243477847029
2017-07-18,0.0019214489852117378
2017-07-19,0.0019176806602367868
2017-07-20,-0.00595497599763084
2017-07-21,-0.005134687419441897
2017-07-24,0.009999934315667813
2017-07-25,0.005642616344360585
2017-07-26,-0.018949951344797933
2017-07-27,-0.004424297125626642
2017-07-28,-0.029373231397544775
2017-07-31,-0.009492274097493203
2017-08-01,-0.010146374006945846
2017-08-02,-0.0048973325397081435
2017-08-03,0.001602262870249227
2017-08-04,-0.01268429883303801
2017-08-07,0.007639066524852023
2017-08-08,-0.004020504989243889
2017-08-09,-0.00403637342370089
2017-08-10,-0.01933776059591208
2017-08-11,0.0028341327681342676
2017-08-14,0.002001929450567541
2017-08-15,0.003759899461157179
2017-08-16,0.0066727153238843595
2017-08-17,-0.00790791596705398
2017-08-18,-0.0018753231416418492
2017-08-21,0.0015266778188309793
2017-08-22,0.006918764757131157
2017-08-23,-0.015488801336158597
2017-08-24,0.01265662838165893
2017-08-25,-0.002102482361762026
2017-08-28,-0.008545081071150706
2017-08-29,0.004486384307668567
2017-08-30,0.00999062104962678
2017-08-31,0.012917253603280443
2017-09-01,0.005170346649775004
2017-09-05,0.00045732779849427807
2017-09-06,0.015766078317531074
2017-09-07,0.004048891469960125
2017-09-08,0.024195822980912718
2017-09-11,-0.0009838533611363776
2017-09-12,-0.00032855989761826354
2017-09-13,-0.003504532820730377
2017-09-14,0.007583278348360922
2017-09-15,0.04613865660678296
2017-09-18,0.00875838501455517
2017-09-19,-0.02263576985561544
2017-09-20,0.0012689897079485313
2017-09-21,-0.00580901069970341
2017-09-22,0.011473412769132496
2017-09-25,0.0005254513222159307
2017-09-26,-0.0006302433268692287
2017-09-27,0.005567506780663534
2017-09-28,0.006058378372010509
2017-09-29,-0.000519206028677277
2017-10-02,0.0032207496104135203
2017-10-03,-0.02019248509325211
2017-10-04,0.003910167619405547
2017-10-05,-0.0015791803448852448
2017-10-06,0.0064319153804694995
2017-10-09,-0.014457638954585184
2017-10-10,0.004677226342588936
2017-10-11,-0.0059253614602245985
2017-10-12,0.011814911638031722
2017-10-13,0.0011569436059402083
2017-10-16,0.005254253620723848
2017-10-17,-0.0264842346156966
2017-10-18,-0.006344146419808294
2017-10-19,-0.001406710184444604
2017-10-20,0.016905064358478716
2017-10-23,-0.01417299212194878
2017-10-24,-0.0010810904939271282
2017-10-25,-0.008224045951686465
2017-10-26,0.10125480492331329
2017-10-27,0.002278708962996756
2017-10-30,0.001877960621191832
2017-10-31,0.0004935905755294456
2017-11-01,-0.005029564191070035
2017-11-02,-0.008821503854452017
2017-11-03,0.009499975992191212
2017-11-06,-0.0034669645263412097
2017-11-07,0.0043738328102291835
2017-11-08,0.0019792580750370714
2017-11-09,0.001876631141602747
2017-11-10,0.002169098389359192
2017-11-13,-0.0001967919375313043
2017-11-14,-0.007674780327582287
2017-11-15,-0.024591195500132224
2017-11-16,0.0033548590404313128
2017-11-17,0.0026342042151228373
2017-11-20,0.0026273624372517013
2017-11-21,0.00574490509123593
2017-11-22,-0.012125554066429456
2017-11-24,-0.011361166384947219
2017-11-27,-0.002565173245681951
2017-11-28,-0.008846941255373664
2017-11-29,0.03663726020864133
2017-11-30,0.0005003851344822507
2017-12-01,-0.00820554565137388
2017-12-04,0.0028248266606951677
2017-12-05,0.0010063339239414493
2017-12-06,-0.0030151806801432812
2017-12-07,0.0042340192853491665
2017-12-08,0.00020074373315659422
2017-12-11,-0.005520168851484986
2017-12-12,-0.0008073489671789336
2017-12-13,-0.002626616427190309
2017-12-14,-0.005063683726952317
2017-12-15,0.004988041738690274
2017-12-18,-0.0012155936579388849
2017-12-19,0.010546909695346995
2017-12-20,0.006522530372947699
2017-12-21,-0.0054836830159422645
2017-12-22,-0.00210520357592181
2017-12-26,-0.003515996116801756
2017-12-27,0.002015936859943057
2017-12-28,-0.0037224913428923756
2017-12-29,-0.0035344602370459555
2018-01-02,0.00841161523016476
2018-01-03,0.001206186912836582
2018-01-04,-0.0003009675707049686
2018-01-05,0.012551314950514536
2018-01-08,0.005652612710646876
2018-01-09,0.008874588866649269
2018-01-10,-0.020525577823136354
2018-01-11,-0.011176756205264038
2018-01-12,-0.013623952826971597
2018-01-16,0.0009207499007082287
2018-01-17,0.017095022100691137
2018-01-18,-0.007749761766757346
2018-01-19,0.020488911601718174
2018-01-22,-0.003279818155090042
2018-01-23,0.000997220848441449
2018-01-24,-0.000797075264333591
2018-01-25,0.007178465630804931
2018-01-26,0.004949580066434089
2018-01-29,0.008668217737482165
2018-01-30,-0.015820199719793204
2018-01-31,-0.005755122980749872
2018-02-01,-0.0005987634284368992
2018-02-02,-0.013281515985714698
2018-02-05,-0.03582637547740963
2018-02-06,-0.010496539541099414
2018-02-07,-0.0006362627346773175
2018-02-08,-0.040229515393087834
2018-02-09,0.009179437452111694
2018-02-12,0.007780958691678164
2018-02-13,0.01130912369003223
2018-02-14,0.021935319620438376
2018-02-15,-0.07049634120088799
2018-02-16,-0.010074807253776408
2018-02-20,0.02504308535812183
2018-02-21,-0.02833580883602005
2018-02-22,-0.0039033954017252404
2018-02-23,-0.0020744637810846678
2018-02-26,-0.003927198460435766
2018-02-27,0.0119431341760603
2018-02-28,-0.0005728526882736729
2018-03-01,-0.019032618674528212
2018-03-02,0.002104015947917093
2018-03-05,0.01702812248655916
2018-03-06,0.028440406161793996
2018-03-07,-0.008362744582414816
2018-03-08,0.008208739761796036
2018-03-09,0.026544650009044712
2018-03-12,-0.00032596645192639606
2018-03-13,0.0006520606108288973
2018-03-14,0.0010862291386246614
2018-03-15,-0.009330570339054822
2018-03-16,-0.0036141259472435294
2018-03-19,-0.01033186970758182
2018-03-20,0.009662219947264461
2018-03-21,-0.010009979571855898
2018-03-22,-0.012444330915916124
2018-03-23,-0.030940559263611833
2018-03-26,0.01474505479042687
2018-03-27,-0.012929338812220581
2018-03-28,0.002666735942723486
2018-03-29,0.020693146703603116
2018-04-02,-0.03613075508204833
2018-04-03,-0.012103492055801524
2018-04-04,0.021767785824508445
2018-04-05,-0.010244620740036625
2018-04-06,-0.019995372683161317
2018-04-09,0.015842536785300565
2018-04-10,0.029773068301673256
2018-04-11,0.0019506230400367919
2018-04-12,0.009275141026817257
2018-04-13,0.008168645495935545
2018-04-16,0.0072023130500302734
2018-04-17,0.02014332159112575
2018-04-18,0.008775936883797852
2018-04-19,-0.0021749610460432
2018-04-20,-0.008064463366216468
2018-04-23,0.010657068235491618
2018-04-24,0.00010857273720765725
2018-04-25,-0.0432610726449032
2018-04-26,0.024199444609299903
2018-04-27,-0.013422130385470465
2018-04-30,-0.008208039867622197
2018-05-01,-0.005101505075253754
2018-05-02,-0.02438458838363844
2018-05-03,0.005722699842371615
