Date,LMT
2016-05-04,0.0055814653364445466
2016-05-05,0.009025030615124274
2016-05-06,0.00890256796723854
2016-05-09,0.00024977138090487294
2016-05-10,0.016810793398274404
2016-05-11,-0.010353627298928414
2016-05-12,0.012860191048793768
2016-05-13,-0.011513049008099685
2016-05-16,0.0035107496331514554
2016-05-17,-0.005926690772157572
2016-05-18,0.0002071425528096249
2016-05-19,-0.011135216711191331
2016-05-20,0.004939553615907588
2016-05-23,-0.002291045228090538
2016-05-24,0.006054046031255478
2016-05-25,-0.0005398059577947922
2016-05-26,0.0029066050509880537
2016-05-27,0.0008337808325624696
2016-05-31,-0.016077282150734673
2016-06-01,0.007831452112678772
2016-06-02,-0.0010500477216810467
2016-06-03,0.004582825120786893
2016-06-06,0.002009101152061321
2016-06-07,0.0004177032772081368
2016-06-08,0.0036744319008870097
2016-06-09,0.0012063686861121248
2016-06-10,-0.0003740778450285198
2016-06-13,-0.010931489412716933
2016-06-14,0.007354185934496105
2016-06-15,-0.0010430319313452507
2016-06-16,0.0017540521125989361
2016-06-17,-0.009630394405641396
2016-06-20,0.004546316408140294
2016-06-21,-0.0003770977634671713
2016-06-22,-0.0015931067561667511
2016-06-23,0.007683870220022815
2016-06-24,-0.0012500575668487057
2016-06-27,-0.0017103914761453787
2016-06-28,0.006769886627918664
2016-06-29,0.013158103011022604
2016-06-30,0.016757260456484735
2016-07-01,0.0047548889495026
2016-07-05,0.000641532224884056
2016-07-06,0.00228457514567193
2016-07-07,-0.0012398435465749147
2016-07-08,0.008528092773398388
2016-07-11,0.009884814838864164
2016-07-12,0.0012183049346257135
2016-07-13,0.004711795623679738
2016-07-14,0.00039016526350632574
2016-07-15,0.003828600814037131
2016-07-18,-0.0026852556348450074
2016-07-19,0.010417983680284681
2016-07-20,-0.008842873115635586
2016-07-21,-0.009857149612245819
2016-07-22,0.012473424518472775
2016-07-25,-0.006568103611573006
2016-07-26,-0.003364262456240996
2016-07-27,-0.002355190757762471
2016-07-28,0.0015347126783444853
2016-07-29,-0.007150029170446048
2016-08-01,0.008348785039771212
2016-08-02,0.00847600980609986
2016-08-03,-0.0005837221801774373
2016-08-04,0.003504001849709004
2016-08-05,0.00985444976643568
2016-08-08,-0.00038417985149952205
2016-08-09,0.0018066219643539938
2016-08-10,0.0024550077993041874
2016-08-11,0.00474560937977353
2016-08-12,0.0061323896921530174
2016-08-15,0.008896517201552712
2016-08-16,-0.03651024361976851
2016-08-17,-0.004401061049230104
2016-08-18,-0.0008605543757164158
2016-08-19,-0.0050895633712707555
2016-08-22,0.0003148213600161487
2016-08-23,-0.0175060364920977
2016-08-24,-0.006526268144023684
2016-08-25,0.001652192880763348
2016-08-26,-0.01645643444257916
2016-08-29,-0.0005726953703296678
2016-08-30,-0.013188019466002565
2016-08-31,0.01470034919582175
2016-09-01,0.0026342416758873277
2016-09-02,-0.0011904627549078617
2016-09-06,-0.0013153050830623236
2016-09-07,-0.0067077443713188245
2016-09-08,0.0010772495629747247
2016-09-09,-0.015271189248517558
2016-09-12,0.0036142327514501194
2016-09-13,-0.005820688871153057
2016-09-14,0.0
2016-09-15,0.007076319539639275
2016-09-16,-0.006859496283534883
2016-09-19,0.01444531126964077
2016-09-20,-0.0016608255487456924
2016-09-21,0.013888981052856186
2016-09-22,0.01148409789504079
2016-09-23,-0.003162873442964398
2016-09-26,-0.0012611552529353531
2016-09-27,0.001058997947075646
2016-09-28,-0.00016262404972677835
2016-09-29,-0.013875988811773543
2016-09-30,-0.010811093846752495
2016-10-03,0.003587235706337122
2016-10-04,-0.014464678702371336
2016-10-05,-0.0021088858803006705
2016-10-06,-0.007945979947988402
2016-10-07,-0.005070069877795569
2016-10-10,-0.0010274635744403904
2016-10-11,-0.0061726879060513
2016-10-12,0.0010783613981779627
2016-10-13,0.003834728526849851
2016-10-14,-0.0018028055671679422
2016-10-17,0.0008596710764041671
2016-10-18,8.606672268984816e-05
2016-10-19,-0.0019760606439021
2016-10-20,-0.0021520188427641695
2016-10-21,-0.005650855610595973
2016-10-24,0.007114428952000207
2016-10-25,0.07365633250408266
2016-10-26,0.0033297666903311374
2016-10-27,-0.006237747199917321
2016-10-28,-0.0021324242828857365
2016-10-31,-0.006532348112498587
2016-11-01,-0.005682190621201677
2016-11-02,0.0005304521439402077
2016-11-03,-0.02615156863995516
2016-11-04,-0.010138200223594684
2016-11-07,0.012654592951304444
2016-11-08,-0.0003342716241397925
2016-11-09,0.05965946426795887
2016-11-10,0.015031835267500515
2016-11-11,0.007385518742509145
2016-11-14,0.03113765543104452
2016-11-15,-0.004901815133496301
2016-11-16,-0.009701687040884255
2016-11-17,-0.00026603540446468177
2016-11-18,-0.0007217875033929122
2016-11-21,0.0012543210461171128
2016-11-22,0.004707591623743568
2016-11-23,-0.0009825971482453344
2016-11-25,0.005748822319665559
2016-11-28,3.781335559049914e-05
2016-11-29,0.009352197845298615
2016-11-30,-0.004989266147748639
2016-12-01,0.004335586347614662
2016-12-02,0.004579565142006192
2016-12-05,-0.0025780862313584674
2016-12-06,-0.0034841510684868737
2016-12-07,0.001428510309250175
2016-12-08,-0.026766216771073936
2016-12-09,0.0010799807381460802
2016-12-12,-0.024736904875506505
2016-12-13,-0.005610333913996235
2016-12-14,0.0024236845117933115
2016-12-15,-0.006539713033668515
2016-12-16,-0.0022742183341017963
2016-12-19,0.008397435872963488
2016-12-20,0.006146059975762563
2016-12-21,-0.004768736917242333
2016-12-22,0.001108763808884694
2016-12-23,-0.012697724751480455
2016-12-27,0.005088441819231182
2016-12-28,-0.005102489750111627
2016-12-29,0.004046847181272906
2016-12-30,-0.002593807596777853
2017-01-03,0.013482919623356793
2017-01-04,0.0026845300647693193
2017-01-05,0.00783498433499319
2017-01-06,0.0073054728387031975
2017-01-09,-0.00015506773809048635
2017-01-10,-0.0063614296352113575
2017-01-11,-0.004059544155126993
2017-01-12,-0.009838242151043342
2017-01-13,0.007560840697094839
2017-01-17,-0.0016110389967461947
2017-01-18,-0.00019664224906434935
2017-01-19,0.01165047011400655
2017-01-20,0.002723531097701626
2017-01-23,-0.0009704763735789435
2017-01-24,-0.017748588813321753
2017-01-25,-0.007552396677193096
2017-01-26,0.015816922511046938
2017-01-27,-0.005765692657105137
2017-01-30,-0.0026429727115778734
2017-01-31,-0.005932615314157563
2017-02-01,-0.0017109447051085747
2017-02-02,0.004264448794079723
2017-02-03,0.00988243788777865
2017-02-06,0.003340477133835229
2017-02-07,0.004151747290878749
2017-02-08,0.0014429922000662732
2017-02-09,0.005686898401727536
2017-02-10,0.009101171074979097
2017-02-13,0.006908523622236151
2017-02-14,0.0008006875971153793
2017-02-15,0.003427817083988982
2017-02-16,0.007097768477593469
2017-02-17,7.520415950246218e-05
2017-02-21,0.0011684192475645006
2017-02-22,0.0009787397064140446
2017-02-23,-0.004024009925891137
2017-02-24,0.0043422787587379386
2017-02-27,0.01960763200655591
2017-02-28,-0.010320590165605603
2017-03-01,0.006752292836578411
2017-03-02,-0.005179313356937443
2017-03-03,0.0028838454720230278
2017-03-06,-0.00014929842488742295
2017-03-07,0.004930771288260916
2017-03-08,-0.004906578073970214
2017-03-09,0.0035857514600563523
2017-03-10,-7.43230199850009e-05
2017-03-13,0.001972635801709144
2017-03-14,-0.004420639759212808
2017-03-15,0.00537339722225294
2017-03-16,-0.005567158984414733
2017-03-17,0.015077854438009686
2017-03-20,0.00018386685167226524
2017-03-21,-0.011138526116248992
2017-03-22,0.0015613235613431975
2017-03-23,0.0002968978399027211
2017-03-24,-0.007717756335265502
2017-03-27,-0.0009723115649054037
2017-03-28,0.007336097155710375
2017-03-29,-0.0032700107144731927
2017-03-30,0.00857495538958819
2017-03-31,-0.01086761012395232
2017-04-03,0.004036019446765238
2017-04-04,0.0032752242130706932
2017-04-05,-0.009570933134322335
2017-04-06,0.00048670842755682564
2017-04-07,0.011680786556229394
2017-04-10,-0.004440679510002377
2017-04-11,0.004609292190383307
2017-04-12,-0.006512261106229045
2017-04-13,-0.001899367896748605
2017-04-17,0.00701498751629992
2017-04-18,-0.0040758436906496165
2017-04-19,0.0031624563611785117
2017-04-20,0.008233517245977762
2017-04-21,0.004561129416675858
2017-04-24,0.011424728289363584
2017-04-25,-0.022410442712783585
2017-04-26,0.0012225266853127525
2017-04-27,0.002922007798707993
2017-04-28,-0.00623300108892344
2017-05-01,-0.003785412806005417
2017-05-02,0.0039487223506247116
2017-05-03,0.000408146089277972
2017-05-04,0.003375608927099538
2017-05-05,0.009315647423194573
2017-05-08,-0.001941201487587696
2017-05-09,0.005027238239023291
2017-05-10,-0.0077773459222788555
2017-05-11,0.0012882747042726184
2017-05-12,-0.003050593049674477
2017-05-15,0.0040181955550266935
2017-05-16,-0.0025699428238552535
2017-05-17,-0.008871792462438965
2017-05-18,-0.007131226757655984
2017-05-19,0.020462080059749477
2017-05-22,0.01554300155117172
2017-05-23,0.004801279611045484
2017-05-24,0.006071264116135344
2017-05-25,0.007177275036714281
2017-05-26,0.0056370308051947315
2017-05-30,-0.006174052425993337
2017-05-31,0.0037133715010257973
2017-06-01,-0.0006048205889936931
2017-06-02,0.002847676660807652
2017-06-05,-0.005785242515747968
2017-06-06,-0.011601961518269754
2017-06-07,0.0018061776297200183
2017-06-08,0.0008648125626948833
2017-06-09,-0.002232954884809346
2017-06-12,-0.0003971174632370067
2017-06-13,0.005309047871869144
2017-06-14,0.0069692121210152
2017-06-15,0.0022475012899907387
2017-06-16,0.0006407319891801322
2017-06-19,0.004233174697365394
2017-06-20,0.002090211209047954
2017-06-21,0.00035341445924719217
2017-06-22,-0.009046171342127596
2017-06-23,0.0007486405441599064
2017-06-26,-0.0033492414019251626
2017-06-27,-0.0066860973300408855
2017-06-28,0.007882747930906708
2017-06-29,-0.011749038571271742
2017-06-30,0.003179766931935557
2017-07-03,0.004719102176014678
2017-07-05,0.01247652561782231
2017-07-06,-0.005099173466042828
2017-07-07,0.015091103589050414
2017-07-10,0.001297359536071685
2017-07-11,0.0029768210314689014
2017-07-12,-0.000209724686352053
2017-07-13,0.001396856746612718
2017-07-14,0.004777473726457204
2017-07-17,0.001249441688034647
2017-07-18,-0.005892401253604018
2017-07-19,0.013529039318567193
2017-07-20,-0.003440781339152932
2017-07-21,-0.001898804288639866
2017-07-24,0.00401246910226738
2017-07-25,-0.0015502018209321289
2017-07-26,6.884735741219394e-05
2017-07-27,-0.005934051632483395
2017-07-28,0.007913087094050697
2017-07-31,0.005922673567671843
2017-08-01,0.001780001674415388
2017-08-02,0.007005369405367112
2017-08-03,0.0038003061190758913
2017-08-04,0.00398910632820626
2017-08-07,0.0005045556240379501
2017-08-08,0.00992800534776106
2017-08-09,0.017060940775314393
2017-08-10,-0.006454433133065374
2017-08-11,0.0016486185200632608
2017-08-14,0.01260901104635348
2017-08-15,-0.0044866174271446235
2017-08-16,-0.0013063485499648086
2017-08-17,-0.014323132244294046
2017-08-18,-0.007365276704222823
2017-08-21,0.00895773087863172
2017-08-22,0.009672328977527123
2017-08-23,-0.00643019452239435
2017-08-24,-0.0007927915327226032
2017-08-25,0.0006609762310705314
2017-08-28,0.0026753255125606668
2017-08-29,0.014920325817605162
2017-08-30,-6.487867717941409e-05
2017-08-31,-0.0029711592205247106
2017-09-01,-0.010478255765441924
2017-09-05,3.278969587827696e-05
2017-09-06,-0.002481646120163994
2017-09-07,0.002985657411315179
2017-09-08,0.0018188342238449895
2017-09-11,0.0052163076694558
2017-09-12,-0.0024630629754966993
2017-09-13,-0.011622457067175684
2017-09-14,0.003797747158365894
2017-09-15,0.0031852834979391176
2017-09-18,0.004962209507664017
2017-09-19,0.006089500227047573
2017-09-20,0.007361456311197223
2017-09-21,0.0003572829075930706
2017-09-22,0.001720463247393722
2017-09-25,-0.005476891314158849
2017-09-26,0.00889621974298227
2017-09-27,0.0017771443338034931
2017-09-28,-0.0032247970361316547
2017-09-29,0.0037524499173453574
2017-10-02,0.0033515343622518845
2017-10-03,0.004914485935229029
2017-10-04,0.0005117121125735036
2017-10-05,0.00498357458528953
2017-10-06,0.005976094668637133
2017-10-09,0.0026544032753936797
2017-10-10,0.0012924597893528844
2017-10-11,0.0027696539129424824
2017-10-12,0.008035786937762968
2017-10-13,-0.005480788892983313
2017-10-16,-0.0014089188834774946
2017-10-17,-0.002100855635299159
2017-10-18,-0.008483380235005833
2017-10-19,0.004024590100685899
2017-10-20,0.009973613134763637
2017-10-23,0.0022814409322440277
2017-10-24,-0.023634175393957402
2017-10-25,-0.0022983892433589004
2017-10-26,-0.014531824562697193
2017-10-27,0.0003575987638446687
2017-10-30,0.0020450888948959633
2017-10-31,-0.0015221288586467763
2017-11-01,-0.005063140950226641
2017-11-02,0.013894454271897727
2017-11-03,-0.002798509542402905
2017-11-06,0.00029028009430831503
2017-11-07,0.010352211628892105
2017-11-08,0.007501205778337239
2017-11-09,-0.014447064637751694
2017-11-10,0.0002893232088876374
2017-11-13,0.005720862849960984
2017-11-14,0.002523946185581716
2017-11-15,-0.009880752747386534
2017-11-16,0.0064703010738631495
2017-11-17,-0.0094351384332938
2017-11-20,0.015983133960975282
2017-11-21,0.007277751584682246
2017-11-22,-0.00653145691156809
2017-11-24,0.0030173602018506163
2017-11-27,0.00278634796254984
2017-11-28,0.007293928941503713
2017-11-29,0.005485734202238746
2017-11-30,0.0011292584571169773
2017-12-01,-0.017391309419996115
2017-12-04,-0.005708639168129359
2017-12-05,-0.005259789379164714
2017-12-06,0.005900153474212466
2017-12-07,0.007853822995779858
2017-12-08,0.00454753091579807
2017-12-11,0.0010133085591157442
2017-12-12,-0.000885938794864205
2017-12-13,0.006015088456767126
2017-12-14,-0.0024541362135216405
2017-12-15,0.018327114687856527
2017-12-18,-0.00018601568021081594
2017-12-19,-0.008643783365489432
2017-12-20,-0.0070319590075813565
2017-12-21,-0.0016680879863684162
2017-12-22,0.002648212705834263
2017-12-26,0.001509367878745893
2017-12-27,0.0029198614278485024
2017-12-28,0.00832699727895414
2017-12-29,-0.0032601808558370138
2018-01-02,-0.007817581342353108
2018-01-03,0.008381611317910043
2018-01-04,0.01715390216069279
2018-01-05,0.009059635000673971
2018-01-08,-0.004610314017863715
2018-01-09,0.0071615174198889076
2018-01-10,0.0016332729923442812
2018-01-11,0.0002416676122329875
2018-01-12,0.015462428135590844
2018-01-16,-0.01826028815799363
2018-01-17,0.014389096089817643
2018-01-18,-0.005554813762427946
2018-01-19,-0.003002652838975939
2018-01-22,-0.009035984821088472
2018-01-23,-0.0009122678297044384
2018-01-24,0.005445872839781041
2018-01-25,0.012799107119724429
2018-01-26,0.030413548720047645
2018-01-29,0.018904070168765275
2018-01-30,-0.002930862535491685
2018-01-31,0.012728705733054735
2018-02-01,0.007129490434894192
2018-02-02,-0.013207171565829623
2018-02-05,-0.04593665538213476
2018-02-06,0.00335859861659471
2018-02-07,0.02322351040774806
2018-02-08,-0.032220871929131034
2018-02-09,0.021298313814816172
2018-02-12,0.01285812889205351
2018-02-13,0.012781451656399767
2018-02-14,0.012648848119855671
2018-02-15,0.01787652661172623
2018-02-16,-0.0013020692340716122
2018-02-20,-0.005103752516845139
2018-02-21,-0.004544557703770491
2018-02-22,-0.004620981989952089
2018-02-23,0.009228933722227994
2018-02-26,2.8023354040618287e-05
2018-02-27,-0.0014778272462605546
2018-02-28,-0.010472461274739442
2018-03-01,-0.036176203228160064
2018-03-02,0.005975785817687651
2018-03-05,0.0018730237454429588
2018-03-06,-0.008353646233089762
2018-03-07,0.007952945102073894
2018-03-08,-0.001227781950079887
2018-03-09,-0.003773985883460118
2018-03-12,-0.021704070550216503
2018-03-13,0.0010806109302745615
2018-03-14,-0.00533782681838324
2018-03-15,0.004673340007194771
2018-03-16,-0.005491822702326066
2018-03-19,0.01161725817737902
2018-03-20,0.0010441969384578087
2018-03-21,-0.00038763542281772256
2018-03-22,-0.024800851495386356
2018-03-23,0.027999312433779622
2018-03-26,0.02265786299936723
2018-03-27,-0.014770680033829087
2018-03-28,-0.0103881719295279
2018-03-29,0.007753543499983362
2018-04-02,-0.014588820477831499
2018-04-03,0.0051353059510381716
2018-04-04,0.021152334480344814
2018-04-05,0.01421956694123172
2018-04-06,-0.03458814357572326
2018-04-09,0.0037351378516425893
2018-04-10,0.01027057421140376
2018-04-11,0.00023585155228400545
2018-04-12,0.0101337722060717
2018-04-13,-0.0008162506433642136
2018-04-16,0.009048765541557424
2018-04-17,0.009950695226118578
2018-04-18,0.005756677394806342
2018-04-19,0.006350595640474355
2018-04-20,-0.0039332715170484756
2018-04-23,0.018778718090893154
2018-04-24,-0.06165617662784184
2018-04-25,-0.020773420583570124
2018-04-26,0.002731324414827041
