Date,HUBB
2016-09-02,0.005545669198710135
2016-09-06,-0.008272838025515705
2016-09-07,-0.004912408796480361
2016-09-08,-0.005495625477662469
2016-09-09,-0.02837880292964834
2016-09-12,0.010314010103237736
2016-09-13,-0.016314999705858813
2016-09-14,-0.00950516531904011
2016-09-15,0.009106959599480602
2016-09-16,-0.003008257123736091
2016-09-19,0.008176074151570845
2016-09-20,-0.007530670283051544
2016-09-21,0.019649747311667243
2016-09-22,0.022896391707276864
2016-09-23,-0.010725713637822376
2016-09-26,-0.002356756996871767
2016-09-27,0.008410323681232734
2016-09-28,0.013026028167867354
2016-09-29,-0.013783396161458517
2016-09-30,0.010599335036098001
2016-10-03,-0.012715888706697709
2016-10-04,-0.009589043940239184
2016-10-05,0.0022782599094390843
2016-10-06,-0.0011365841971306967
2016-10-07,-0.012420585906129489
2016-10-10,0.00038388607922179574
2016-10-11,-0.01353145028436853
2016-10-12,-0.0008756809670683596
2016-10-13,-0.011197590066929441
2016-10-14,0.01920207517112371
2016-10-17,-0.002415366371467109
2016-10-18,-9.661684184858466e-05
2016-10-19,0.0069739319687529555
2016-10-20,-0.0011543164397410655
2016-10-21,0.007319148906000494
2016-10-24,0.0026768661961049656
2016-10-25,-0.0005723585647847695
2016-10-26,0.0036253161605275253
2016-10-27,-0.0026615120082522647
2016-10-28,-0.0030498076185458967
2016-10-31,-0.0007648943242272166
2016-11-01,-0.00937620349120083
2016-11-02,-0.013521444275937378
2016-11-03,0.004797206224727457
2016-11-04,0.0052616505221747545
2016-11-07,0.021615157343092495
2016-11-08,0.0011384583253879477
2016-11-09,0.027103724522941075
2016-11-10,0.01743852967960935
2016-11-11,0.0014508780754172168
2016-11-14,0.016028621848526603
2016-11-15,-0.002495873565590334
2016-11-16,-0.0006255707469700056
2016-11-17,-0.004022926939960758
2016-11-18,-0.007720159062339471
2016-11-21,0.005789920308777896
2016-11-22,0.013671477303240254
2016-11-23,0.0028392710934341814
2016-11-25,0.001415982641469693
2016-11-28,-0.0090685015400922
2016-11-29,-8.968511253393263e-05
2016-11-30,0.007447240031606794
2016-12-01,0.004364023910902182
2016-12-02,0.0033699047040063324
2016-12-05,0.004683931799806196
2016-12-06,-0.0007917250611835236
2016-12-07,0.011620953626411135
2016-12-08,-0.00139259526447566
2016-12-09,0.013071844374197283
2016-12-12,0.004559185148028222
2016-12-13,0.002055169740245333
2016-12-14,-0.01281834951841021
2016-12-15,-0.0013850044881619228
2016-12-16,0.01421657980743185
2016-12-19,-0.002307698380804357
2016-12-20,0.01550569440797922
2016-12-21,-0.005905001961621692
2016-12-22,-0.00025464351886450576
2016-12-23,0.003055801862499763
2016-12-27,0.002623374892547048
2016-12-28,-0.011394666798202335
2016-12-29,0.001963763219972048
2016-12-30,-0.005623668534287196
2017-01-03,0.008054840627713222
2017-01-04,0.008415424655687564
2017-01-05,-0.0037932149697923467
2017-01-06,0.002199839295494277
2017-01-09,-0.015366387087104472
2017-01-10,0.00728860161489675
2017-01-11,0.009449387308017698
2017-01-12,-0.0009276863550125025
2017-01-13,0.01004495983768483
2017-01-17,-0.0161291025253677
2017-01-18,-8.49086951864031e-05
2017-01-19,0.0016988619404114669
2017-01-20,-0.0024596257394757792
2017-01-23,-0.0007646726967607265
2017-01-24,0.010038922719226129
2017-01-25,0.003453690715956803
2017-01-26,-0.0036097022753738273
2017-01-27,-0.002527370018081121
2017-01-30,-0.004982964886121932
2017-01-31,0.036244823737299425
2017-02-01,0.0008189068825485979
2017-02-02,-0.00032748935135629154
2017-02-03,0.02947463683198559
2017-02-06,-0.009941253813970707
2017-02-07,-0.0069885004103060755
2017-02-08,-0.007603873263402838
2017-02-09,0.0015488428594698789
2017-02-10,-0.00016286231561779552
2017-02-13,-0.0009768119392460362
2017-02-14,-0.0025258298612332863
2017-02-15,0.0015518334562651948
2017-02-16,-0.003914747390933004
2017-02-17,0.000655022144720796
2017-02-21,0.009819125082488389
2017-02-22,-0.0161250782031499
2017-02-23,-0.007494737730126655
2017-02-24,0.00425693581067188
2017-02-27,0.0038229520099668513
2017-02-28,-0.017883591223682882
2017-03-01,0.02579669487536207
2017-03-02,-0.007314375026434172
2017-03-03,0.0
2017-03-06,0.006540455925919009
2017-03-07,-0.008142824909595392
2017-03-08,-0.003483004321766514
2017-03-09,-0.0060745865985160075
2017-03-10,0.01130259193775851
2017-03-13,0.001573048678543465
2017-03-14,-0.013721156965213588
2017-03-15,0.023130785001411303
2017-03-16,-0.010566749491872862
2017-03-17,-0.002814731118729874
2017-03-20,-0.008800405646469667
2017-03-21,-0.016584003684877224
2017-03-22,0.004598661980726115
2017-03-23,0.004493892638403274
2017-03-24,-0.007005416970924383
2017-03-27,-0.00229491133128501
2017-03-28,0.010222963664836326
2017-03-29,0.004807021364368946
2017-03-30,0.010407103768840686
2017-03-31,-0.0028239317452902757
2017-04-03,0.0018325359775779315
2017-04-04,-0.01629678518750366
2017-04-05,-0.015383676580885353
2017-04-06,0.017598354351198386
2017-04-07,0.006748744701883025
2017-04-10,0.0042737002860053774
2017-04-11,0.00024998069193138406
2017-04-12,-0.016516370629247046
2017-04-13,-0.00805788368168081
2017-04-17,0.013595786620088424
2017-04-18,-0.0022778346119946002
2017-04-19,0.0006766228088079806
2017-04-20,0.004900565824588199
2017-04-21,0.0005886160328945067
2017-04-24,0.02126061496845888
2017-04-25,-0.03620513936259018
2017-04-26,-0.025527035201095005
2017-04-27,0.00639534531726027
2017-04-28,-0.015147407446516215
2017-05-01,-0.0023865220538090703
2017-05-02,0.0028351802435366835
2017-05-03,-0.004505901729454198
2017-05-04,-0.004881624834582432
2017-05-05,0.0057973983356900405
2017-05-08,-0.002482752681888134
2017-05-09,0.016178866855308893
2017-05-10,0.004374259101512568
2017-05-11,-0.012368214994217475
2017-05-12,-0.019754860871825097
2017-05-15,0.007737031724865062
2017-05-16,0.0008033265642626297
2017-05-17,-0.010793701057177918
2017-05-18,0.007665305520023535
2017-05-19,0.021746944015269554
2017-05-22,0.003328360278434861
2017-05-23,0.004626720246068361
2017-05-24,0.011122819712030552
2017-05-25,0.0051563671644114795
2017-05-26,0.007655341702184737
2017-05-30,-0.012547942402690082
2017-05-31,0.0019883576887422816
2017-06-01,0.010352643473164669
2017-06-02,0.006489431645875232
2017-06-05,-0.0005089214224404115
2017-06-06,-0.0069602074283589
2017-06-07,-0.0018805704134249313
2017-06-08,0.01104732088129956
2017-06-09,0.007877384815725863
2017-06-12,0.006135025244912162
2017-06-13,-0.001252906916172969
2017-06-14,-0.002759989115152628
2017-06-15,-0.002767476140741576
2017-06-16,-0.011941814371982051
2017-06-19,-0.0038301396271250843
2017-06-20,-0.02084763893149033
2017-06-21,-0.01614297397927833
2017-06-22,-0.002926614201000821
2017-06-23,0.004091631053592781
2017-06-26,0.0005314187631899614
2017-06-27,-0.0063750785661090825
2017-06-28,-0.0011584074462813732
2017-06-29,0.0017841763466450722
2017-06-30,0.007837054432382473
2017-07-03,0.002915912451547653
2017-07-05,0.0021144617140924638
2017-07-06,-0.007648939449359293
2017-07-07,0.012403566210461792
2017-07-10,-0.0016625802153429348
2017-07-11,0.008502866309633372
2017-07-12,-0.0013041563473000783
2017-07-13,0.0015668582152603694
2017-07-14,0.005735190400718793
2017-07-17,0.0012958348678129283
2017-07-18,-0.0006902851124741538
2017-07-19,0.011138975198360823
2017-07-20,0.00042697984696804525
2017-07-21,-0.008792092548115193
2017-07-24,0.001636092161958702
2017-07-25,0.03731400520658368
2017-07-26,-0.019063307885524572
2017-07-27,0.008871949692143666
2017-07-28,0.0008375856670734816
2017-07-31,-0.005941541050764165
2017-08-01,-0.010606708601481052
2017-08-02,0.016250923199349954
2017-08-03,-0.002009154133321367
2017-08-04,0.0006709652216485562
2017-08-07,-0.0020958813431098955
2017-08-08,-0.006468811780296124
2017-08-09,-0.0027059580601721533
2017-08-10,-0.020434278224306546
2017-08-11,-0.0044142706779928265
2017-08-14,0.00295584285407946
2017-08-15,-0.011875727508475875
2017-08-16,0.0014915929407026685
2017-08-17,-0.018045208740010144
2017-08-18,-0.0040143011645819016
2017-08-21,-0.014240859209865842
2017-08-22,0.006541981168409983
2017-08-23,-0.008033949312144406
2017-08-24,0.0008188584179320557
2017-08-25,0.004455494608716748
2017-08-28,-0.0016295274264103154
2017-08-29,0.01313993810358327
2017-08-30,0.009276803413285073
2017-08-31,0.006514434258430901
2017-09-01,0.0
2017-09-05,-0.013299030071038498
2017-09-06,-0.0018870331753569891
2017-09-07,-0.009182721829672058
2017-09-08,0.01717261344736798
2017-09-11,0.009021832222688264
2017-09-12,0.016465799626630417
2017-09-13,0.0010454443701732874
2017-09-14,-0.016878568816629635
2017-09-15,0.006725854375918328
2017-09-18,0.0019337696334458254
2017-09-19,-0.010703650894806183
2017-09-20,0.004877816059885243
2017-09-21,-8.829453089886918e-05
2017-09-22,0.005736956244135838
2017-09-25,0.0005265553421014424
2017-09-26,0.007893858322844727
2017-09-27,0.007658137539012344
2017-09-28,0.0006047466210936658
2017-09-29,0.0013806895696391042
2017-10-02,0.010343371253815903
2017-10-03,0.0027299541212637557
2017-10-04,0.005870399345470068
2017-10-05,-0.004060252962905242
2017-10-06,-0.0050953208486302914
2017-10-09,-0.008706852015636701
2017-10-10,-0.0009474232307619124
2017-10-11,-0.008532727819366315
2017-10-12,0.015300138245419204
2017-10-13,0.010788543003799278
2017-10-16,0.014316243819062713
2017-10-17,-0.007182495600521754
2017-10-18,0.010767490202513219
2017-10-19,0.00557572805999107
2017-10-20,0.018538450338069223
2017-10-23,-0.014219528432598771
2017-10-24,0.03321807478998817
2017-10-25,0.005105643956884842
2017-10-26,0.001349299870259335
2017-10-27,-0.0018230048706954216
2017-10-30,-0.00643228531693274
2017-10-31,0.005594577559975278
2017-11-01,0.0027023890232469316
2017-11-02,0.00023783276476985193
2017-11-03,-0.008479380190501429
2017-11-06,0.0034367931456213974
2017-11-07,-0.007487107793808234
2017-11-08,-0.0082656725402116
2017-11-09,-0.004774349367086428
2017-11-10,-0.0031711510253008557
2017-11-13,-0.0068514434246624845
2017-11-14,-0.0027102573708195354
2017-11-15,-0.014823524991627868
2017-11-16,0.005600657448899149
2017-11-17,-0.003740523739018675
2017-11-20,0.005006190297276669
2017-11-21,-0.002407416824151354
2017-11-22,0.006990568774936312
2017-11-24,-0.004545566215539143
2017-11-27,0.006973814122786415
2017-11-28,0.03957448780926298
2017-11-29,0.0031122043138804845
2017-11-30,0.000636414753262704
2017-12-01,-0.011527228649812482
2017-12-04,0.03176775927922404
2017-12-05,-0.012159851651326603
2017-12-06,0.0068650501269311714
2017-12-07,0.02499977964825706
2017-12-08,-0.0003056773267682278
2017-12-11,-7.652803305135958e-05
2017-12-12,-0.0019123231578989097
2017-12-13,-0.008889537355798227
2017-12-14,-0.012216736964149488
2017-12-15,0.008766969610181752
2017-12-18,0.016062846443415824
2017-12-19,0.009240730025647848
2017-12-20,0.019069144493686574
2017-12-21,0.004084404531493169
2017-12-22,7.366817057108399e-05
2017-12-26,0.01678632682179315
2017-12-27,-0.011781665847963474
2017-12-28,0.0008096326645690155
2017-12-29,-0.004780024361879076
2018-01-02,-0.008423043421799892
2018-01-03,-0.006408691231686858
2018-01-04,0.016424465132980126
2018-01-05,0.0029513806907006668
2018-01-08,0.0008828809353795819
2018-01-09,-0.0064680492368487386
2018-01-10,-0.007472489854169595
2018-01-11,0.008422479087845103
2018-01-12,0.022544597998818583
2018-01-16,-0.014384635053947936
2018-01-17,-0.0011003161248552829
2018-01-18,0.016960309203828627
2018-01-19,-0.0014439092240834395
2018-01-22,0.001807722267361589
2018-01-23,-0.007434033740850277
2018-01-24,-0.006325172553825142
2018-01-25,0.01112182717775645
2018-01-26,0.007454028174447513
2018-01-29,-0.008476074915542586
2018-01-30,0.005578439432474047
2018-01-31,-0.020533132708517976
2018-02-01,0.009268065127263636
2018-02-02,-0.024488231978300745
2018-02-05,-0.0369814377264468
2018-02-06,0.012490230051768636
2018-02-07,0.017469878611656497
2018-02-08,-0.02364605867765257
2018-02-09,0.0188970129695063
2018-02-12,0.009235328852588154
2018-02-13,0.0019499668957552174
2018-02-14,0.016394685938301512
2018-02-15,0.0039039810784919915
2018-02-16,-0.006089714812872682
2018-02-20,-0.016018363026362392
2018-02-21,0.005176340981878358
2018-02-22,0.002985168884775513
2018-02-23,0.0009675862588405248
2018-02-26,-0.0008179507238933459
2018-02-27,-0.003367320653119177
2018-02-28,-0.016067105392303382
2018-03-01,-0.011674725148510867
2018-03-02,-0.009110708587446892
2018-03-05,0.0038957690069056916
2018-03-06,0.003337441044924727
2018-03-07,-0.02738451231959438
2018-03-08,0.002147528669126597
2018-03-09,0.0023808574608630284
2018-03-12,-0.009659404879754363
2018-03-13,0.0036773055958236878
2018-03-14,0.006293065602870795
2018-03-15,-0.010765326627976357
2018-03-16,0.011122513901189457
2018-03-19,-0.007043490542787412
2018-03-20,-0.00039836793636072176
2018-03-21,-0.0004782744926214999
2018-03-22,-0.030392431505668616
2018-03-23,-0.02632690106177782
2018-03-26,0.012336696157555727
2018-03-27,-0.0021703811418916086
2018-03-28,0.0026766373933577725
2018-03-29,0.015933956871295507
2018-04-02,-0.036459153190402716
2018-04-03,0.008096212149574677
2018-04-04,0.002958662011034896
2018-04-05,0.011463338643239673
2018-04-06,-0.02174991853616859
2018-04-09,-0.00017040579107518994
2018-04-10,0.014058227314397653
2018-04-11,-0.014535621578719904
2018-04-12,0.009122970827740273
2018-04-13,0.0007602416487204611
2018-04-16,0.011566090403851481
2018-04-17,0.007761540448277593
2018-04-18,0.010103524617285808
2018-04-19,-0.008690626488678577
2018-04-20,-0.01042111733996387
2018-04-23,-0.006602408162232898
2018-04-24,-0.08001016360476754
2018-04-25,-0.013168638844591185
2018-04-26,-0.01612459643275177
2018-04-27,-0.013092280166419723
