Date,PODD
2017-05-12,0.027102979853014686
2017-05-15,0.019666441412439006
2017-05-16,-0.0017089769626180695
2017-05-17,-0.007092221077429461
2017-05-18,0.014532024008916178
2017-05-19,0.01966500122109216
2017-05-22,0.009285699753534216
2017-05-23,-0.00849258352288329
2017-05-24,0.008089463774987538
2017-05-25,0.007788573032187385
2017-05-26,0.0028102793850279806
2017-05-30,-0.022419408951763642
2017-05-31,0.0026278215180999265
2017-06-01,0.008577569689799835
2017-06-02,0.030711060260498746
2017-06-05,-0.01902364911151133
2017-06-06,-0.007009328093650513
2017-06-07,-0.0007058536305146745
2017-06-08,-0.009653869452027286
2017-06-09,-0.015454148945693302
2017-06-12,0.05868148548973351
2017-06-13,0.009124122365115728
2017-06-14,0.04407768703117654
2017-06-15,0.01255687049791998
2017-06-16,0.0
2017-06-19,0.03570661006200826
2017-06-20,-0.01032204818693594
2017-06-21,-0.0008343158526457062
2017-06-22,0.01878909566830389
2017-06-23,0.011885283609066377
2017-06-26,0.01701093832357725
2017-06-27,-0.024293134031231012
2017-06-28,0.028979554468271607
2017-06-29,-0.004561672958925067
2017-06-30,0.02231525756579744
2017-07-03,-0.003118297468910125
2017-07-05,0.017986278426205926
2017-07-06,-0.01997313081664409
2017-07-07,0.00979815818069052
2017-07-10,-0.011449644218212818
2017-07-11,0.0039262027548345735
2017-07-12,-0.013101254926509265
2017-07-13,-0.01703983732020964
2017-07-14,0.022576071721536417
2017-07-17,-0.02444308840841103
2017-07-18,0.002222606423999407
2017-07-19,0.004032273570407474
2017-07-20,0.012048238915872256
2017-07-21,0.02043648309748569
2017-07-24,0.025860354043660605
2017-07-25,0.01440489310857851
2017-07-26,-0.00523166623508986
2017-07-27,-0.01840727509462048
2017-07-28,-0.01817828126203269
2017-07-31,-0.019489377767207383
2017-08-01,-0.012522382248426944
2017-08-02,0.013687606702871502
2017-08-03,-0.0053614069597166525
2017-08-04,0.07107209747347332
2017-08-07,0.004287037012019157
2017-08-08,0.015404565699769224
2017-08-09,-0.016633154133434802
2017-08-10,-0.023605956798765537
2017-08-11,-0.011612423844029829
2017-08-14,0.04140989217455093
2017-08-15,0.003513938002244421
2017-08-16,0.013453803529586361
2017-08-17,-0.007455898070515277
2017-08-18,0.00439717581015131
2017-08-21,0.017694294529423393
2017-08-22,0.03029214194256502
2017-08-23,0.0029575849860203896
2017-08-24,0.0036426553150807894
2017-08-25,-0.011752511199492166
2017-08-28,0.009268953768244437
2017-08-29,-0.0015595244154510413
2017-08-30,-0.006247841322890912
2017-08-31,0.013971412420684004
2017-09-01,0.0018945365665268277
2017-09-05,-0.0037819737481668003
2017-09-06,0.01138912577606388
2017-09-07,-0.010919627759488626
2017-09-08,0.012247698283971875
2017-09-11,-0.006134979694603193
2017-09-12,0.005658467640286657
2017-09-13,0.002728045068191687
2017-09-14,0.005951342729946685
2017-09-15,0.005070981031682242
2017-09-18,-0.01261352188947229
2017-09-19,-0.008346071732423521
2017-09-20,-0.00669871833513036
2017-09-21,-0.011585716106320199
2017-09-22,0.00472359094619379
2017-09-25,-0.007487381210008914
2017-09-26,-0.007017570629454517
2017-09-27,0.0201413999130573
2017-09-28,-0.0361967456153941
2017-09-29,-0.01024258183639315
2017-10-02,0.010711625241050404
2017-10-03,0.0014370726367172182
2017-10-04,0.006277999535804435
2017-10-05,0.05329771407830042
2017-10-06,-0.0044000392767271634
2017-10-09,0.003229621295178786
2017-10-10,0.009318861958568458
2017-10-11,0.01309381875596416
2017-10-12,0.008947819870433138
2017-10-13,0.0006569373612794749
2017-10-16,-0.007221379033402142
2017-10-17,0.019837938749295292
2017-10-18,0.014589099463673039
2017-10-19,-0.009905718651114781
2017-10-20,-0.0062933577854786815
2017-10-23,-0.009093883673913838
2017-10-24,-0.022451637522242218
2017-10-25,-0.027828999244734698
2017-10-26,0.008794590563403704
2017-10-27,-0.01606835259331596
2017-10-30,0.013551055606103812
2017-10-31,0.008056243048917278
2017-11-01,-0.006631579582360381
2017-11-02,-0.004621647578378907
2017-11-03,0.19432493767578607
2017-11-06,0.005903580707353084
2017-11-07,0.026052099612414503
2017-11-08,-0.05705920688995636
2017-11-09,0.00014798249404335273
2017-11-10,0.0026627264680292306
2017-11-13,0.007081784679527248
2017-11-14,-0.01230594698208054
2017-11-15,0.006526289726434875
2017-11-16,0.01679928351598825
2017-11-17,0.02376810709635424
2017-11-20,0.01642134303697862
2017-11-21,-0.01183852461542223
2017-11-22,-0.013389668627261653
2017-11-24,0.0008571079799106762
2017-11-27,0.01470166735925793
2017-11-28,0.0037980628269778105
2017-11-29,-0.0030829767211522086
2017-11-30,0.008293561601731003
2017-12-01,-0.014638268543400446
2017-12-04,-0.014572704794137525
2017-12-05,-0.0022972528155641436
2017-12-06,-0.010073348248110237
2017-12-07,-0.0008721842970670357
2017-12-08,0.014986159304369862
2017-12-11,0.010321118099983373
2017-12-12,-0.005391669476632055
2017-12-13,-0.0004279426526371255
2017-12-14,-0.02897101167601146
2017-12-15,0.006025808747766703
2017-12-18,0.008473365331093552
2017-12-19,0.00753301871152412
2017-12-20,-0.00043143648274290847
2017-12-21,-0.01898733829924415
2017-12-22,0.014222892435600487
2017-12-26,0.0024576864745622373
2017-12-27,-0.009374011116426773
2017-12-28,0.014121432322419247
2017-12-29,-0.009474642943040457
2018-01-02,0.0
2018-01-03,0.0
2018-01-04,-0.007391335307687985
2018-01-05,0.003942243844101023
2018-01-08,0.13612565909766983
2018-01-09,-0.03891450087871828
2018-01-10,0.009989344455367144
2018-01-11,0.01938548312287014
2018-01-12,-0.021733508911389032
2018-01-16,-0.024199970438871787
2018-01-17,-0.011925697824904047
2018-01-18,-0.0002743693794564628
2018-01-19,0.03141721682950882
2018-01-22,0.009577031361804211
2018-01-23,0.004479530053430825
2018-01-24,0.005115417111439591
2018-01-25,0.006002859206055033
2018-01-26,0.008691215853781742
2018-01-29,0.0038579657165866976
2018-01-30,-0.010376602407471847
2018-01-31,-0.009320404151496708
2018-02-01,0.0041813628633009525
2018-02-02,-0.013142513419445057
2018-02-05,-0.025316432775011277
2018-02-06,0.016233828562794095
2018-02-07,0.00665601679604233
2018-02-08,-0.03596933512179845
2018-02-09,-0.0020576340567792784
2018-02-12,0.009896923995919238
2018-02-13,-0.013747136510811164
2018-02-14,0.028153476970778746
2018-02-15,0.030201342281879207
2018-02-16,-0.00026054258066976477
2018-02-20,0.011729360838129699
2018-02-21,0.0014169858848824823
2018-02-22,0.03498843961212361
2018-02-23,-0.06102406274650807
2018-02-26,0.016545333547420826
2018-02-27,-0.003906289581207867
2018-02-28,-0.018431420419730338
2018-03-01,-0.029564438667955772
2018-03-02,0.002744571712693711
2018-03-05,0.03763514453928196
2018-03-06,0.04128194758660264
2018-03-07,0.021152702506558096
2018-03-08,-0.01190770344538794
2018-03-09,0.008410722296564588
2018-03-12,0.03510518648754757
2018-03-13,0.019122024157699702
2018-03-14,-0.0025961910107291652
2018-03-15,0.0010648837063405026
2018-03-16,0.007327771446749898
2018-03-19,-0.012202286455063716
2018-03-20,0.005107498428629231
2018-03-21,0.02292596016359827
2018-03-22,-0.015133983312638044
2018-03-23,-0.011378313439332821
2018-03-26,0.034646395482181624
2018-03-27,-0.0014907942427466736
2018-03-28,-0.024118507884248075
2018-03-29,0.020124738847903112
2018-04-02,-0.01938163704731166
2018-04-03,0.0009411980124081065
2018-04-04,-0.007874919540737046
2018-04-05,0.01978436318555632
2018-04-06,-0.026835561557282728
2018-04-09,0.014921810315047468
2018-04-10,0.013291048311334652
2018-04-11,-0.007196781608828973
2018-04-12,0.001753788472112161
2018-04-13,-0.008636763085128396
2018-04-16,0.008476585825386573
2018-04-17,0.02521592272205675
2018-04-18,0.009337277359072305
2018-04-19,-0.002143529362754526
2018-04-20,-0.019898186179314714
2018-04-23,-0.0027685486954078797
2018-04-24,-0.017929386663729674
2018-04-25,-0.0001178107897609193
2018-04-26,0.018023310051801467
2018-04-27,0.01064566290717539
2018-04-30,-0.015342298993311188
2018-05-01,0.012558160826217302
2018-05-02,-0.0012632132296571674
2018-05-03,0.0013797299701421295
2018-05-04,-0.03685841335919393
2018-05-07,-0.0030996008029238187
2018-05-08,-0.004185674384349802
2018-05-09,0.005404162312695249
2018-05-10,0.029144797011814383
