Date,WDAY
2015-12-14,0.00025318615113301135
2015-12-15,-0.00037973138350477775
2015-12-16,0.029378240584552406
2015-12-17,-0.009472312262132854
2015-12-18,-0.024465892615983198
2015-12-21,0.0
2015-12-22,0.008784147488283045
2015-12-23,0.007571914314695283
2015-12-24,-0.002003958417504448
2015-12-28,-0.0008785102228429098
2015-12-29,0.001758565363334963
2015-12-30,0.006645752718456022
2015-12-31,-0.007473822661240859
2016-01-04,-0.0240963624697752
2016-01-05,-0.006687297558839123
2016-01-06,-0.03676846732828254
2016-01-07,-0.035618299348517346
2016-01-08,-0.009477356169697249
2016-01-11,-0.011537916115735403
2016-01-12,0.023487566204681842
2016-01-13,-0.00890124306072626
2016-01-14,-0.010665199458983254
2016-01-15,-0.037304925580396775
2016-01-19,-0.026079331086369728
2016-01-20,0.021028735578453084
2016-01-21,0.016446890583581508
2016-01-22,0.012682256063172304
2016-01-25,-0.03022885327797087
2016-01-26,-0.010687267201271666
2016-01-27,-0.03225808667152241
2016-01-28,-0.038294592569040664
2016-01-29,0.01579879996005107
2016-02-01,0.02904297833843983
2016-02-02,-0.047038796955960804
2016-02-03,0.020553494723197785
2016-02-04,0.02822700484991625
2016-02-05,-0.163479260612319
2016-02-08,-0.09716077239458965
2016-02-09,-0.0014294403324340843
2016-02-10,0.021676841012628234
2016-02-11,0.007405979851129008
2016-02-12,-0.021458410327104382
2016-02-16,0.02598982292988583
2016-02-17,0.08410845245738074
2016-02-18,-0.013508541078120606
2016-02-19,0.05699478098033195
2016-02-22,0.003501413982481827
2016-02-23,-0.013782290993254787
2016-02-24,0.0182204602199878
2016-02-25,0.03161917392984526
2016-02-26,0.002357685872855564
2016-02-29,0.015625005007110504
2016-03-01,0.1867658719328209
2016-03-02,0.002369749141374111
2016-03-03,0.0332359792509338
2016-03-04,-0.016016182941167356
2016-03-07,-0.0076596574192130396
2016-03-08,-0.018194343753266562
2016-03-09,0.023164310244606634
2016-03-10,-0.016328140187408025
2016-03-11,-0.006974473189740205
2016-03-14,0.01910381463283306
2016-03-15,-0.03142668935609594
2016-03-16,0.015938562688013747
2016-03-17,-0.0172292441245967
2016-03-18,0.02622571610389368
2016-03-21,0.014305538601345535
2016-03-22,-0.01410377648245098
2016-03-23,-0.010277748107910156
2016-03-24,0.011086175860857583
2016-03-28,0.0020818027776712267
2016-03-29,0.029639881995874973
2016-03-30,0.024213117304666243
2016-03-31,0.0091935507466967
2016-04-01,0.022904766008722266
2016-04-04,0.004071243015730808
2016-04-05,-0.010010148680391184
2016-04-06,0.011263342042086233
2016-04-07,-0.013036308713432643
2016-04-08,0.003975346822887582
2016-04-11,-0.01609403654995456
2016-04-12,-0.008048748890206792
2016-04-13,0.03219472538374624
2016-04-14,-0.01521496812282952
2016-04-15,-0.011201173396388042
2016-04-18,0.011197924168987017
2016-04-19,-0.029358824377751502
2016-04-20,0.01167424933505945
2016-04-21,0.015473384108589894
2016-04-22,-0.00632755007381125
2016-04-25,-0.009356642233434687
2016-04-26,0.00039352981733986603
2016-04-27,-0.004327325226993528
2016-04-28,-0.010009247111495978
2016-04-29,-0.0025275351422079373
2016-05-02,0.00626825247087881
2016-05-03,-0.04042406289897593
2016-05-04,-0.015607801919846453
2016-05-05,0.0035077874530013986
2016-05-06,-0.007690092955514705
2016-05-09,-0.010426910681152202
2016-05-10,0.03388861084516814
2016-05-11,-0.013772207569124228
2016-05-12,-0.007820102692650988
2016-05-13,-0.005629859376466428
2016-05-16,0.02491156543833606
2016-05-17,-0.00800996826020317
2016-05-18,0.012390357329263857
2016-05-19,0.011826190812916693
2016-05-20,0.02283229496287853
2016-05-23,-0.0009301048742665907
2016-05-24,0.023274370836252167
2016-05-25,0.011437447692936198
2016-05-26,0.0023130340000214744
2016-05-27,-0.025256425906450275
2016-05-31,-0.00249904569849857
2016-06-01,0.020305920225340834
2016-06-02,0.010338628588184351
2016-06-03,0.02507033866489894
2016-06-06,0.021212839545663664
2016-06-07,-0.006353820458636306
2016-06-08,-0.010575511726253706
2016-06-09,-0.007084261761248545
2016-06-10,-0.02828892418946871
2016-06-13,0.016230866685686962
2016-06-14,0.024844709083998717
2016-06-15,-0.007668461705487295
2016-06-16,-0.0115916772561796
2016-06-17,-0.0088272957212856
2016-06-20,0.009287574695996392
2016-06-21,0.0010084687912281787
2016-06-22,-0.015111503869748577
2016-06-23,0.02710654355451747
2016-06-24,-0.0784265269283525
2016-06-27,-0.061731727275163184
2016-06-28,0.01813996764811554
2016-06-29,0.044824633968152394
2016-06-30,0.010556215803760649
2016-07-01,-0.004419470190799246
2016-07-05,-0.022733318472741737
2016-07-06,-0.000688273237544279
2016-07-07,0.016391218545692254
2016-07-08,0.026019760741611497
2016-07-11,0.024567436703787138
2016-07-12,0.03751455038749407
2016-07-13,-0.009319085098365432
2016-07-14,0.002633877782903582
2016-07-15,-0.013635275631672661
2016-07-18,-0.0055801499115580855
2016-07-19,0.007014352718734296
2016-07-20,0.010891598534993996
2016-07-21,-0.020546221447239388
2016-07-22,0.022895892920696825
2016-07-25,0.0007502508150296627
2016-07-26,0.0008746681980749127
2016-07-27,0.014232202389076853
2016-07-28,0.022772015297481074
2016-07-29,0.003008785786719148
2016-08-01,-0.007199406053349011
2016-08-02,-0.0284022061251481
2016-08-03,0.020400539894264602
2016-08-04,0.003779075499291462
2016-08-05,0.009108574609625997
2016-08-08,-0.0056564401495137195
2016-08-09,0.005204554476894829
2016-08-10,-0.0065021179492408265
2016-08-11,0.013816499335028709
2016-08-12,-0.001912775363905661
2016-08-15,0.0019164410851999492
2016-08-16,-0.016736419609577502
2016-08-17,-0.018845021905870007
2016-08-18,0.008302426563529641
2016-08-19,0.008725562990133717
2016-08-22,-0.03460043742604613
2016-08-23,0.008960109838636043
2016-08-24,-0.0037522881027436394
2016-08-25,0.07131199242137254
2016-08-26,-0.026368216942673772
2016-08-29,0.003370230779077943
2016-08-30,0.019313826758197372
2016-08-31,-0.002118398288688317
2016-09-01,0.03656089681151786
2016-09-02,0.012401911194159565
2016-09-06,0.012587042874057541
2016-09-07,-0.009100995657172484
2016-09-08,-0.006160343076649144
2016-09-09,-0.017017942962947896
2016-09-12,0.0033249359260327793
2016-09-13,-0.009598948083414327
2016-09-14,0.0006923409398407188
2016-09-15,0.02040812376983392
2016-09-16,0.004858760510460858
2016-09-19,-0.0031485300611269196
2016-09-20,0.0004512229536246526
2016-09-21,0.020633601886178354
2016-09-22,-0.0026513242672321358
2016-09-23,-0.008528983755845876
2016-09-26,-0.013294630912812577
2016-09-27,0.0166440356180082
2016-09-28,0.012139395553810939
2016-09-29,-0.005721794220750254
2016-09-30,0.01471892233367611
2016-10-03,-0.005562243675981793
2016-10-04,-0.007567475752323305
2016-10-05,0.017239531714177136
2016-10-06,-0.0053232534157390266
2016-10-07,-0.005679299442244212
2016-10-10,0.008128271708346624
2016-10-11,-0.038025690893305875
2016-10-12,-0.007588607565950145
2016-10-13,-0.005364085893291737
2016-10-14,-0.0016064186712247963
2016-10-17,-0.01068842986257712
2016-10-18,0.005343855421558574
2016-10-19,0.00878209068858582
2016-10-20,0.008820121605378262
2016-10-21,0.00465542935767127
2016-10-24,0.0006780917305315715
2016-10-25,-0.009374314687963015
2016-10-26,-0.011743230989033404
2016-10-27,-0.01061373056883086
2016-10-28,0.00513053639286043
2016-10-31,0.005568484616325531
2016-11-01,-0.019843115074382633
2016-11-02,-0.021892662787133865
2016-11-03,-0.001203351094551941
2016-11-04,-0.0027711247823324348
2016-11-07,0.03407031302641039
2016-11-08,0.001285204054890965
2016-11-09,-0.008518036797363404
2016-11-10,-0.03401199656502163
2016-11-11,0.008040887158766274
2016-11-14,-0.026831052429543645
2016-11-15,0.011053242128017393
2016-11-16,-0.006018983799556343
2016-11-17,0.027434518919145168
2016-11-18,-0.004690875541394246
2016-11-21,0.013293032919892367
2016-11-22,-0.008348204662856684
2016-11-23,-0.0002405805423192353
2016-11-25,0.006134995225318685
2016-11-28,-0.005499749974048784
2016-11-29,0.010459277992187044
2016-11-30,0.003212333530792977
2016-12-01,-0.032258079109908744
2016-12-02,-0.12499996493844356
2016-12-05,0.03193275533013096
2016-12-06,-0.002443000874460366
2016-12-07,-0.010884395262011015
2016-12-08,-0.012242082902452656
2016-12-09,-0.01615368433578257
2016-12-12,-0.008917266372340138
2016-12-13,0.007712095707174127
2016-12-14,-0.02324262253958509
2016-12-15,0.007109772289356497
2016-12-16,-0.005906982286087881
2016-12-19,0.0018840181654777854
2016-12-20,-0.006798692463210743
2016-12-21,-0.011069066351505064
2016-12-22,-0.01988215675675009
2016-12-23,0.013824164188689814
2016-12-27,0.00933744244878798
2016-12-28,-0.01718059023731
2016-12-29,0.0016435172545943288
2016-12-30,-0.014170712480057301
2017-01-03,0.03464973585139153
2017-01-04,0.04358004499312318
2017-01-05,0.012892350911945627
2017-01-06,0.021721080815429117
2017-01-09,0.012322324724600486
2017-01-10,-0.005484264986539866
2017-01-11,0.09885674008022205
2017-01-12,-0.019338975038898698
2017-01-13,0.009610541895535007
2017-01-17,0.0012362279005517784
2017-01-18,0.013828902038816482
2017-01-19,-0.0008525111960039355
2017-01-20,-0.0031692117665647057
2017-01-23,0.0036684159481028544
2017-01-24,0.006700723807186781
2017-01-25,0.02541457307659245
2017-01-26,-0.0074354403145546755
2017-01-27,0.00796668467421524
2017-01-30,-0.02430102206170426
2017-01-31,0.004594332700087023
2017-02-01,-0.008544940615780039
2017-02-02,0.0035202831414917757
2017-02-03,0.020926616611242066
2017-02-06,0.011492905250786167
2017-02-07,0.00796533071686012
2017-02-08,-0.0029052875204388373
2017-02-09,0.0023309666798210227
2017-02-10,-0.00558143438294878
2017-02-13,-0.0012861668062980058
2017-02-14,0.009717763330671314
2017-02-15,0.00950834549091173
2017-02-16,-0.0179186492343264
2017-02-17,0.03426900941726063
2017-02-21,0.0023747493356094385
2017-02-22,-0.004738246523435352
2017-02-23,-0.00034004510181118164
2017-02-24,0.01666856990597987
2017-02-27,0.005911206308826689
2017-02-28,-0.0804967506342743
2017-03-01,0.024357851629482452
2017-03-02,-0.011183013329841507
2017-03-03,-0.0007142566499256375
2017-03-06,-0.015129905117020392
2017-03-07,0.0015725763359377698
2017-03-08,0.001086912253304817
2017-03-09,-0.007962311950472367
2017-03-10,0.005107602478407358
2017-03-13,0.022262508214407006
2017-03-14,-0.006272917418597146
2017-03-15,-0.004525932081486217
2017-03-16,0.017468282513606992
2017-03-17,-0.0009407552939016961
2017-03-20,0.006355943047862356
2017-03-21,-0.04304093924182195
2017-03-22,-0.00452215531608513
2017-03-23,0.0002456018810368388
2017-03-24,0.018166143431491255
2017-03-27,-0.00036164894997636754
2017-03-28,0.009768514301434772
2017-03-29,0.01015165938185425
2017-03-30,-0.01040440841524548
2017-03-31,-0.005017899453509278
2017-04-03,-0.01152736669721599
2017-04-04,-0.00036441665947628543
2017-04-05,0.0013367433361008985
2017-04-06,0.006917471896468408
2017-04-07,-0.005423702193756652
2017-04-10,-0.007998013324813869
2017-04-11,-0.006718825405044759
2017-04-12,0.026319019233844054
2017-04-13,0.0017975018737501625
2017-04-17,0.0019139194381552205
2017-04-18,-0.0021490007233168074
2017-04-19,0.009212689952111441
2017-04-20,0.016123303318954063
2017-04-21,-0.008283736927507168
2017-04-24,0.02211761474609375
2017-04-25,-0.0001150380657446437
2017-04-26,-0.0028778633831669787
2017-04-27,0.002424371713390938
2017-04-28,0.006564547769252194
2017-05-01,0.01430205924687411
2017-05-02,0.007896186533486338
2017-05-03,-0.0008953758525005462
2017-05-04,0.015458776013292042
2017-05-05,0.013348031595203258
2017-05-08,-0.01741779298378099
2017-05-09,-0.005318007373954159
2017-05-10,0.00434394514313996
2017-05-11,-0.012199162653414919
2017-05-12,0.020433363658470816
2017-05-15,0.05314118014621516
2017-05-16,0.008462155748683253
2017-05-17,-0.028799324712030505
2017-05-18,0.018026692708333236
2017-05-19,0.024937103861445653
2017-05-22,0.01707215471432555
2017-05-23,-0.010553778720560736
2017-05-24,0.009955259073895162
2017-05-25,0.010863024048938685
2017-05-26,-0.005074648121696224
2017-05-30,-0.00680068326536265
2017-05-31,0.006746609755422961
2017-06-01,0.015203006521613549
2017-06-02,0.02866998681881161
2017-06-05,-0.014749553313982089
2017-06-06,-0.002041402535878034
2017-06-07,-0.0015585783791319807
2017-06-08,0.003317037442835291
2017-06-09,-0.04735506894794772
2017-06-12,-0.006328495854412752
2017-06-13,0.013559319111598356
2017-06-14,-0.0009120942491205319
2017-06-15,-0.003144706656828533
2017-06-16,0.0012211534617010411
2017-06-19,0.018497811831633237
2017-06-20,-0.012673352506428537
2017-06-21,0.03335350051479513
2017-06-22,0.005770774448482507
2017-06-23,0.004862394156342376
2017-06-26,-0.010645489738010494
2017-06-27,-0.03785584094201788
2017-06-28,0.0058967245572958404
2017-06-29,-0.025166822637170294
2017-06-30,0.005702468316851839
2017-07-03,-0.015154651759825999
2017-07-05,0.014864421512512882
2017-07-06,-0.013512094892515591
2017-07-07,0.015265569780322341
2017-07-10,0.013491299779344601
2017-07-11,0.00985665638870481
2017-07-12,0.03592271879139575
2017-07-13,-0.007090779496633393
2017-07-14,0.015261177264374703
2017-07-17,-0.008575827713595885
2017-07-18,-0.0034016763164282926
2017-07-19,0.001560327982117471
2017-07-20,0.0041869553841611395
2017-07-21,-0.0047512641987711435
2017-07-24,0.009840239109864424
2017-07-25,0.0017366165221988084
2017-07-26,0.013194597833260824
2017-07-27,-0.023954341408452984
2017-07-28,0.005551224124757725
2017-07-31,-0.011041156316207612
2017-08-01,0.013710719004118577
2017-08-02,-0.03313689725038871
2017-08-03,0.008293383451928982
2017-08-04,0.002576498834610197
2017-08-07,-0.0036571624383113788
2017-08-08,0.00307537251198875
2017-08-09,0.0004945411082579731
2017-08-10,-0.02985373826743065
2017-08-11,0.012634989519882955
2017-08-14,0.030086592632313947
2017-08-15,-0.0045912006260917515
2017-08-16,0.04219818800759523
2017-08-17,-0.031073404116683467
2017-08-18,-0.014577259259056063
2017-08-21,-0.0007889726809744424
2017-08-22,0.03523489642298716
2017-08-23,-0.010487162556220286
2017-08-24,0.005588224548978893
2017-08-25,-0.007665066884210758
2017-08-28,-0.0006758684467556009
2017-08-29,0.008792305914100185
2017-08-30,0.02997794410147936
2017-08-31,0.019992574926307904
2017-09-01,-0.007749166602213142
2017-09-05,-0.006247635967114862
2017-09-06,0.003143457159568541
2017-09-07,0.012165895804831406
2017-09-08,-0.017483137627761325
2017-09-11,0.0034290557178422443
2017-09-12,-0.011914596158948187
2017-09-13,0.00037383889397890613
2017-09-14,-0.013735690874774775
2017-09-15,-0.004831853353716942
2017-09-18,0.014470645752266975
2017-09-19,-0.002627616232281804
2017-09-20,-0.012043646913799333
2017-09-21,-0.011142839704241125
2017-09-22,0.0005778441446180338
2017-09-25,-0.034844573759259534
2017-09-26,-0.004687280413318895
2017-09-27,0.009218418244618665
2017-09-28,0.011219194198993865
2017-09-29,0.03475700509143187
2017-10-02,-0.01992597482002978
2017-10-03,0.011908178106659006
2017-10-04,0.007080037475423628
2017-10-05,0.016815472232041495
2017-10-06,0.029898202505218574
2017-10-09,-0.013970796231772775
2017-10-10,-0.003496226647132117
2017-10-11,0.0018465938707876717
2017-10-12,0.0011980209276445386
2017-10-13,0.0066274044987866265
2017-10-16,-0.019476931616040583
2017-10-17,0.003637036066764354
2017-10-18,-0.0040884819752545765
2017-10-19,-0.003825374705560436
2017-10-20,0.016765017999498033
2017-10-23,-0.007461289395816029
2017-10-24,-0.005290020369598358
2017-10-25,-0.012875510818143976
2017-10-26,0.01247636726606216
2017-10-27,0.012976095537794219
2017-10-30,-0.0008294531887683698
2017-10-31,0.023704111217743407
2017-11-01,-0.006487082030462443
2017-11-02,0.0029926710900596287
2017-11-03,-0.0075949037023465005
2017-11-06,-0.012208490717975695
2017-11-07,0.0010145786036646065
2017-11-08,0.021652985354768006
2017-11-09,-0.042658692683122834
2017-11-10,0.010927894640039515
2017-11-13,-0.010623422007124517
2017-11-14,0.01224454247130291
2017-11-15,-0.008002238769732939
2017-11-16,0.025607313684547384
2017-11-17,0.021401171077909176
2017-11-20,0.018982832564370833
2017-11-21,0.013093126747034
2017-11-22,-0.001214323779483828
2017-11-24,0.00859746288016372
2017-11-27,-0.010332331277325135
2017-11-28,-0.0015660370745819163
2017-11-29,-0.07162775416251077
2017-11-30,-0.03322696531919611
2017-12-01,-0.02407770249450092
2017-12-04,-0.03919612956218188
2017-12-05,0.027127718653087163
2017-12-06,0.031754048616779995
2017-12-07,0.01807521740793061
2017-12-08,0.006238018665219114
2017-12-11,-0.00038150611453957595
2017-12-12,-0.022135290037834654
2017-12-13,-0.00995215791127435
2017-12-14,0.01852761634770128
2017-12-15,0.0011611296405784621
2017-12-18,0.0017396376056073581
2017-12-19,-0.0069464660887955665
2017-12-20,-0.00903526962419543
2017-12-21,0.00872548421223951
2017-12-22,-0.005539894044178317
2017-12-26,0.005961694802296025
2017-12-27,0.0012629675802249274
2017-12-28,-0.008344659719816239
2017-12-29,-0.004500969649789854
2018-01-02,0.016316136199768128
2018-01-03,0.017117955676464902
2018-01-04,0.03879435107054552
2018-01-05,0.0006407294720751633
2018-01-08,0.005671448484383612
2018-01-09,-0.00218305883058334
2018-01-10,0.04047404343594563
2018-01-11,0.000876103685437446
2018-01-12,-0.011729660039809908
2018-01-16,-0.02488932816660927
2018-01-17,0.01971119875124372
2018-01-18,0.009086020164409181
2018-01-19,0.007326993644056978
2018-01-22,0.010428555210245882
2018-01-23,0.016565446506167536
2018-01-24,-0.011432440477410988
2018-01-25,-0.00474672511194052
2018-01-26,0.03026359584638616
2018-01-29,-0.01927447994768272
2018-01-30,0.03209754206070525
2018-01-31,-0.003076690005068272
2018-02-01,-0.007173247266075267
2018-02-02,-0.012937922635643972
2018-02-05,-0.02332111595530517
2018-02-06,0.01150326531437229
2018-02-07,0.01464630785484533
2018-02-08,-0.05773962482967965
2018-02-09,0.01793275517598425
2018-02-12,0.023636669534218502
2018-02-13,0.008648274874627715
2018-02-14,0.03498243957075209
2018-02-15,0.029823531616480325
2018-02-16,-0.002413284757904366
2018-02-20,0.016208325717371297
2018-02-21,-0.0027773248964004793
2018-02-22,-0.010424107405752059
2018-02-23,0.023882286958238463
2018-02-26,0.0036912056384539316
2018-02-27,0.003208166293574566
2018-02-28,-0.012011609580200644
2018-03-01,-0.021473129075721187
2018-03-02,0.059136764917513185
2018-03-05,0.012492378160404716
2018-03-06,0.02279565769663683
2018-03-07,0.011989738281737994
2018-03-08,-0.004651834431826374
2018-03-09,0.004965624825895576
2018-03-12,0.010536348339472923
2018-03-13,-0.012439856872193067
2018-03-14,0.010557717976596104
2018-03-15,-0.01707612386940216
2018-03-16,-0.007990004050144828
2018-03-19,-0.027562223284350318
2018-03-20,0.011246167620804659
2018-03-21,0.0026299281628421323
2018-03-22,-0.016562928699607515
2018-03-23,-0.027282440159662635
2018-03-26,0.032121639949241
2018-03-27,-0.040230779040257625
2018-03-28,-0.021116780661066148
2018-03-29,0.02698557047647987
2018-04-02,-0.014711688597299433
2018-04-03,-0.0018364398871136833
2018-04-04,0.008239330947090284
2018-04-05,-0.0003173668298697141
2018-04-06,-0.02714284261067712
2018-04-09,0.0057921281927471036
2018-04-10,0.02603616725310931
2018-04-11,0.0010276462720788526
2018-04-12,0.012635224739988793
2018-04-13,-0.02745064930475105
2018-04-16,0.01699946084632753
2018-04-17,0.045257473864978026
2018-04-18,0.0002262863214868016
2018-04-19,-0.004751167826649083
2018-04-20,-0.010911589210323869
2018-04-23,-0.005362728528219507
2018-04-24,-0.03288919519555589
2018-04-25,-0.023733639578548238
2018-04-26,0.027329078349486613
2018-04-27,-0.013420173408327907
2018-04-30,0.004829350325480597
2018-05-01,0.006248048955242336
2018-05-02,0.005970386750532075
2018-05-03,0.018437874107929186
2018-05-04,0.010489558162604551
2018-05-07,0.02368321229357373
