Date,MHK
2016-06-01,0.007422804600925481
2016-06-02,0.004844848566428528
2016-06-03,-0.0030636362236033943
2016-06-06,-0.006498706731147719
2016-06-07,0.01698692120419154
2016-06-08,0.002343444487556967
2016-06-09,-0.0077600237181835174
2016-06-10,-0.02100567712319923
2016-06-13,-0.013775104763527057
2016-06-14,-0.005192377688431615
2016-06-15,0.006159026865313111
2016-06-16,0.0002074663342139793
2016-06-17,-0.0019189623041983017
2016-06-20,0.016732494179236612
2016-06-21,0.0029131761972878145
2016-06-22,-0.00473929927141481
2016-06-23,0.013056851059454422
2016-06-24,-0.06252216322654314
2016-06-27,-0.0405433965219536
2016-06-28,0.03630024281503208
2016-06-29,0.02065935146091613
2016-06-30,0.008128347309275474
2016-07-01,-0.002055224499041497
2016-07-05,-0.01679248433107572
2016-07-06,0.012030668698658653
2016-07-07,0.004086420964765525
2016-07-08,0.026427061737045454
2016-07-11,0.008547907766197405
2016-07-12,-0.00020419322989984057
2016-07-13,0.00428963490180978
2016-07-14,0.0039153310247814765
2016-07-15,0.012814740069613917
2016-07-18,-0.00100026105378892
2016-07-19,-0.004705582741618586
2016-07-20,0.011819689961555913
2016-07-21,-0.011383373798162677
2016-07-22,0.021067992450398254
2016-07-25,0.008519208475611828
2016-07-26,0.001269504408992761
2016-07-27,-0.0009265699974074781
2016-07-28,0.010396861100104626
2016-07-29,0.00937199247056153
2016-08-01,0.004642486883167152
2016-08-02,-0.007717642550205905
2016-08-03,0.0013923306652734446
2016-08-04,-0.004219028071182462
2016-08-05,0.030428538358590718
2016-08-08,-0.004625761486780067
2016-08-09,-0.003004268850940073
2016-08-10,-0.002589590156496846
2016-08-11,-4.7179508160466455e-05
2016-08-12,0.0006137227101390419
2016-08-15,0.003821464110855599
2016-08-16,-0.010856782028521805
2016-08-17,-0.006081982311376577
2016-08-18,0.002916151791328536
2016-08-19,0.00190671227453576
2016-08-22,0.0006660611257542914
2016-08-23,0.013074692036606939
2016-08-24,-0.012624377784354768
2016-08-25,0.003517303556779483
2016-08-26,-0.006820453787255487
2016-08-29,0.007344142630563155
2016-08-30,0.0021777527963431353
2016-08-31,0.005149021329868164
2016-09-01,-0.00014098495849690362
2016-09-02,0.005734435819991113
2016-09-06,0.004580061326111995
2016-09-07,0.005908370739668989
2016-09-08,-0.02238459120602021
2016-09-09,-0.03713693784739769
2016-09-12,0.013855487353865215
2016-09-13,-0.013084623829266007
2016-09-14,0.0010802908288567448
2016-09-15,0.013096572486846592
2016-09-16,-0.005422654951072414
2016-09-19,0.004624656589963028
2016-09-20,-0.00130827649396692
2016-09-21,0.0015526058027817147
2016-09-22,0.0012595412709148768
2016-09-23,-0.004499674418123933
2016-09-26,-0.015601490711383614
2016-09-27,0.0016293168855223694
2016-09-28,-0.00665446284427984
2016-09-29,-0.0131997003062434
2016-09-30,0.007442400296673979
2016-10-03,-0.007137829199963863
2016-10-04,-0.0016088045765779713
2016-10-05,0.006244048119393941
2016-10-06,0.005154375068102457
2016-10-07,-0.015383831168480966
2016-10-10,0.0006572767417467595
2016-10-11,-0.029863509780660435
2016-10-12,0.016719575828088695
2016-10-13,-0.001536900903934768
2016-10-14,0.008004170683614031
2016-10-17,-0.004224787756744508
2016-10-18,-0.00030668893879381987
2016-10-19,-0.0008693226024812928
2016-10-20,0.00598778640880715
2016-10-21,0.0015261117250402467
2016-10-24,0.007263717021576133
2016-10-25,-0.06253156310863461
2016-10-26,0.004787517046095369
2016-10-27,-0.005888917416692396
2016-10-28,-0.005331495934879138
2016-10-31,-0.0021656410562717054
2016-11-01,-0.02886601864420324
2016-11-02,-0.0021790110568676857
2016-11-03,-0.009015066035980346
2016-11-04,0.07780542775952992
2016-11-07,0.02086498415485738
2016-11-08,0.002362279689621216
2016-11-09,0.013217899476327899
2016-11-10,0.023309908028320336
2016-11-11,-0.013687144014374875
2016-11-14,-0.011823057978735285
2016-11-15,-0.00045625519843150997
2016-11-16,0.0020287780942116473
2016-11-17,0.01371738584408222
2016-11-18,-0.001497992936324466
2016-11-21,-0.0011001711224690736
2016-11-22,0.0022027656641114834
2016-11-23,0.0025475523283697843
2016-11-25,0.001494783539210509
2016-11-28,-0.008109477028917955
2016-11-29,0.0036615890264681816
2016-11-30,-0.013293371219255778
2016-12-01,-0.030186419368769646
2016-12-02,-0.007729244623782994
2016-12-05,0.026105298494037754
2016-12-06,0.00020513584712533728
2016-12-07,0.02548718574719544
2016-12-08,0.006500990367665382
2016-12-09,-0.007005533026176347
2016-12-12,-0.006104279080243025
2016-12-13,0.013189665350572977
2016-12-14,-0.00804926543477813
2016-12-15,-0.009517100291991376
2016-12-16,-0.003742315528506679
2016-12-19,0.01324873406269833
2016-12-20,0.007765157291810709
2016-12-21,0.018442987609553985
2016-12-22,-0.009176500555623468
2016-12-23,0.0035469786749051657
2016-12-27,9.812484911431163e-05
2016-12-28,-0.009620534512253864
2016-12-29,0.0018337468868161455
2016-12-30,-0.012169816569185032
2017-01-03,0.0103666235984885
2017-01-04,0.02047090400402718
2017-01-05,-0.007431507397562709
2017-01-06,0.0004404029126627851
2017-01-09,-0.0034729343836252813
2017-01-10,-0.002699666535571743
2017-01-11,-0.004823288526754066
2017-01-12,-0.002274933046590877
2017-01-13,0.0033210972078019374
2017-01-17,-0.0029643105215156895
2017-01-18,0.011297749402305435
2017-01-19,0.008868624582643037
2017-01-20,0.006022367799522588
2017-01-23,0.011489837258981117
2017-01-24,0.025534510956621626
2017-01-25,0.002373573682760366
2017-01-26,0.0003249701172016728
2017-01-27,-0.0012995998294867972
2017-01-30,0.0013478112533800157
2017-01-31,0.0017636202180577598
2017-02-01,0.00013898619257712852
2017-02-02,0.0007412038065897075
2017-02-03,-0.0029625486889081065
2017-02-06,-0.00933188408250929
2017-02-07,0.0029055914471836086
2017-02-08,0.0004673182407273213
2017-02-09,0.0031293701534103047
2017-02-10,0.037016328118877784
2017-02-13,0.004849146125787129
2017-02-14,0.001921325602850077
2017-02-15,-0.005574633295354792
2017-02-16,-0.005381634995223816
2017-02-17,-0.001037044498173767
2017-02-21,0.01349578060568346
2017-02-22,0.0022713537938654493
2017-02-23,0.0011552743981795288
2017-02-24,0.002884954783705984
2017-02-27,0.009382169650366645
2017-02-28,-0.007541218900801172
2017-03-01,0.022839716182210035
2017-03-02,-0.00596037183124587
2017-03-03,-0.002085577841705044
2017-03-06,-0.007097160690589965
2017-03-07,-0.0032450020003574886
2017-03-08,0.009986820246298267
2017-03-09,-0.006272607028201871
2017-03-10,0.009906607892271158
2017-03-13,0.002951551440478317
2017-03-14,-0.004976886306407691
2017-03-15,0.004697294013812137
2017-03-16,0.0017315753094562236
2017-03-17,-0.00518581235909199
2017-03-20,0.007384869551603002
2017-03-21,-0.010694246627044213
2017-03-22,-0.006538226885066001
2017-03-23,0.006405785914340711
2017-03-24,-0.010288606504988307
2017-03-27,0.002686990568546932
2017-03-28,0.001581516507618952
2017-03-29,0.00864073500257967
2017-03-30,-0.0045660246177688935
2017-03-31,0.0025337548459036796
2017-04-03,-0.005054702315321236
2017-04-04,-0.002102201741732701
2017-04-05,-0.003072250113143382
2017-04-06,0.005458972161492381
2017-04-07,-0.0001751096205599989
2017-04-10,0.001445091147122879
2017-04-11,0.005466153752122116
2017-04-12,0.0023051104900146946
2017-04-13,-0.0030808239745854227
2017-04-17,0.0118824623614322
2017-04-18,-0.003527151068906109
2017-04-19,0.011050667003906556
2017-04-20,0.008837810838704385
2017-04-21,-0.005755642003445693
2017-04-24,0.003618125101160219
2017-04-25,0.011196875915330029
2017-04-26,-0.00029356625269361114
2017-04-27,0.002223615547409352
2017-04-28,-0.01712161551020619
2017-05-01,-0.00046850638228657093
2017-05-02,-0.011547603288116992
2017-05-03,-0.008837362766607848
2017-05-04,0.011482252134103366
2017-05-05,-0.0015479902568404924
2017-05-08,0.00813953236213738
2017-05-09,0.0012815714317189197
2017-05-10,-0.002943822019723652
2017-05-11,0.004749681749449897
2017-05-12,-0.018227498078436155
2017-05-15,0.007244168558488306
2017-05-16,-0.004005136468578585
2017-05-17,-0.010896373182456065
2017-05-18,-0.0011803465462773
2017-05-19,0.006740233603463208
2017-05-22,0.0067820082150156225
2017-05-23,0.005570400189710334
2017-05-24,0.011465616974834836
2017-05-25,0.0061136218156250255
2017-05-26,-0.004599528895020355
2017-05-30,0.005765401729070696
2017-05-31,0.008640687257145618
2017-06-01,-0.001337264187788345
2017-06-02,0.001757461613750122
2017-06-05,0.0034252604224096483
2017-06-06,-0.0020814253495096136
2017-06-07,0.001918869734422568
2017-06-08,-0.004038579363367045
2017-06-09,0.00397139300856475
2017-06-12,-0.0025816554235603695
2017-06-13,0.01006096572454429
2017-06-14,0.007604862000821777
2017-06-15,-0.005332408338200256
2017-06-16,-0.002309426387466562
2017-06-19,0.008060233398363925
2017-06-20,-0.003567370668188241
2017-06-21,-0.0003703400680011848
2017-06-22,-0.0009056529818929349
2017-06-23,0.015657202717510588
2017-06-26,0.0006084945090643057
2017-06-27,-0.012244026306115874
2017-06-28,0.0012724112481254934
2017-06-29,-0.017340311901304917
2017-06-30,0.0082599627553408
2017-07-03,-0.0025652493314770597
2017-07-05,0.011158531135726735
2017-07-06,-0.008573992390010554
2017-07-07,0.0168825334628524
2017-07-10,0.003621564149128842
2017-07-11,-0.0004459966373003832
2017-07-12,0.005394888401574871
2017-07-13,0.0006455404733129999
2017-07-14,-0.0016531072294433402
2017-07-17,0.002342400668894573
2017-07-18,-0.00527820438255977
2017-07-19,0.004091034052414955
2017-07-20,-0.021420781684085566
2017-07-21,0.010470744772694829
2017-07-24,-0.00448756065045075
2017-07-25,-0.011269567870876185
2017-07-26,-0.004724994278033301
2017-07-27,-0.007454331022878291
2017-07-28,0.04325752167914554
2017-07-31,0.0013674305450466218
2017-08-01,0.012369981778803663
2017-08-02,-0.001467887353613806
2017-08-03,-0.0028605531562687636
2017-08-04,-0.00039840165124205296
2017-08-07,-0.005978953965265821
2017-08-08,-0.0016841693829570126
2017-08-09,0.0028919743834259215
2017-08-10,-0.013096720240288073
2017-08-11,-0.003977155844987368
2017-08-14,0.01279393204638013
2017-08-15,0.00551150612229967
2017-08-16,0.00868207628930473
2017-08-17,-0.01590573359695313
2017-08-18,0.003506630777044384
2017-08-21,-0.008274079401106804
2017-08-22,0.010813649221759203
2017-08-23,-0.006090248662991238
2017-08-24,-0.008707585597710787
2017-08-25,0.004717379792199994
2017-08-28,0.00024284610696434505
2017-08-29,0.005867644203956912
2017-08-30,0.009172461327255022
2017-08-31,0.009049188592545443
2017-09-01,0.00663719961669762
2017-09-05,-0.00015701940519108337
2017-09-06,0.003140222440758178
2017-09-07,-0.01185631087902228
2017-09-08,0.021344056842720782
2017-09-11,0.0005815519877305775
2017-09-12,0.0062773475073074625
2017-09-13,-0.012784501879189003
2017-09-14,-0.010180600928585748
2017-09-15,0.0035860800827880457
2017-09-18,-0.0012958017568908131
2017-09-19,0.0004324943458968722
2017-09-20,0.006091582119661432
2017-09-21,-0.007382810115814209
2017-09-22,-0.03321397198510112
2017-09-25,-0.002605118225337044
2017-09-26,0.0028159916942567254
2017-09-27,-0.00305225458356706
2017-09-28,0.012695434521999394
2017-09-29,-0.002297675427328172
2017-10-02,0.006181563626735054
2017-10-03,0.011965993682405252
2017-10-04,0.019403219215732737
2017-10-05,-0.0029971157319532704
2017-10-06,0.002459492188672918
2017-10-09,-0.0001168313299078072
2017-10-10,-0.007439388003313008
2017-10-11,0.008750915165073314
2017-10-12,0.004590339558811607
2017-10-13,-0.012585133457685194
2017-10-16,0.008588521649629532
2017-10-17,0.006026978593552279
2017-10-18,0.0049085492975107226
2017-10-19,0.004000032865084213
2017-10-20,0.013331214966425975
2017-10-23,-0.0014364674921211185
2017-10-24,0.008972495592316498
2017-10-25,-0.012607465933814233
2017-10-26,-0.0006459544522091631
2017-10-27,0.005171440013489015
2017-10-30,-0.005220567836614953
2017-10-31,-0.004563362216484235
2017-11-01,0.00263601167353289
2017-11-02,-0.01775577613017365
2017-11-03,-0.0017844833290971973
2017-11-06,0.012785173577110287
2017-11-07,0.0011511714993777122
2017-11-08,0.009811426593777872
2017-11-09,0.0042886530974564074
2017-11-10,-0.002872073202517922
2017-11-13,0.004434272818236051
2017-11-14,0.007999493331260599
2017-11-15,-0.00014976620022477682
2017-11-16,0.013290856277977436
2017-11-17,0.005727021413271194
2017-11-20,0.016678831093845492
2017-11-21,-0.00899758011939722
2017-11-22,-0.0008750783386508587
2017-11-24,0.005620152448667648
2017-11-27,-7.254224118091734e-05
2017-11-28,0.016549913181128195
2017-11-29,-0.0035345433514901714
2017-11-30,0.012576062956964007
2017-12-01,0.007820042062232968
2017-12-04,-0.0005969153267412208
2017-12-05,-0.011909306880548143
2017-12-06,-0.012763977150118788
2017-12-07,0.009543680514043196
2017-12-08,0.0008918378762414747
2017-12-11,-0.011405396597981343
2017-12-12,-0.007318739643915717
2017-12-13,0.0006174672404866133
2017-12-14,-0.007077827076737098
2017-12-15,0.004203808695524058
2017-12-18,0.0015653715071723973
2017-12-19,0.00516094655286925
2017-12-20,0.0035796580963061153
2017-12-21,0.001116907123861921
2017-12-22,-0.0050384869009225675
2017-12-26,-3.6096536046192895e-05
2017-12-27,-0.010888079698729847
2017-12-28,0.009874239990214306
2017-12-29,-0.0008691994612178844
2018-01-02,0.0003624722933235347
2018-01-03,-0.003115888954936641
2018-01-04,0.000436123830773294
2018-01-05,0.0051224428252760745
2018-01-08,0.00896367639566309
2018-01-09,0.0022927267147812014
2018-01-10,-0.027520683269127377
2018-01-11,-0.001359826241932205
2018-01-12,0.008648631285728792
2018-01-16,0.00153239281545825
2018-01-17,0.012058718628564558
2018-01-18,0.0011879665383200955
2018-01-19,0.0036314304386200202
2018-01-22,0.0015045600348098098
2018-01-23,-0.00268278726051574
2018-01-24,-0.015243355823733817
2018-01-25,0.008049211373577725
2018-01-26,0.014163433837982797
2018-01-29,-0.00552206270079858
2018-01-30,-0.0028660108496249004
2018-01-31,0.009772225538873691
2018-02-01,-0.017718675832870567
2018-02-02,-0.019921762777108554
2018-02-05,-0.02672030758941235
2018-02-06,0.017846901767701873
2018-02-07,-0.0014548932983372564
2018-02-08,-0.04143314722468017
2018-02-09,-0.02771173717653952
2018-02-12,0.02040405756794872
2018-02-13,-0.012846215805371819
2018-02-14,0.008834770898948463
2018-02-15,-0.0039447731755424265
2018-02-16,-0.010851506903620023
2018-02-20,-0.010770288444026832
2018-02-21,-0.0027118363535527656
2018-02-22,0.01055197308408995
2018-02-23,0.009598391123086136
2018-02-26,-0.0033812248123606947
2018-02-27,-0.015965514916541634
2018-02-28,-0.027013825686247883
2018-03-01,0.005085881256752245
2018-03-02,-0.01883039581082646
2018-03-05,0.007947264551128708
2018-03-06,0.011952653982323813
2018-03-07,-0.016867637194565743
2018-03-08,0.012056321539644088
2018-03-09,0.02049316116053479
2018-03-12,0.011959153778698939
2018-03-13,0.010728849839429788
2018-03-14,-0.006783977704959754
2018-03-15,-0.010004441718310497
2018-03-16,0.0060876624884582675
2018-03-19,-0.01968531562796716
2018-03-20,0.015513081011409913
2018-03-21,0.0012561806629791672
2018-03-22,-0.027600190836748473
2018-03-23,-0.04041115159151054
2018-03-26,0.01574354646621101
2018-03-27,-0.02690009877818278
2018-03-28,0.004344034750671133
2018-03-29,0.01454848110417406
2018-04-02,-0.019851867135123324
2018-04-03,0.013575837307695515
2018-04-04,0.03558737244244137
2018-04-05,0.0024695338363689423
2018-04-06,-0.014279741832757042
2018-04-09,-0.0030074835155893265
2018-04-10,0.014700287996116446
2018-04-11,-0.0013398958328740829
2018-04-12,0.00444431194413708
2018-04-13,-0.001544477040800074
2018-04-16,0.0014213893905867803
2018-04-17,0.016448203021780516
2018-04-18,0.010103527012625735
2018-04-19,-0.020167547632064742
2018-04-20,-0.02244994812530854
2018-04-23,0.0015281459454514756
2018-04-24,-0.036790543573276935
2018-04-25,-0.0005720786922441823
2018-04-26,0.00035224477269557575
2018-04-27,-0.04330984361822965
2018-04-30,-0.034412935712804016
2018-05-01,0.028492450869143093
