Date,KDP
2016-08-02,-0.010102416636163847
2016-08-03,-0.003607757472962936
2016-08-04,0.005483354341964786
2016-08-05,-0.00421873288853758
2016-08-08,-0.008782786144810206
2016-08-09,-0.00031277188493750163
2016-08-10,0.011783218795109685
2016-08-11,-0.0005154267241000987
2016-08-12,0.0025781627642258442
2016-08-15,-0.0023657564621999416
2016-08-16,-0.01845354732869553
2016-08-17,0.007142013366486788
2016-08-18,-0.002607165835520564
2016-08-19,-0.007214578209659872
2016-08-22,-0.005055235697244198
2016-08-23,-0.010585187847931943
2016-08-24,-0.0006420070818343726
2016-08-25,0.0011772761879351723
2016-08-26,-0.002565956757405563
2016-08-29,0.0011791507075253893
2016-08-30,-0.0023559131372342668
2016-08-31,0.005688752815290021
2016-09-01,-0.004055418177416725
2016-09-02,0.01221579468807965
2016-09-06,-0.005187210934366027
2016-09-07,-0.004469209601489443
2016-09-08,-0.0059865264297930265
2016-09-09,-0.02833651146590488
2016-09-12,0.01580612822999128
2016-09-13,-0.013258868784907785
2016-09-14,0.0025537956372665427
2016-09-15,-0.000664426981372479
2016-09-16,0.005874609666044028
2016-09-19,0.00022040822438906815
2016-09-20,0.0002202800168356056
2016-09-21,0.006718892160689993
2016-09-22,0.006564273657085229
2016-09-23,-0.004239132954267366
2016-09-26,-0.014408648850653849
2016-09-27,0.003986999877665598
2016-09-28,0.0069496815147960245
2016-09-29,-0.006134727371892024
2016-09-30,0.006503276379564715
2016-10-03,-0.006023064823235114
2016-10-04,-0.04297080060528713
2016-10-05,0.002993379826926823
2016-10-06,0.010560150390600764
2016-10-07,-0.006247102615089539
2016-10-10,0.0034288187343933796
2016-10-11,-0.007403844752452149
2016-10-12,0.002410037342637672
2016-10-13,0.00011436953956822649
2016-10-14,-0.0027473684567644874
2016-10-17,0.006313155933250547
2016-10-18,-0.00011395210812226164
2016-10-19,0.004106619211447393
2016-10-20,-0.010224929225326584
2016-10-21,0.008493905939660484
2016-10-24,0.005235645601547656
2016-10-25,0.0
2016-10-26,0.0032835647671651813
2016-10-27,-0.01715394686724203
2016-10-28,0.013204633428967272
2016-10-31,-0.005099555573760406
2016-11-01,-0.011162912333738562
2016-11-02,0.0027648584599480053
2016-11-03,-0.004480102201137703
2016-11-04,-0.0015005606352788137
2016-11-07,0.013521581975634911
2016-11-08,0.009692094157518039
2016-11-09,-0.029587813125579676
2016-11-10,-0.03130460180775996
2016-11-11,-0.010331587968952727
2016-11-14,0.0007284945163281709
2016-11-15,0.009946856509067015
2016-11-16,-0.004804544600140015
2016-11-17,0.0021724741367661338
2016-11-18,0.005298496815078213
2016-11-21,0.021202387369542164
2016-11-22,0.026393171751069255
2016-11-23,-0.0027426426656655956
2016-11-25,0.008709417616462822
2016-11-28,0.009202370601492982
2016-11-29,0.006979770303140231
2016-11-30,-0.0302962468502862
2016-12-01,-0.017754192970393934
2016-12-02,-0.0008212137350648296
2016-12-05,0.009632036047278358
2016-12-06,0.01628860839467494
2016-12-07,0.013737668551281335
2016-12-08,-0.009260110380404751
2016-12-09,0.030274867637783087
2016-12-12,0.005454497323056806
2016-12-13,-0.003099867417848845
2016-12-14,-0.0033314032067868204
2016-12-15,0.008579224976493327
2016-12-16,0.00143614968056327
2016-12-19,-0.003309353361927947
2016-12-20,0.0013281525232193836
2016-12-21,-0.0018789941730451565
2016-12-22,0.002325573623457977
2016-12-23,0.0029829610969511755
2016-12-27,0.0009913367850058474
2016-12-28,-0.004512065331011783
2016-12-29,0.005527439579422033
2016-12-30,-0.0031880390909407863
2017-01-03,0.002095308026762721
2017-01-04,0.0047328760038678475
2017-01-05,0.0008761602709013161
2017-01-06,-0.004815763999254541
2017-01-09,-0.004288864849830043
2017-01-10,-0.005080527793986711
2017-01-11,-0.0006662660934210196
2017-01-12,-0.0058875316473882
2017-01-13,0.0005588154461406702
2017-01-17,0.008041164264420253
2017-01-18,0.0008863178365692281
2017-01-19,0.00033197544717866734
2017-01-20,0.003651790160329682
2017-01-23,0.005622529028212364
2017-01-24,0.002631575215896076
2017-01-25,-0.003717795448417105
2017-01-26,-0.005268609746470587
2017-01-27,-0.0066201680934757645
2017-01-30,0.0073309229722764435
2017-01-31,0.005623387231588284
2017-02-01,-0.008661766082287858
2017-02-02,0.012940670183855696
2017-02-03,0.0015286607812756703
2017-02-06,-0.005887296958053678
2017-02-07,0.015354218649331175
2017-02-08,0.0021601904543857575
2017-02-09,0.004311068180440136
2017-02-10,0.004078042471756804
2017-02-13,-0.0007477711818647537
2017-02-14,-0.004492674474350866
2017-02-15,-0.002686138040814523
2017-02-16,0.013466941469031601
2017-02-17,-0.0009565130649618059
2017-02-21,0.006277760792328779
2017-02-22,-0.0032778614998478783
2017-02-23,0.0038192540898582816
2017-02-24,0.001796581885072257
2017-02-27,-0.015824682936701806
2017-02-28,0.0016079284110253056
2017-03-01,-0.0017123087532288084
2017-03-02,0.014365607088244747
2017-03-03,0.003064645662020471
2017-03-06,-0.005057363572537832
2017-03-07,-0.002117869955754026
2017-03-08,0.001379300774037251
2017-03-09,0.0024376546949009814
2017-03-10,0.007658804389125473
2017-03-13,-0.00021114852131209894
2017-03-14,-0.0006335039440935608
2017-03-15,0.015636462046660693
2017-03-16,0.0029128055582132717
2017-03-17,-0.008505345941274722
2017-03-20,0.005858370858930373
2017-03-21,0.004472017084467428
2017-03-22,0.004141709995713727
2017-03-23,-0.0030933781972578567
2017-03-24,0.002896013269306996
2017-03-27,0.0027846149087260574
2017-03-28,-0.0006170115240360374
2017-03-29,-0.0008233859240104335
2017-03-30,0.0025750175198278047
2017-03-31,0.005958535500681705
2017-04-03,-0.005208260785698582
2017-04-04,0.0014373017258910714
2017-04-05,-0.006458355233548763
2017-04-06,-0.007016022434060187
2017-04-07,0.003220969775388438
2017-04-10,0.005592879385426741
2017-04-11,0.000309208044940279
2017-04-12,0.0016473988524310368
2017-04-13,-0.0007194644383358151
2017-04-17,0.009669699883169125
2017-04-18,0.007437685456486376
2017-04-19,-0.004652158410987872
2017-04-20,-0.003353075116631743
2017-04-21,-0.0012232764545818675
2017-04-24,0.0028582449575624835
2017-04-25,0.0016283786185251614
2017-04-26,-0.05517719303019586
2017-04-27,-0.008711810658358687
2017-04-28,-0.005641411714974787
2017-05-01,-0.00840174473920896
2017-05-02,-0.007152213951319708
2017-05-03,0.006649657822114907
2017-05-04,0.004183292178378206
2017-05-05,0.0
2017-05-08,-0.0014250799190174135
2017-05-09,-0.006258146688813193
2017-05-10,-0.0004419864743617774
2017-05-11,0.00475302143169376
2017-05-12,-0.006050650433137683
2017-05-15,0.008190044569359234
2017-05-16,-0.0013170466921275104
2017-05-17,-0.007145138100191795
2017-05-18,0.0012177428982786953
2017-05-19,0.005418453444385296
2017-05-22,0.006049477819995097
2017-05-23,0.004700902410252672
2017-05-24,0.015016188985149448
2017-05-25,0.00021458387990458405
2017-05-26,0.0016076178614885528
2017-05-30,-0.009202602600063003
2017-05-31,0.002375775786738643
2017-06-01,0.0012932539509724617
2017-06-02,-0.0009686877040288033
2017-06-05,0.0004308940412938167
2017-06-06,-0.006352219255666314
2017-06-07,0.013110636158335964
2017-06-08,-0.014973309245691957
2017-06-09,-0.007599993424953877
2017-06-12,0.020259735957533165
2017-06-13,0.0026980049374591974
2017-06-14,0.008933179672470093
2017-06-15,0.00042669830961017396
2017-06-16,-0.005544787769355186
2017-06-19,0.02434038743084388
2017-06-20,0.005548242509360035
2017-06-21,-0.0029148234803287876
2017-06-22,-0.0363332606818757
2017-06-23,0.006608879301139403
2017-06-26,0.0001075320553209913
2017-06-27,-0.013882896437146575
2017-06-28,0.006438903403981344
2017-06-29,-0.01431343927496942
2017-06-30,0.002309979733815304
2017-07-03,0.004280420376984839
2017-07-05,-0.018906937581886996
2017-07-06,-0.00779772811364321
2017-07-07,0.002133661892143701
2017-07-10,-0.0005603614359085407
2017-07-11,-0.005381022391072743
2017-07-12,0.006198799169590874
2017-07-13,0.0019039604698511958
2017-07-14,0.009726205066574733
2017-07-17,-0.0004426197052972425
2017-07-18,0.007642854436873403
2017-07-19,0.004727009765009171
2017-07-20,-0.0015321052321451978
2017-07-21,0.0013149593577101992
2017-07-24,0.001312999557544936
2017-07-25,0.004262564215507414
2017-07-26,0.0028294162611781637
2017-07-27,-0.0013020281886138019
2017-07-28,-0.012930932454920274
2017-07-31,0.0035227973787306244
2017-08-01,-0.001206571952467872
2017-08-02,-0.0006589960441533149
2017-08-03,-0.001428818302848911
2017-08-04,-0.002201038949111722
2017-08-07,0.004411944951575153
2017-08-08,-0.008236157146766732
2017-08-09,0.00011054930274978503
2017-08-10,0.0006643223691860101
2017-08-11,0.0
2017-08-14,0.01006876227897835
2017-08-15,0.007448701422661408
2017-08-16,0.0051105232926185185
2017-08-17,-0.007788887751127738
2017-08-18,-0.006977916866263367
2017-08-21,0.003513747844224202
2017-08-22,0.005798321539318918
2017-08-23,-0.008702067367174049
2017-08-24,-0.012839062406076573
2017-08-25,0.004224475026670227
2017-08-28,0.0
2017-08-29,0.0006639394331404702
2017-08-30,0.004314273523245982
2017-08-31,0.002863618601016027
2017-09-01,0.007358685249897912
2017-09-05,0.001090123025849099
2017-09-06,0.002831805337725868
2017-09-07,0.00010842427319701642
2017-09-08,-0.006189530355736328
2017-09-11,0.006446642342766928
2017-09-12,0.0014114447819029152
2017-09-13,0.0007636537435302682
2017-09-14,-0.0015262957794570653
2017-09-15,-0.0005457519343823325
2017-09-18,0.004697308164043568
2017-09-19,-0.0018484570367141018
2017-09-20,-0.0013071462680390722
2017-09-21,-0.023778314764528408
2017-09-22,-0.008491837202089014
2017-09-25,-0.009015173823656353
2017-09-26,0.008756176349656197
2017-09-27,-0.011948996313719151
2017-09-28,0.008100465921191624
2017-09-29,0.001244879137796806
2017-10-02,-0.009042605378507873
2017-10-03,-0.0061598200986369145
2017-10-04,0.006312671503481582
2017-10-05,0.0028510891565889374
2017-10-06,0.003753222644111931
2017-10-09,-0.002266249979827717
2017-10-10,0.006245842770799204
2017-10-11,0.0021443821373636762
2017-10-12,0.0029277248740604556
2017-10-13,0.002133309644847703
2017-10-16,0.0042579316667343825
2017-10-17,-0.002900928131796765
2017-10-18,-0.0024615422972006362
2017-10-19,0.001794694850069778
2017-10-20,-0.0031351486720502253
2017-10-23,0.014601996015318974
2017-10-24,-0.006863935736350912
2017-10-25,-0.046706171616077374
2017-10-26,0.01099182334985982
2017-10-27,-0.008211875572710081
2017-10-30,-0.008163350555616122
2017-10-31,0.007172083154015407
2017-11-01,0.002685206038383958
2017-11-02,-0.006403395704323023
2017-11-03,0.003280664183708648
2017-11-06,-0.013431314489650292
2017-11-07,0.00011861782272437615
2017-11-08,0.013375849287597052
2017-11-09,0.0009343294242607492
2017-11-10,0.007351963420060947
2017-11-13,0.008225441263033595
2017-11-14,0.009077339068214618
2017-11-15,-0.005579636946633992
2017-11-16,-0.002404551862455806
2017-11-17,0.0016068984456207858
2017-11-20,-0.0003438291317090503
2017-11-21,-0.002292767049080102
2017-11-22,-0.007238926544032354
2017-11-24,0.001851572865774198
2017-11-27,0.004043726102866518
2017-11-28,0.008169600172647451
2017-11-29,0.020999500176680508
2017-11-30,0.008159945911431876
2017-12-01,0.0007764133580623334
2017-12-04,0.03146428839827009
2017-12-05,0.00429641507453371
2017-12-06,0.015508253436914643
2017-12-07,-0.008952217067982882
2017-12-08,0.0005314944758443296
2017-12-11,0.003930056144622052
2017-12-12,-0.0038091133004007904
2017-12-13,0.0019237831416389906
2017-12-14,-0.008318942006127816
2017-12-15,0.01010937211011953
2017-12-18,0.0025553601678980353
2017-12-19,0.0007435625390350697
2017-12-20,0.018571681953615915
2017-12-21,-0.0018753857770613669
2017-12-22,0.0033401371810184433
2017-12-26,0.0021847636231133727
2017-12-27,0.00716285989164378
2017-12-28,-0.0013398543914142635
2017-12-29,0.0017546349194914601
2018-01-02,-0.018442297165054966
2018-01-03,0.0005248964274751078
2018-01-04,0.004720707291519632
2018-01-05,-0.0028191015183137713
2018-01-08,0.0018848120515260192
2018-01-09,-0.0016720901566403823
2018-01-10,0.0015699807934126397
2018-01-11,-0.0003134307148915383
2018-01-12,-0.004182340368208637
2018-01-16,-0.0034646279709753536
2018-01-17,0.010430758403135787
2018-01-18,-0.006047951163923315
2018-01-19,0.01080560577006695
2018-01-22,0.004255454089295174
2018-01-23,-0.00031018951181405185
2018-01-24,-0.007960354709580675
2018-01-25,-0.0028135195283902625
2018-01-26,-0.0004180886734659328
2018-01-29,0.22394111517457072
2018-01-30,0.01648612594117793
2018-01-31,0.0029411103080074774
2018-02-01,0.006283964698848843
2018-02-02,-0.011573603231590512
2018-02-05,-0.003200952446281158
2018-02-06,0.00016889997201197104
2018-02-07,-0.002957381985679519
2018-02-08,-0.009067715682501643
2018-02-09,-0.0018814629216241663
2018-02-12,0.0002570467496045836
2018-02-13,-0.006767218291742871
2018-02-14,-0.008968999048416526
2018-02-15,0.00522134106222083
2018-02-16,-0.0033762613735424107
2018-02-20,0.008165309393560305
2018-02-21,-0.00585932476204587
2018-02-22,-0.00494000369880776
2018-02-23,0.0048773672471129625
2018-02-26,0.005114151523472943
2018-02-27,0.0029322799960573853
2018-02-28,-0.0004300419587667248
2018-03-01,0.0016341632407852469
2018-03-02,-0.001717498412827534
2018-03-05,-0.002838766012143279
2018-03-06,0.0018115038444352916
2018-03-07,0.0015504185665444759
2018-03-08,0.009028169646340567
2018-03-09,0.005112837558261418
2018-03-12,-0.003052252127646815
2018-03-13,0.0005103654726912321
2018-03-14,0.0013600818074257504
2018-03-15,-0.004583877850499074
2018-03-16,0.0028145501846847942
2018-03-19,0.006462447370829683
2018-03-20,0.005263819138617842
2018-03-21,-0.003378423744637815
2018-03-22,0.00016960609191984943
2018-03-23,-0.0005931070537551486
2018-03-26,0.003984653544194305
2018-03-27,-0.0011823251633278353
2018-03-28,0.0006763467418446911
2018-03-29,0.0001689724015279115
2018-04-02,-0.0023653317785158334
2018-04-03,0.0007621679391116576
2018-04-04,0.0019460955602306207
2018-04-05,0.0019418445356060854
2018-04-06,-0.00042116354451615656
2018-04-09,0.007588606553704524
2018-04-10,0.007029138573395821
2018-04-11,0.001579174094034963
2018-04-12,0.0018253481439363117
2018-04-13,0.0004967681770837729
2018-04-16,0.0019040059162369616
2018-04-17,-0.003057120167913485
2018-04-18,-0.005883920712177582
2018-04-19,0.004001481168867782
2018-04-20,-0.0009963253843072728
2018-04-23,-0.0036573001284668782
2018-04-24,-0.009008586625423698
2018-04-25,0.007491304149273015
2018-04-26,0.0010031513798429703
2018-04-27,0.0012514894249084918
2018-04-30,0.0
